ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
ACHC,"Acadia Healthcare Company, Inc.",ACHC.4Q14,3350,3365,4Q14,2014/4F,22.2,02/12/2015,-3.1,0.46,0.46,0.00,-0.5,4,2/11/2015,2/17/2015,-2.4,1.5,-3.9,14,2/5/2015,0.47,0.44,0.03,-0.008
AKR,Acadia Realty Trust,AKR.4Q14,4800,4890,4Q14,2014/4F,12.2,02/18/2015,0.1,0.17,0.15,-0.02,64.0,3,2/17/2015,2/23/2015,0.1,0.5,-0.4,2,2/11/2015,0.17,0.16,0.01,-1.260
ACN,Accenture Plc Class A,ACN.4Q14,3300,3308,4Q14,2015/1F,235.7,12/18/2014,7.2,1.20,1.29,0.09,2.7,4,12/17/2014,12/23/2014,7.2,3.4,3.8,1,12/11/2014,1.25,1.15,0.10,0.919
ACCO,ACCO Brands Corporation,ACCO.4Q14,1200,1245,4Q14,2014/4F,10.9,02/11/2015,-3.1,0.35,0.36,0.01,-2.4,3,2/10/2015,2/16/2015,-3.3,1.4,-4.7,6,2/4/2015,0.36,0.34,0.02,0.417
ACIW,"ACI Worldwide, Inc.",ACIW.4Q14,3300,3310,4Q14,2014/4F,13.7,02/26/2015,-1.5,0.46,0.43,-0.03,-5.8,4,2/25/2015,3/3/2015,-1.5,-0.3,-1.2,7,2/19/2015,0.55,0.41,0.14,-0.214
ACOR,"Acorda Therapeutics, Inc.",ACOR.4Q14,2300,2320,4Q14,2014/4F,19.2,02/12/2015,1.6,0.12,0.01,-0.11,7.4,4,2/11/2015,2/17/2015,1.5,1.5,-0.1,10,2/5/2015,0.39,-0.10,0.49,-0.218
ATVI,"Activision Blizzard, Inc.",ATVI.4Q14,1400,1435,4Q14,2014/4F,175.6,02/06/2015,3.8,0.88,0.94,0.06,-1.5,5,2/5/2015,2/11/2015,3.8,0.2,3.6,19,1/30/2015,0.91,0.86,0.05,1.083
ATU,Actuant Corporation Class A,ATU.4Q14,1200,1210,4Q14,2015/1F,22.8,12/18/2014,-5.1,0.43,0.38,-0.05,-2.5,4,12/17/2014,12/23/2014,-5.1,3.4,-8.4,1,12/11/2014,0.45,0.41,0.04,-1.125
AYI,"Acuity Brands, Inc.",AYI.4Q14,1200,1235,4Q14,2015/1F,45.3,01/09/2015,6.2,1.13,1.32,0.19,1.3,5,1/8/2015,1/14/2015,6.2,-2.4,8.6,13,1/2/2015,1.28,0.90,0.38,0.495
ADBE,Adobe Inc.,ADBE.4Q14,3300,3310,4Q14,2014/4F,231.5,12/12/2014,6.1,0.30,0.36,0.06,1.0,5,12/11/2014,12/17/2014,6.1,-1.0,7.1,1,12/5/2014,0.31,0.27,0.04,1.697
ADT.I,ADT Corporation,ADT.I.4Q14,3200,3205,4Q14,2015/1F,72.1,01/28/2015,5.0,0.49,0.51,0.02,0.4,3,1/27/2015,2/2/2015,5.0,-0.5,5.5,8,1/21/2015,0.51,0.47,0.04,0.474
ATGE,Adtalem Global Education Inc.,ATGE.4Q14,3400,3450,4Q14,2015/2F,18.5,02/06/2015,-16.8,0.75,0.75,0.00,-0.7,5,2/5/2015,2/11/2015,-16.8,0.2,-17.1,11,1/30/2015,0.82,0.59,0.23,-0.011
ADTN,"ADTRAN, Inc.",ADTN.4Q14,1300,1320,4Q14,2014/4F,15.6,01/21/2015,-4.6,0.07,0.17,0.10,1.7,3,1/20/2015,1/26/2015,-4.6,1.8,-6.4,9,1/14/2015,0.10,0.06,0.04,2.420
AAP,"Advance Auto Parts, Inc.",AAP.4Q14,3500,3540,4Q14,2014/4F,123.2,02/12/2015,-5.6,1.46,1.54,0.08,-1.8,4,2/11/2015,2/17/2015,-7.5,1.5,-9.0,22,2/5/2015,1.57,1.34,0.23,0.353
AMD,"Advanced Micro Devices, Inc.",AMD.4Q14,1300,1305,4Q14,2014/4F,51.2,01/21/2015,16.5,0.00,0.00,0.00,-0.3,3,1/20/2015,1/26/2015,16.5,1.8,14.7,24,1/14/2015,0.02,0.00,0.02,-0.218
ADVS,"Advent Software, Inc.",ADVS.4Q14,3300,3308,4Q14,2014/4F,13.4,02/03/2015,7.0,0.36,0.36,0.00,0.0,2,2/2/2015,2/6/2015,7.0,1.8,5.3,7,1/27/2015,0.39,0.34,0.05,-0.029
ABCO,Advisory Board Company,ABCO.4Q14,3200,3205,4Q14,2014/3F,18.0,02/12/2015,0.6,0.25,0.26,0.01,1.6,4,2/11/2015,2/17/2015,0.5,1.5,-1.0,15,2/5/2015,0.28,0.24,0.04,0.214
ACM,AECOM,ACM.4Q14,3100,3115,4Q14,2015/1F,59.3,02/10/2015,0.8,0.52,0.71,0.19,-8.7,2,2/9/2015,2/13/2015,0.8,2.4,-1.6,8,2/3/2015,0.63,0.13,0.50,0.388
AEGR,"Aegerion Pharmaceuticals, Inc.",AEGR.4Q14,2300,2305,4Q14,2014/4F,30.5,02/27/2015,3.8,-0.04,-0.29,-0.25,6.3,5,2/26/2015,3/4/2015,3.8,-0.6,4.4,7,2/20/2015,0.04,-0.18,0.22,-1.121
AER,AerCap Holdings NV,AER.4Q14,4800,4830,4Q14,2014/4F,52.6,02/23/2015,1.4,1.31,1.37,0.07,5.7,1,2/20/2015,2/26/2015,1.4,0.0,1.4,11,2/16/2015,1.59,1.02,0.57,0.129
AES,AES Corporation,AES.4Q14,4700,4705,4Q14,2014/4F,81.4,02/26/2015,8.3,0.35,0.41,0.06,-20.7,4,2/25/2015,3/3/2015,8.3,-0.3,8.6,5,2/19/2015,0.39,0.29,0.10,0.555
AET,Aetna Inc.,AET.4Q14,3350,3355,4Q14,2014/4F,205.2,02/03/2015,2.5,1.22,1.22,0.00,1.3,2,2/2/2015,2/6/2015,2.5,1.8,0.7,22,1/27/2015,1.28,1.12,0.16,0.003
AMG,"Affiliated Managers Group, Inc.",AMG.4Q14,4800,4845,4Q14,2014/4F,88.2,01/27/2015,-2.2,3.45,3.55,0.10,-3.1,2,1/26/2015,1/30/2015,-2.2,-3.0,0.7,10,1/20/2015,3.55,3.20,0.35,0.287
AFL,Aflac Incorporated,AFL.4Q14,4800,4865,4Q14,2014/4F,134.0,02/04/2015,3.5,0.64,0.65,0.00,0.2,3,2/3/2015,2/9/2015,3.5,-0.2,3.6,18,1/28/2015,0.68,0.62,0.05,0.049
AGCO,AGCO Corporation,AGCO.4Q14,1200,1220,4Q14,2014/4F,74.6,02/03/2015,9.3,0.70,1.18,0.48,2.6,2,2/2/2015,2/6/2015,9.3,1.8,7.6,18,1/27/2015,0.75,0.56,0.19,2.547
A,"Agilent Technologies, Inc.",A.4Q14,2300,2320,4Q14,2015/1F,103.9,02/18/2015,3.0,0.41,0.41,0.00,0.8,3,2/17/2015,2/23/2015,3.0,0.5,2.5,14,2/11/2015,0.44,0.39,0.05,0.014
GAS,"AGL Resources, Inc.",GAS.4Q14,4700,4735,4Q14,2014/4F,45.7,02/12/2015,-3.8,0.81,1.24,0.43,15.3,4,2/11/2015,2/17/2015,-5.8,1.5,-7.3,4,2/5/2015,0.85,0.69,0.16,2.694
AGNC,AGNC Investment Corp.,AGNC.4Q14,4800,4890,4Q14,2014/4F,95.3,02/03/2015,0.4,0.83,0.92,0.09,-9.2,2,2/2/2015,2/6/2015,0.4,1.8,-1.3,17,1/27/2015,1.38,0.58,0.80,0.114
AL,Air Lease Corporation Class A,AL.4Q14,4800,4830,4Q14,2014/4F,23.9,02/27/2015,-2.3,0.61,0.65,0.04,4.3,5,2/26/2015,3/4/2015,-2.3,-0.6,-1.7,12,2/20/2015,0.63,0.57,0.06,0.784
AIRM,Air Methods Corporation,AIRM.4Q14,4600,4610,4Q14,2014/4F,20.2,02/27/2015,17.1,0.47,0.59,0.12,1.3,5,2/26/2015,3/4/2015,17.1,-0.6,17.7,7,2/20/2015,0.52,0.41,0.11,1.078
APD,"Air Products and Chemicals, Inc.",APD.4Q14,2200,2210,4Q14,2015/1F,198.9,01/29/2015,6.9,1.49,1.55,0.06,-3.5,4,1/28/2015,2/3/2015,6.9,2.4,4.5,14,1/22/2015,1.53,1.45,0.08,0.747
ARG,"Airgas, Inc.",ARG.4Q14,3250,3255,4Q14,2014/3F,49.8,02/03/2015,1.0,1.23,1.23,0.00,1.4,2,2/2/2015,2/6/2015,1.0,1.8,-0.8,16,1/27/2015,1.25,1.22,0.03,-0.154
AKS,AK Steel Holding Corporation,AKS.4Q14,1100,1105,4Q14,2014/4F,83.4,01/27/2015,-6.4,0.07,0.14,0.07,2.4,2,1/26/2015,1/30/2015,-6.4,-3.0,-3.4,16,1/20/2015,0.13,-0.05,0.18,0.388
AKAM,"Akamai Technologies, Inc.",AKAM.4Q14,3300,3320,4Q14,2014/4F,97.1,02/11/2015,13.1,0.63,0.70,0.07,1.8,3,2/10/2015,2/16/2015,10.5,1.4,9.2,23,2/4/2015,0.66,0.61,0.05,1.435
AKRX,"Akorn, Inc.",AKRX.4Q14,2300,2305,4Q14,2014/4F,56.6,02/26/2015,6.3,0.45,0.50,0.05,9.7,4,2/25/2015,3/3/2015,6.3,-0.3,6.6,12,2/19/2015,0.49,0.43,0.06,0.756
ALK,"Alaska Air Group, Inc.",ALK.4Q14,4600,4610,4Q14,2014/4F,81.7,01/22/2015,7.3,0.93,0.94,0.01,0.2,4,1/21/2015,1/27/2015,7.3,0.1,7.2,14,1/15/2015,0.95,0.81,0.14,0.091
ALB,Albemarle Corporation,ALB.4Q14,2200,2210,4Q14,2014/4F,81.1,01/29/2015,-10.8,1.02,0.99,-0.03,-5.9,4,1/28/2015,2/3/2015,-10.8,2.4,-13.2,15,1/22/2015,1.09,0.95,0.14,-0.218
AA,Alcoa Corp.,AA.4Q14,1100,1115,4Q14,2014/4F,76.4,01/13/2015,-5.5,2.51,2.97,0.46,5.5,2,1/12/2015,1/16/2015,-5.5,-0.4,-5.1,19,1/6/2015,2.99,1.65,1.34,0.341
ALR,Alere Inc.,ALR.4Q14,2300,2325,4Q14,2014/4F,19.0,02/10/2015,7.4,0.59,0.66,0.07,1.0,2,2/9/2015,2/13/2015,7.4,2.4,4.9,7,2/3/2015,0.85,0.50,0.35,0.204
ARE,"Alexandria Real Estate Equities, Inc.",ARE.4Q14,4800,4890,4Q14,2014/4F,37.2,02/03/2015,-2.8,0.42,-0.25,-0.67,0.7,2,2/2/2015,2/6/2015,-2.8,1.8,-4.5,2,1/27/2015,0.42,0.41,0.01,-47.748
ALXN,"Alexion Pharmaceuticals, Inc.",ALXN.4Q14,2300,2320,4Q14,2014/4F,216.1,01/29/2015,-0.2,1.29,1.30,0.01,1.4,4,1/28/2015,2/3/2015,-0.2,2.4,-2.5,20,1/22/2015,1.40,1.24,0.16,0.080
ALGN,"Align Technology, Inc.",ALGN.4Q14,2300,2325,4Q14,2014/4F,37.5,01/30/2015,-7.4,0.49,0.48,-0.01,0.6,5,1/29/2015,2/4/2015,-7.4,1.0,-8.4,11,1/23/2015,0.50,0.47,0.03,-0.273
ALKS,Alkermes Plc,ALKS.4Q14,2300,2320,4Q14,2014/4F,42.8,02/24/2015,-4.6,0.03,0.11,0.08,7.9,2,2/23/2015,2/27/2015,-4.6,-0.3,-4.3,10,2/17/2015,0.06,-0.01,0.07,1.183
Y,Alleghany Corporation,Y.4Q14,4800,4855,4Q14,2014/4F,24.4,02/25/2015,-0.9,8.36,8.61,0.25,#N/A,3,2/24/2015,3/2/2015,-0.9,0.1,-1.0,3,2/18/2015,8.88,7.90,0.98,0.252
ATI,Allegheny Technologies Incorporated,ATI.4Q14,1100,1105,4Q14,2014/4F,41.7,01/20/2015,-2.8,0.00,0.01,0.01,-3.6,2,1/19/2015,1/23/2015,-2.8,1.6,-4.4,11,1/13/2015,0.08,-0.09,0.17,0.086
ALGT,Allegiant Travel Company,ALGT.4Q14,4600,4610,4Q14,2014/4F,21.1,01/29/2015,-1.6,1.72,1.83,0.11,0.9,4,1/28/2015,2/3/2015,-1.6,2.4,-3.9,12,1/22/2015,1.86,1.40,0.46,0.235
ALLE,Allegion PLC,ALLE.4Q14,1200,1230,4Q14,2014/4F,36.7,02/18/2015,-0.4,0.68,0.76,0.08,1.9,3,2/17/2015,2/23/2015,-0.4,0.5,-0.9,7,2/11/2015,0.70,0.66,0.04,1.992
AGN,Allergan plc,AGN.4Q14,2300,2315,4Q14,2014/4F,744.5,02/18/2015,1.9,3.67,3.91,0.24,5.7,3,2/17/2015,2/23/2015,1.9,0.5,1.5,21,2/11/2015,3.96,3.30,0.66,0.369
AGN.2,"Allergan, Inc.",AGN.2.4Q14,2300,2310,4Q14,2014/4F,605.9,02/05/2015,3.2,1.83,2.17,0.34,0.5,4,2/4/2015,2/10/2015,3.2,1.3,2.0,23,1/29/2015,1.93,1.80,0.13,2.626
ALE,"ALLETE, Inc.",ALE.4Q14,4700,4705,4Q14,2014/4F,12.5,02/17/2015,3.0,0.67,0.73,0.06,3.3,2,2/16/2015,2/20/2015,3.0,0.7,2.3,3,2/10/2015,0.70,0.64,0.06,1.000
ADS,Alliance Data Systems Corporation,ADS.4Q14,3300,3305,4Q14,2014/4F,156.9,02/05/2015,-4.4,3.32,3.45,0.13,-0.6,4,2/4/2015,2/10/2015,-4.4,1.3,-5.7,25,1/29/2015,3.57,3.18,0.39,0.333
ARLP,"Alliance Resource Partners, L.P.",ARLP.4Q14,2100,2125,4Q14,2014/4F,10.7,01/28/2015,-7.3,1.18,1.18,0.00,-0.5,3,1/27/2015,2/2/2015,-7.3,-0.5,-6.8,9,1/21/2015,1.22,1.12,0.10,0.017
LNT,Alliant Energy Corp,LNT.4Q14,4700,4705,4Q14,2014/4F,34.2,02/24/2015,-2.3,0.27,0.27,0.00,-2.5,2,2/23/2015,2/27/2015,-2.3,-0.3,-2.0,3,2/17/2015,0.29,0.25,0.04,-0.082
AWHHF,"Allied World Assurance Company Holdings, AG",AWHHF.4Q14,4800,4860,4Q14,2014/4F,17.4,02/05/2015,2.4,0.70,1.51,0.81,0.8,4,2/4/2015,2/10/2015,2.4,1.3,1.1,8,1/29/2015,0.85,0.52,0.33,2.470
ALSN,"Allison Transmission Holdings, Inc.",ALSN.4Q14,1200,1220,4Q14,2014/4F,60.0,02/10/2015,-1.9,0.32,0.28,-0.04,5.9,2,2/9/2015,2/13/2015,-1.9,2.4,-4.3,16,2/3/2015,0.63,0.27,0.36,-0.122
MDRX,"Allscripts Healthcare Solutions, Inc.",MDRX.4Q14,3300,3308,4Q14,2014/4F,31.5,02/27/2015,-3.4,0.09,0.09,0.00,-4.1,5,2/26/2015,3/4/2015,-3.4,-0.6,-2.8,27,2/20/2015,0.12,0.05,0.07,-0.034
ALL,Allstate Corporation,ALL.4Q14,4800,4855,4Q14,2014/4F,149.8,02/05/2015,-3.5,1.69,1.72,0.03,0.7,4,2/4/2015,2/10/2015,-3.5,1.3,-4.8,27,1/29/2015,1.85,1.48,0.37,0.092
ALLY,Ally Financial Inc,ALLY.4Q14,4800,4810,4Q14,2014/4F,98.8,01/29/2015,-1.9,0.39,0.40,0.01,-16.2,4,1/28/2015,2/3/2015,-1.9,2.4,-4.3,16,1/22/2015,0.43,0.36,0.07,0.094
ALJ,"Alon USA Energy, Inc.",ALJ.4Q14,2100,2120,4Q14,2014/4F,16.9,03/06/2015,2.1,-0.04,0.00,0.04,17.2,5,3/5/2015,3/11/2015,2.1,-2.7,4.8,7,2/27/2015,0.50,-0.33,0.83,0.049
ANRZQ,"Alpha Natural Resources, Inc.",ANRZQ.4Q14,2100,2125,4Q14,2014/4F,22.2,02/12/2015,12.6,-0.70,-0.50,0.20,8.7,4,2/11/2015,2/17/2015,11.8,1.5,10.2,16,2/5/2015,-0.47,-0.92,0.45,0.452
GOOGL,Alphabet Inc. Class A,GOOGL.4Q14,3300,3320,4Q14,2014/4F,"1,192.9",01/30/2015,2.5,7.12,6.88,-0.24,-1.8,5,1/29/2015,2/4/2015,2.5,1.0,1.5,43,1/23/2015,7.97,6.39,1.58,-0.153
ALTR.1,Altera Corporation,ALTR.1.4Q14,1300,1305,4Q14,2014/4F,107.9,01/23/2015,-5.7,0.35,0.36,0.01,-0.1,5,1/22/2015,1/28/2015,-5.7,-2.8,-2.9,25,1/16/2015,0.38,0.33,0.05,0.213
ASPS,Altisource Portfolio Solutions S.A.,ASPS.4Q14,4800,4830,4Q14,2014/4F,35.8,03/02/2015,-6.9,0.85,0.30,-0.55,11.7,1,2/27/2015,3/5/2015,-6.9,-0.2,-6.7,3,2/23/2015,1.66,0.45,1.21,-0.457
MO,Altria Group Inc,MO.4Q14,2400,2430,4Q14,2014/4F,330.1,01/30/2015,-0.7,0.66,0.66,0.00,1.9,5,1/29/2015,2/4/2015,-0.7,1.0,-1.6,9,1/23/2015,0.68,0.64,0.04,-0.120
AMZN,"Amazon.com, Inc.",AMZN.4Q14,3500,3550,4Q14,2014/4F,"1,299.9",01/30/2015,17.0,0.18,0.45,0.27,-1.1,5,1/29/2015,2/4/2015,17.0,1.0,16.0,38,1/23/2015,0.56,-0.41,0.97,0.278
AMBA,"Ambarella, Inc.",AMBA.4Q14,1300,1305,4Q14,2014/4F,95.0,03/04/2015,5.2,0.50,0.68,0.18,8.6,3,3/3/2015,3/9/2015,5.2,-1.3,6.5,10,2/25/2015,0.55,0.45,0.10,1.838
AMCX,AMC Networks Inc. Class A,AMCX.4Q14,3400,3415,4Q14,2014/4F,40.8,02/26/2015,7.7,1.01,1.06,0.05,1.1,4,2/25/2015,3/3/2015,7.7,-0.3,8.0,15,2/19/2015,1.10,0.84,0.26,0.207
DOX,Amdocs Limited,DOX.4Q14,3300,3308,4Q14,2015/1F,28.2,01/28/2015,1.0,0.81,0.88,0.07,-0.2,3,1/27/2015,2/2/2015,1.0,-0.5,1.5,10,1/21/2015,0.83,0.80,0.03,2.310
AEE,Ameren Corporation,AEE.4Q14,4700,4705,4Q14,2014/4F,65.5,02/25/2015,-1.9,0.14,0.19,0.05,-5.1,3,2/24/2015,3/2/2015,-1.9,0.1,-2.0,4,2/18/2015,0.18,0.09,0.09,0.522
AAL,"American Airlines Group, Inc.",AAL.4Q14,4600,4610,4Q14,2014/4F,680.9,01/27/2015,-11.5,1.51,1.52,0.01,-0.3,2,1/26/2015,1/30/2015,-11.5,-3.0,-8.5,18,1/20/2015,1.59,1.47,0.12,0.069
AXL,"American Axle & Manufacturing Holdings, Inc.",AXL.4Q14,1200,1225,4Q14,2014/4F,23.0,02/23/2015,-2.6,0.54,0.54,0.00,2.0,1,2/20/2015,2/26/2015,-2.6,0.0,-2.6,13,2/16/2015,0.62,0.43,0.19,0.019
ACC,"American Campus Communities, Inc.",ACC.4Q14,4800,4890,4Q14,2014/4F,33.8,02/17/2015,-2.4,0.25,0.25,0.00,6.0,2,2/16/2015,2/20/2015,-2.4,0.7,-3.1,4,2/10/2015,0.26,0.22,0.04,0.071
ACAS,"American Capital, Ltd.",ACAS.4Q14,4800,4845,4Q14,2014/4F,39.5,02/25/2015,-1.7,0.18,0.21,0.03,36.5,3,2/24/2015,3/2/2015,-1.7,0.1,-1.8,3,2/18/2015,0.19,0.16,0.03,1.246
AEO,"American Eagle Outfitters, Inc.",AEO.4Q14,3500,3525,4Q14,2014/4F,75.5,03/04/2015,12.4,0.34,0.36,0.02,1.4,3,3/3/2015,3/9/2015,12.4,-1.3,13.7,27,2/25/2015,0.37,0.31,0.06,0.369
AEP,"American Electric Power Company, Inc.",AEP.4Q14,4700,4705,4Q14,2014/4F,154.1,01/28/2015,-1.9,0.50,0.48,-0.02,-5.2,3,1/27/2015,2/2/2015,-1.9,-0.5,-1.3,12,1/21/2015,0.58,0.34,0.24,-0.064
AEL,American Equity Investment Life Holding Company,AEL.4Q14,4800,4865,4Q14,2014/4F,17.9,02/13/2015,3.2,0.54,0.63,0.09,24.1,5,2/12/2015,2/18/2015,3.1,0.6,2.5,3,2/6/2015,0.56,0.51,0.05,1.850
AXP,American Express Company,AXP.4Q14,4800,4850,4Q14,2014/4F,370.7,01/22/2015,-6.0,1.38,1.39,0.01,6.8,4,1/21/2015,1/27/2015,-6.0,0.1,-6.1,28,1/15/2015,1.47,1.30,0.17,0.041
AFG,"American Financial Group, Inc.",AFG.4Q14,4800,4855,4Q14,2014/4F,23.2,02/03/2015,5.1,1.31,1.35,0.04,2.7,2,2/2/2015,2/6/2015,5.1,1.8,3.3,6,1/27/2015,1.45,1.22,0.23,0.157
AMH,American Homes 4 Rent Class A,AMH.4Q14,4800,4890,4Q14,2014/4F,15.5,02/27/2015,-0.1,-0.03,-0.09,-0.07,-2.5,5,2/26/2015,3/4/2015,-0.1,-0.6,0.5,4,2/20/2015,0.05,-0.07,0.12,-0.542
AIG,"American International Group, Inc.",AIG.4Q14,4800,4860,4Q14,2014/4F,457.0,02/13/2015,4.8,1.05,0.97,-0.08,56.3,5,2/12/2015,2/18/2015,4.3,0.6,3.7,24,2/6/2015,1.26,0.84,0.42,-0.197
AOBC,American Outdoor Brands Corporation,AOBC.4Q14,1300,1330,4Q14,2014/3F,12.0,03/04/2015,7.0,0.12,0.15,0.03,4.7,3,3/3/2015,3/9/2015,7.0,-1.3,8.4,5,2/25/2015,0.16,0.10,0.06,0.548
ARII,"American Railcar Industries, Inc.",ARII.4Q14,4600,4620,4Q14,2014/4F,17.7,02/19/2015,-1.6,1.11,1.06,-0.06,-11.3,4,2/18/2015,2/24/2015,-1.6,0.7,-2.4,10,2/12/2015,1.18,1.02,0.16,-0.361
AMT,American Tower Corporation,AMT.4Q14,4800,4890,4Q14,2014/4F,199.2,02/24/2015,1.9,0.51,0.42,-0.09,-0.7,2,2/23/2015,2/27/2015,1.9,-0.3,2.1,18,2/17/2015,0.63,0.44,0.19,-0.478
AWK,"American Water Works Company, Inc.",AWK.4Q14,4700,4755,4Q14,2014/4F,38.1,02/25/2015,-1.7,0.51,0.52,0.01,-1.4,3,2/24/2015,3/2/2015,-1.7,0.1,-1.8,11,2/18/2015,0.54,0.49,0.05,0.249
APU,"AmeriGas Partners, L.P.",APU.4Q14,3250,3255,4Q14,2015/1F,15.7,02/05/2015,-2.7,1.39,-0.49,-1.88,-8.4,4,2/4/2015,2/10/2015,-2.7,1.3,-3.9,6,1/29/2015,1.53,1.22,0.31,-6.029
AMP,"Ameriprise Financial, Inc.",AMP.4Q14,4800,4840,4Q14,2014/4F,114.2,01/29/2015,4.9,2.22,2.30,0.08,-3.0,4,1/28/2015,2/3/2015,4.9,2.4,2.5,9,1/22/2015,2.30,2.12,0.18,0.441
ABC,AmerisourceBergen Corporation,ABC.4Q14,3250,3270,4Q14,2015/1F,150.9,01/28/2015,-0.8,0.97,1.14,0.17,6.3,3,1/27/2015,2/2/2015,-0.8,-0.5,-0.3,16,1/21/2015,1.06,0.92,0.14,1.214
AME,"AMETEK, Inc.",AME.4Q14,1200,1250,4Q14,2014/4F,71.9,01/28/2015,1.1,0.62,0.63,0.01,-1.3,3,1/27/2015,2/2/2015,1.1,-0.5,1.6,11,1/21/2015,0.63,0.60,0.03,0.472
AMGN,Amgen Inc.,AMGN.4Q14,2300,2320,4Q14,2014/4F,644.2,01/28/2015,-4.0,2.05,2.16,0.11,2.5,3,1/27/2015,2/2/2015,-4.0,-0.5,-3.5,21,1/21/2015,2.21,1.96,0.25,0.438
AMKR,"Amkor Technology, Inc.",AMKR.4Q14,1300,1305,4Q14,2014/4F,12.4,02/10/2015,26.2,0.14,0.38,0.24,9.3,2,2/9/2015,2/13/2015,26.2,2.4,23.8,4,2/3/2015,0.14,0.13,0.01,24.353
AMRX,"Amneal Pharmaceuticals, Inc. Class A",AMRX.4Q14,2300,2305,4Q14,2014/4F,19.4,02/24/2015,-1.7,0.12,0.16,0.04,3.9,2,2/23/2015,2/27/2015,-1.7,-0.3,-1.4,13,2/17/2015,0.19,0.06,0.13,0.315
APH,Amphenol Corporation Class A,APH.4Q14,1300,1310,4Q14,2014/4F,68.0,01/21/2015,4.7,0.59,0.63,0.04,3.8,3,1/20/2015,1/26/2015,4.7,1.8,2.8,15,1/14/2015,0.60,0.58,0.02,1.993
AFSI,"AmTrust Financial Services, Inc.",AFSI.4Q14,4800,4855,4Q14,2014/4F,49.4,02/11/2015,1.7,0.60,0.73,0.13,8.2,3,2/10/2015,2/16/2015,1.8,1.4,0.4,6,2/4/2015,0.67,0.55,0.12,1.130
APC,Anadarko Petroleum Corporation,APC.4Q14,2100,2110,4Q14,2014/4F,607.2,02/03/2015,-0.1,0.80,0.37,-0.43,-14.5,2,2/2/2015,2/6/2015,-0.1,1.8,-1.9,26,1/27/2015,1.74,0.56,1.18,-0.366
