ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
AEGR,"Aegerion Pharmaceuticals, Inc.",AEGR.3Q14,2300,2305,3Q14,2014/3F,33.2,10/31/2014,-40.6,-0.16,-0.20,-0.04,-9.6,5,10/30/2014,11/5/2014,-40.6,1.4,-42.0,10,10/24/2014,0.01,-0.33,0.34,-0.107
AER,AerCap Holdings NV,AER.3Q14,4800,4830,3Q14,2014/3F,55.0,11/04/2014,2.0,1.18,1.47,0.30,0.1,2,11/3/2014,11/7/2014,2.0,0.7,1.4,11,10/28/2014,1.36,0.68,0.68,0.435
AVAV,"AeroVironment, Inc.",AVAV.3Q14,1300,1330,3Q14,2014/2F,11.1,11/26/2014,-13.1,-0.12,-0.13,-0.01,-5.4,3,11/25/2014,12/1/2014,-14.2,-0.8,-13.4,10,11/19/2014,-0.02,-0.23,0.21,-0.048
AES,AES Corporation,AES.3Q14,4700,4705,3Q14,2014/3F,54.8,11/06/2014,-3.3,0.34,0.37,0.03,-6.0,4,11/5/2014,11/11/2014,-3.3,0.8,-4.1,5,10/30/2014,0.38,0.22,0.16,0.181
AET,Aetna Inc.,AET.3Q14,3350,3355,3Q14,2014/3F,178.3,10/28/2014,4.2,1.57,1.79,0.22,0.8,2,10/27/2014,10/31/2014,4.2,3.0,1.2,22,10/21/2014,1.67,1.49,0.18,1.205
AMG,"Affiliated Managers Group, Inc.",AMG.3Q14,4800,4845,3Q14,2014/3F,75.8,11/03/2014,-2.3,2.71,2.76,0.05,-2.7,1,10/31/2014,11/6/2014,-2.3,0.6,-2.9,10,10/27/2014,2.73,2.69,0.04,1.096
AFL,Aflac Incorporated,AFL.3Q14,4800,4865,3Q14,2014/3F,119.5,10/29/2014,-0.4,0.72,0.76,0.04,0.2,3,10/28/2014,11/3/2014,-0.4,1.6,-2.0,19,10/22/2014,0.75,0.70,0.05,0.770
AGCO,AGCO Corporation,AGCO.3Q14,1200,1220,3Q14,2014/3F,65.9,10/28/2014,-0.7,0.63,0.71,0.08,1.9,2,10/27/2014,10/31/2014,-0.7,3.0,-3.7,16,10/21/2014,0.65,0.60,0.05,1.636
A,"Agilent Technologies, Inc.",A.3Q14,2300,2320,3Q14,2014/4F,73.1,11/18/2014,2.4,0.64,0.88,0.24,-0.4,2,11/17/2014,11/21/2014,2.4,1.1,1.4,14,11/11/2014,0.65,0.63,0.02,11.415
GAS,"AGL Resources, Inc.",GAS.3Q14,4700,4735,3Q14,2014/3F,28.9,11/10/2014,-6.0,0.28,0.19,-0.09,-0.3,1,11/7/2014,11/13/2014,-6.0,0.3,-6.3,4,11/3/2014,0.36,0.20,0.16,-0.542
AGNC,AGNC Investment Corp.,AGNC.3Q14,4800,4890,3Q14,2014/3F,83.0,10/28/2014,-2.0,0.77,0.86,0.09,-4.5,2,10/27/2014,10/31/2014,-2.0,3.0,-5.0,15,10/21/2014,0.94,0.61,0.33,0.273
AL,Air Lease Corporation Class A,AL.3Q14,4800,4830,3Q14,2014/3F,25.3,11/07/2014,-0.6,0.57,0.58,0.01,0.7,5,11/6/2014,11/12/2014,-0.6,0.4,-1.0,13,10/31/2014,0.60,0.53,0.07,0.210
AIRM,Air Methods Corporation,AIRM.3Q14,4600,4610,3Q14,2014/3F,18.5,11/07/2014,-5.6,0.86,0.90,0.04,1.7,5,11/6/2014,11/12/2014,-5.6,0.4,-6.0,7,10/31/2014,0.88,0.83,0.05,0.857
APD,"Air Products and Chemicals, Inc.",APD.3Q14,2200,2210,3Q14,2014/4F,182.8,10/30/2014,3.7,1.62,1.66,0.04,-1.7,4,10/29/2014,11/4/2014,3.7,1.5,2.2,18,10/23/2014,1.65,1.59,0.06,0.749
ARG,"Airgas, Inc.",ARG.3Q14,3250,3255,3Q14,2014/2F,40.7,10/23/2014,-1.6,1.29,1.30,0.01,2.0,4,10/22/2014,10/28/2014,-1.6,3.1,-4.7,17,10/16/2014,1.32,1.25,0.07,0.078
AKS,AK Steel Holding Corporation,AKS.3Q14,1100,1105,3Q14,2014/3F,86.7,11/04/2014,-10.9,0.08,0.12,0.04,6.3,2,11/3/2014,11/7/2014,-10.9,0.7,-11.6,15,10/28/2014,0.11,0.06,0.05,0.706
AKAM,"Akamai Technologies, Inc.",AKAM.3Q14,3300,3320,3Q14,2014/3F,97.6,10/30/2014,6.1,0.57,0.62,0.05,1.5,4,10/29/2014,11/4/2014,6.1,1.5,4.6,22,10/23/2014,0.59,0.55,0.04,1.327
AKRX,"Akorn, Inc.",AKRX.3Q14,2300,2305,3Q14,2014/3F,43.3,11/06/2014,-16.1,0.25,0.27,0.02,11.1,4,11/5/2014,11/11/2014,-16.1,0.8,-16.9,9,10/30/2014,0.30,0.21,0.09,0.222
ALK,"Alaska Air Group, Inc.",ALK.3Q14,4600,4610,3Q14,2014/3F,61.3,10/23/2014,12.9,1.42,1.47,0.05,-0.1,4,10/22/2014,10/28/2014,12.9,3.1,9.8,15,10/16/2014,1.45,1.38,0.07,0.785
ALB,Albemarle Corporation,ALB.3Q14,2200,2210,3Q14,2014/3F,88.3,10/23/2014,5.0,1.01,1.14,0.13,4.4,4,10/22/2014,10/28/2014,5.0,3.1,1.9,16,10/16/2014,1.22,0.93,0.29,0.438
AA,Alcoa Corp.,AA.3Q14,1100,1115,3Q14,2014/3F,69.2,10/09/2014,-11.1,2.01,2.79,0.78,6.8,4,10/8/2014,10/14/2014,-11.1,-4.5,-6.5,17,10/2/2014,2.52,1.35,1.17,0.665
ALR,Alere Inc.,ALR.3Q14,2300,2325,3Q14,2014/3F,27.6,10/28/2014,6.4,0.52,0.44,-0.08,-0.9,2,10/27/2014,10/31/2014,6.4,3.0,3.4,7,10/21/2014,0.56,0.49,0.07,-1.204
ARE,"Alexandria Real Estate Equities, Inc.",ARE.3Q14,4800,4890,3Q14,2014/3F,32.2,11/03/2014,-0.6,0.37,0.39,0.02,1.4,1,10/31/2014,11/6/2014,-0.6,0.6,-1.3,3,10/27/2014,0.38,0.36,0.02,1.013
ALXN,"Alexion Pharmaceuticals, Inc.",ALXN.3Q14,2300,2320,3Q14,2014/3F,182.3,10/23/2014,10.9,1.16,1.27,0.11,2.3,4,10/22/2014,10/28/2014,10.9,3.1,7.8,20,10/16/2014,1.22,1.13,0.09,1.204
ALGN,"Align Technology, Inc.",ALGN.3Q14,2300,2325,3Q14,2014/3F,36.2,10/24/2014,6.4,0.43,0.47,0.04,0.8,5,10/23/2014,10/29/2014,6.4,1.7,4.7,12,10/17/2014,0.44,0.42,0.02,1.771
ALKS,Alkermes Plc,ALKS.3Q14,2300,2320,3Q14,2014/3F,34.1,10/29/2014,6.8,0.03,0.03,0.00,2.8,3,10/28/2014,11/3/2014,6.8,1.6,5.2,9,10/22/2014,0.06,0.01,0.05,-0.014
Y,Alleghany Corporation,Y.3Q14,4800,4855,3Q14,2014/3F,20.5,11/04/2014,0.1,7.60,9.05,1.45,#N/A,2,11/3/2014,11/7/2014,0.1,0.7,-0.6,3,10/28/2014,7.82,7.49,0.33,4.387
ATI,Allegheny Technologies Incorporated,ATI.3Q14,1100,1105,3Q14,2014/3F,47.3,10/21/2014,-0.3,-0.02,0.00,0.02,-4.2,2,10/20/2014,10/24/2014,-0.3,3.1,-3.4,11,10/14/2014,0.15,-0.09,0.24,0.098
ALGT,Allegiant Travel Company,ALGT.3Q14,4600,4610,3Q14,2014/3F,12.8,10/23/2014,7.4,0.83,0.80,-0.03,0.4,4,10/22/2014,10/28/2014,7.4,3.1,4.3,14,10/16/2014,1.10,0.68,0.42,-0.061
ALLE,Allegion PLC,ALLE.3Q14,1200,1230,3Q14,2014/3F,30.1,10/30/2014,5.6,0.64,0.68,0.04,2.2,4,10/29/2014,11/4/2014,5.6,1.5,4.1,8,10/23/2014,0.66,0.62,0.04,0.988
AGN,Allergan plc,AGN.3Q14,2300,2315,3Q14,2014/3F,505.5,11/05/2014,0.2,3.11,3.19,0.08,1.7,3,11/4/2014,11/10/2014,0.2,1.3,-1.1,22,10/29/2014,3.23,3.03,0.20,0.390
AGN.2,"Allergan, Inc.",AGN.2.3Q14,2300,2310,3Q14,2014/3F,321.7,10/27/2014,2.8,1.64,1.78,0.14,1.9,1,10/24/2014,10/30/2014,2.8,1.6,1.2,19,10/20/2014,1.78,1.44,0.34,0.412
ADS,Alliance Data Systems Corporation,ADS.3Q14,3300,3305,3Q14,2014/3F,153.3,10/16/2014,12.3,3.31,3.47,0.16,-0.8,4,10/15/2014,10/21/2014,12.3,4.3,8.1,23,10/9/2014,3.45,3.23,0.22,0.733
LNT,Alliant Energy Corp,LNT.3Q14,4700,4705,3Q14,2014/3F,33.3,11/07/2014,1.1,0.69,0.70,0.01,-14.0,5,11/6/2014,11/12/2014,1.1,0.4,0.7,4,10/31/2014,0.71,0.66,0.05,0.261
AWHHF,"Allied World Assurance Company Holdings, AG",AWHHF.3Q14,4800,4860,3Q14,2014/3F,15.1,10/23/2014,-2.9,0.78,0.61,-0.17,0.3,4,10/22/2014,10/28/2014,-2.9,3.1,-6.0,9,10/16/2014,1.00,0.62,0.38,-0.435
ALSN,"Allison Transmission Holdings, Inc.",ALSN.3Q14,1200,1220,3Q14,2014/3F,43.7,10/28/2014,9.4,0.30,0.38,0.08,10.2,2,10/27/2014,10/31/2014,9.4,3.0,6.5,15,10/21/2014,0.36,0.27,0.09,0.836
MDRX,"Allscripts Healthcare Solutions, Inc.",MDRX.3Q14,3300,3308,3Q14,2014/3F,27.4,11/07/2014,-11.8,0.10,0.06,-0.04,-1.6,5,11/6/2014,11/12/2014,-11.8,0.4,-12.2,27,10/31/2014,0.13,0.07,0.06,-0.605
ALL,Allstate Corporation,ALL.3Q14,4800,4855,3Q14,2014/3F,131.8,10/30/2014,3.0,1.33,1.39,0.06,0.4,4,10/29/2014,11/4/2014,3.0,1.5,1.5,27,10/23/2014,1.57,1.02,0.55,0.115
ALLY,Ally Financial Inc,ALLY.3Q14,4800,4810,3Q14,2014/3F,67.9,10/29/2014,0.4,0.42,0.53,0.11,3.5,3,10/28/2014,11/3/2014,0.4,1.6,-1.2,15,10/22/2014,0.46,0.31,0.15,0.721
ALJ,"Alon USA Energy, Inc.",ALJ.3Q14,2100,2120,3Q14,2014/3F,13.1,10/31/2014,6.5,0.58,0.59,0.01,-12.7,5,10/30/2014,11/5/2014,6.5,1.4,5.0,6,10/24/2014,0.79,0.40,0.39,0.021
ANRZQ,"Alpha Natural Resources, Inc.",ANRZQ.3Q14,2100,2125,3Q14,2014/3F,31.4,10/30/2014,-2.8,-0.71,-0.53,0.18,5.2,4,10/29/2014,11/4/2014,-2.8,1.5,-4.3,15,10/23/2014,-0.53,-0.91,0.38,0.461
GOOGL,Alphabet Inc. Class A,GOOGL.3Q14,3300,3320,3Q14,2014/3F,950.3,10/17/2014,1.1,6.53,6.35,-0.18,-0.1,5,10/16/2014,10/22/2014,1.1,3.4,-2.3,44,10/10/2014,7.04,6.12,0.92,-0.200
ALTR.1,Altera Corporation,ALTR.1.3Q14,1300,1305,3Q14,2014/3F,88.2,10/24/2014,-0.1,0.37,0.38,0.01,1.7,5,10/23/2014,10/29/2014,-0.1,1.7,-1.7,23,10/17/2014,0.39,0.36,0.03,0.234
ASPS,Altisource Portfolio Solutions S.A.,ASPS.3Q14,4800,4830,3Q14,2014/3F,26.3,10/31/2014,-7.5,2.05,1.79,-0.26,0.0,5,10/30/2014,11/5/2014,-7.5,1.4,-8.9,3,10/24/2014,2.41,2.18,0.23,-1.130
MO,Altria Group Inc,MO.3Q14,2400,2430,3Q14,2014/3F,266.6,10/30/2014,3.9,0.68,0.69,0.01,0.2,4,10/29/2014,11/4/2014,3.9,1.5,2.4,9,10/23/2014,0.69,0.67,0.02,0.436
AMZN,"Amazon.com, Inc.",AMZN.3Q14,3500,3550,3Q14,2014/3F,"1,193.7",10/24/2014,-6.1,-0.76,-0.95,-0.19,-1.3,5,10/23/2014,10/29/2014,-6.1,1.7,-7.8,39,10/17/2014,-0.36,-1.30,0.94,-0.204
AMBA,"Ambarella, Inc.",AMBA.3Q14,1300,1305,3Q14,2014/3F,47.0,12/05/2014,-8.1,0.55,0.68,0.13,4.7,5,12/4/2014,12/10/2014,-8.1,-2.2,-6.0,8,11/28/2014,0.62,0.53,0.09,1.481
AMCX,AMC Networks Inc. Class A,AMCX.3Q14,3400,3415,3Q14,2014/3F,41.4,11/06/2014,2.4,0.74,0.74,0.00,1.3,4,11/5/2014,11/11/2014,2.4,0.8,1.6,13,10/30/2014,0.85,0.61,0.24,0.021
DOX,Amdocs Limited,DOX.3Q14,3300,3308,3Q14,2014/4F,26.9,11/05/2014,0.7,0.79,0.78,-0.01,-0.9,3,11/4/2014,11/10/2014,0.7,1.3,-0.6,10,10/29/2014,0.81,0.77,0.04,-0.297
AEE,Ameren Corporation,AEE.3Q14,4700,4705,3Q14,2014/3F,52.2,11/06/2014,-0.2,1.20,1.20,0.00,-0.2,4,11/5/2014,11/11/2014,-0.2,0.8,-1.0,4,10/30/2014,1.30,1.12,0.18,-0.013
AAL,"American Airlines Group, Inc.",AAL.3Q14,4600,4610,3Q14,2014/3F,396.4,10/23/2014,8.6,1.63,1.66,0.03,0.0,4,10/22/2014,10/28/2014,8.6,3.1,5.5,18,10/16/2014,1.75,1.60,0.15,0.176
AXL,"American Axle & Manufacturing Holdings, Inc.",AXL.3Q14,1200,1225,3Q14,2014/3F,22.9,10/31/2014,8.8,0.62,0.63,0.01,-0.2,5,10/30/2014,11/5/2014,8.8,1.4,7.4,10,10/24/2014,0.66,0.57,0.09,0.082
ACC,"American Campus Communities, Inc.",ACC.3Q14,4800,4890,3Q14,2014/3F,23.8,10/22/2014,-1.7,-0.04,-0.06,-0.02,3.7,3,10/21/2014,10/27/2014,-1.7,1.0,-2.7,4,10/15/2014,-0.02,-0.07,0.05,-0.388
ACAS,"American Capital, Ltd.",ACAS.3Q14,4800,4845,3Q14,2014/3F,31.5,11/06/2014,5.8,0.17,0.18,0.01,15.3,4,11/5/2014,11/11/2014,5.8,0.8,5.0,5,10/30/2014,0.18,0.16,0.02,0.510
AEO,"American Eagle Outfitters, Inc.",AEO.3Q14,3500,3525,3Q14,2014/3F,65.9,12/05/2014,-6.1,0.21,0.22,0.01,1.1,5,12/4/2014,12/10/2014,-6.1,-2.2,-3.9,27,11/28/2014,0.22,0.15,0.07,0.093
AEP,"American Electric Power Company, Inc.",AEP.3Q14,4700,4705,3Q14,2014/3F,122.8,10/23/2014,1.2,1.01,1.01,0.00,-3.4,4,10/22/2014,10/28/2014,1.2,3.1,-1.9,12,10/16/2014,1.14,0.87,0.27,0.004
AXP,American Express Company,AXP.3Q14,4800,4850,3Q14,2014/3F,333.4,10/16/2014,5.8,1.37,1.40,0.03,-0.3,4,10/15/2014,10/21/2014,5.8,4.3,1.5,25,10/9/2014,1.45,1.30,0.15,0.216
AFG,"American Financial Group, Inc.",AFG.3Q14,4800,4855,3Q14,2014/3F,21.4,10/29/2014,0.8,1.19,1.40,0.21,8.1,3,10/28/2014,11/3/2014,0.8,1.6,-0.9,7,10/22/2014,1.35,1.05,0.30,0.718
AMH,American Homes 4 Rent Class A,AMH.3Q14,4800,4890,3Q14,2014/3F,27.7,11/03/2014,-1.0,-0.02,-0.11,-0.09,1.1,1,10/31/2014,11/6/2014,-1.0,0.6,-1.6,6,10/27/2014,0.05,-0.07,0.12,-0.778
AIG,"American International Group, Inc.",AIG.3Q14,4800,4860,3Q14,2014/3F,387.4,11/04/2014,0.4,1.09,1.21,0.12,1.8,2,11/3/2014,11/7/2014,0.4,0.7,-0.3,26,10/28/2014,1.26,0.97,0.29,0.413
AOBC,American Outdoor Brands Corporation,AOBC.3Q14,1300,1330,3Q14,2014/2F,18.0,12/05/2014,1.5,0.07,0.09,0.02,2.6,5,12/4/2014,12/10/2014,1.5,-2.2,3.6,8,11/28/2014,0.10,0.06,0.04,0.563
ARII,"American Railcar Industries, Inc.",ARII.3Q14,4600,4620,3Q14,2014/3F,15.5,10/30/2014,-10.9,1.01,1.12,0.11,-2.4,4,10/29/2014,11/4/2014,-10.9,1.5,-12.3,9,10/23/2014,1.10,0.89,0.21,0.533
AMT,American Tower Corporation,AMT.3Q14,4800,4890,3Q14,2014/3F,174.5,10/30/2014,1.9,0.56,0.50,-0.06,0.4,4,10/29/2014,11/4/2014,1.9,1.5,0.4,19,10/23/2014,0.65,0.51,0.14,-0.405
AWK,"American Water Works Company, Inc.",AWK.3Q14,4700,4755,3Q14,2014/3F,28.3,11/06/2014,-0.3,0.90,0.87,-0.03,-4.3,4,11/5/2014,11/11/2014,-0.3,0.8,-1.1,11,10/30/2014,0.94,0.87,0.07,-0.493
APU,"AmeriGas Partners, L.P.",APU.3Q14,3250,3255,3Q14,2014/4F,12.7,11/13/2014,0.9,-0.53,-0.58,-0.05,-2.5,4,11/12/2014,11/18/2014,0.9,0.5,0.3,8,11/6/2014,-0.46,-0.63,0.17,-0.311
AMP,"Ameriprise Financial, Inc.",AMP.3Q14,4800,4840,3Q14,2014/3F,97.4,10/29/2014,5.1,1.96,2.10,0.14,1.5,3,10/28/2014,11/3/2014,5.1,1.6,3.5,9,10/22/2014,2.13,1.92,0.21,0.674
ABC,AmerisourceBergen Corporation,ABC.3Q14,3250,3270,3Q14,2014/4F,102.5,10/30/2014,10.6,1.05,1.10,0.05,2.6,4,10/29/2014,11/4/2014,10.6,1.5,9.1,17,10/23/2014,1.07,1.03,0.04,1.178
AME,"AMETEK, Inc.",AME.3Q14,1200,1250,3Q14,2014/3F,46.8,10/28/2014,1.7,0.60,0.62,0.02,0.2,2,10/27/2014,10/31/2014,1.7,3.0,-1.3,10,10/21/2014,0.62,0.58,0.04,0.389
AMGN,Amgen Inc.,AMGN.3Q14,2300,2320,3Q14,2014/3F,408.2,10/28/2014,9.4,2.11,2.30,0.19,1.5,2,10/27/2014,10/31/2014,9.4,3.0,6.5,21,10/21/2014,2.31,2.00,0.31,0.601
AMKR,"Amkor Technology, Inc.",AMKR.3Q14,1300,1305,3Q14,2014/3F,14.9,10/28/2014,-9.5,0.24,0.20,-0.04,-3.6,2,10/27/2014,10/31/2014,-9.5,3.0,-12.5,4,10/21/2014,0.25,0.23,0.02,-2.351
AMRX,"Amneal Pharmaceuticals, Inc. Class A",AMRX.3Q14,2300,2305,3Q14,2014/3F,16.8,11/04/2014,-1.6,0.30,0.33,0.03,6.5,2,11/3/2014,11/7/2014,-1.6,0.7,-2.3,13,10/28/2014,0.60,0.02,0.58,0.044
APH,Amphenol Corporation Class A,APH.3Q14,1300,1310,3Q14,2014/3F,56.8,10/22/2014,-2.6,0.57,0.58,0.01,1.2,3,10/21/2014,10/27/2014,-2.6,1.0,-3.6,15,10/15/2014,0.58,0.56,0.01,0.905
AFSI,"AmTrust Financial Services, Inc.",AFSI.3Q14,4800,4855,3Q14,2014/3F,24.5,11/04/2014,6.8,0.57,0.85,0.28,9.2,2,11/3/2014,11/7/2014,6.8,0.7,6.2,7,10/28/2014,0.60,0.55,0.05,5.076
APC,Anadarko Petroleum Corporation,APC.3Q14,2100,2110,3Q14,2014/3F,413.4,10/29/2014,0.4,1.27,1.16,-0.11,-0.5,3,10/28/2014,11/3/2014,0.4,1.6,-1.2,27,10/22/2014,1.39,1.10,0.29,-0.369
ADI,"Analog Devices, Inc.",ADI.3Q14,1300,1305,3Q14,2014/4F,98.4,11/26/2014,6.8,0.68,0.69,0.01,1.2,3,11/25/2014,12/1/2014,5.7,-0.8,6.5,26,11/19/2014,0.70,0.64,0.06,0.202
ANDV,Andeavor,ANDV.3Q14,2100,2120,3Q14,2014/3F,149.0,10/31/2014,6.3,2.17,3.06,0.89,-0.5,5,10/30/2014,11/5/2014,6.3,1.4,4.9,12,10/24/2014,2.41,1.80,0.61,1.454
ANDX,Andeavor Logistics LP,ANDX.3Q14,2100,2120,3Q14,2014/3F,11.6,10/31/2014,-1.1,0.56,0.33,-0.23,4.0,5,10/30/2014,11/5/2014,-1.1,1.4,-2.5,9,10/24/2014,0.74,0.43,0.31,-0.753
ANDE,"Andersons, Inc.",ANDE.3Q14,2200,2225,3Q14,2014/3F,17.5,11/06/2014,-14.0,0.76,0.59,-0.17,-5.4,4,11/5/2014,11/11/2014,-14.0,0.8,-14.8,8,10/30/2014,0.82,0.66,0.16,-1.036
AXE,Anixter International Inc.,AXE.3Q14,3250,3255,3Q14,2014/3F,20.0,10/28/2014,2.2,1.68,1.69,0.01,1.5,2,10/27/2014,10/31/2014,2.2,3.0,-0.8,8,10/21/2014,1.75,1.57,0.18,0.054
ANN,ANN INC.,ANN.3Q14,3500,3525,3Q14,2014/3F,29.5,11/21/2014,1.6,0.73,0.72,-0.01,-1.7,5,11/20/2014,11/26/2014,-4.7,1.0,-5.7,18,11/14/2014,0.81,0.62,0.19,-0.048
NLY,"Annaly Capital Management, Inc.",NLY.3Q14,4800,4890,3Q14,2014/3F,83.7,11/06/2014,-0.4,0.31,0.31,0.00,-0.7,4,11/5/2014,11/11/2014,-0.4,0.8,-1.2,14,10/30/2014,0.37,0.27,0.10,0.013
BNNY,"Annie's, Inc.",BNNY.3Q14,2400,2410,3Q14,2014/2F,22.2,11/07/2014,#N/A,#N/A,#N/A,#N/A,#N/A,5,11/6/2014,11/12/2014,,0.4,#VALUE!,7,10/31/2014,0.24,0.23,0.01,#N/A
