ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
LC,LendingClub Corp,LC.4Q15,4800,4830,4Q15,2015/4F,60.8,02/11/2016,26.7,0.04,0.05,0.01,3.8,4,2/10/2016,2/16/2016,20.9,2.4,18.5,13,2/4/2016,0.05,0.02,0.03,0.398
TDW,Tidewater Inc,TDW.4Q15,3100,3110,4Q15,2015/3F,16.1,02/03/2016,26.6,-10.63,-2.20,8.44,-12.5,3,2/2/2016,2/8/2016,26.6,-2.6,29.2,12,1/27/2016,0.31,-16.96,17.28,0.488
MBI,MBIA Inc.,MBI.4Q15,4800,4875,4Q15,2015/4F,18.4,03/01/2016,26.4,0.04,0.54,0.50,32.1,2,2/29/2016,3/4/2016,26.4,3.6,22.7,1,2/23/2016,0.04,0.04,0.00,#DIV/0!
BUFF,Blue Buffalo Pet Products Inc,BUFF.4Q15,2400,2410,4Q15,2015/4F,22.0,03/09/2016,26.1,0.14,0.16,0.02,2.1,3,3/8/2016,3/14/2016,26.1,2.0,24.1,8,3/2/2016,0.15,0.13,0.02,0.921
FMER,FirstMerit Corporation,FMER.4Q15,4800,4810,4Q15,2015/4F,22.7,01/26/2016,26.1,0.34,0.33,-0.01,-1.9,2,1/25/2016,1/29/2016,26.1,3.5,22.6,9,1/19/2016,0.36,0.34,0.02,-0.611
SDRLF,Seadrill Ltd.,SDRLF.4Q15,3100,3110,4Q15,2015/4F,56.1,02/25/2016,25.8,0.48,0.56,0.06,-1.3,4,2/24/2016,3/1/2016,25.8,2.6,23.2,24,2/18/2016,0.65,0.35,0.30,0.198
CNX,CNX Resources Corporation,CNX.4Q15,2100,2110,4Q15,2015/4F,71.4,01/29/2016,25.6,-0.08,-0.09,-0.01,6.2,5,1/28/2016,2/3/2016,25.6,1.1,24.6,20,1/22/2016,0.13,-0.24,0.37,-0.039
AXL,"American Axle & Manufacturing Holdings, Inc.",AXL.4Q15,1200,1225,4Q15,2015/4F,21.8,02/12/2016,25.4,0.68,0.82,0.14,-2.3,5,2/11/2016,2/17/2016,28.7,5.4,23.3,13,2/5/2016,0.73,0.62,0.11,1.251
STMP,Stamps.com Inc.,STMP.4Q15,3300,3320,4Q15,2015/4F,29.4,02/26/2016,25.0,0.95,1.57,0.62,19.6,5,2/25/2016,3/2/2016,25.0,1.9,23.1,6,2/19/2016,1.06,0.87,0.19,3.281
MDR,"McDermott International, Inc.",MDR.4Q15,3100,3110,4Q15,2015/4F,17.2,02/23/2016,24.7,-0.35,-0.24,0.11,-11.9,2,2/22/2016,2/26/2016,24.7,0.3,24.4,11,2/16/2016,-0.15,-0.54,0.39,0.295
KMI,Kinder Morgan Inc Class P,KMI.4Q15,3100,3130,4Q15,2015/4F,861.6,01/21/2016,24.6,0.18,0.20,0.03,-7.0,4,1/20/2016,1/26/2016,24.6,2.4,22.2,16,1/14/2016,0.21,0.10,0.11,0.237
DYN,Dynegy Inc.,DYN.4Q15,4700,4705,4Q15,2015/4F,57.7,02/25/2016,24.6,-1.30,-1.19,0.27,-8.4,4,2/24/2016,3/1/2016,24.6,2.6,22.1,7,2/18/2016,0.05,-5.55,5.60,0.048
CVLT,"CommVault Systems, Inc.",CVLT.4Q15,3300,3310,4Q15,2015/3F,16.7,01/27/2016,24.5,0.20,0.28,0.08,5.0,3,1/26/2016,2/1/2016,24.5,1.9,22.6,17,1/20/2016,0.22,0.15,0.07,1.136
DCP,DCP Midstream LP,DCP.4Q15,3100,3130,4Q15,2015/4F,15.5,02/25/2016,24.5,0.66,0.51,-0.15,-30.5,4,2/24/2016,3/1/2016,24.5,2.6,21.9,10,2/18/2016,0.79,0.28,0.51,-0.290
ENTA,"Enanta Pharmaceuticals, Inc.",ENTA.4Q15,2300,2320,4Q15,2016/1F,11.8,02/09/2016,24.1,1.13,1.36,0.23,3.0,2,2/8/2016,2/12/2016,24.1,0.6,23.5,4,2/2/2016,1.21,1.03,0.18,1.264
OAS,Oasis Petroleum Inc.,OAS.4Q15,2100,2105,4Q15,2015/4F,111.5,02/25/2016,23.8,0.05,0.05,0.00,-30.1,4,2/24/2016,3/1/2016,23.8,2.6,21.3,34,2/18/2016,0.16,-0.04,0.20,-0.024
LSCC,Lattice Semiconductor Corporation,LSCC.4Q15,1300,1305,4Q15,2015/4F,15.0,02/18/2016,23.7,0.04,-0.08,-0.12,-8.1,4,2/17/2016,2/23/2016,23.7,-0.2,24.0,3,2/11/2016,0.09,0.01,0.08,-1.479
ATW,"Atwood Oceanics, Inc.",ATW.4Q15,3100,3105,4Q15,2016/1F,52.4,02/03/2016,23.7,1.10,1.32,0.22,2.4,3,2/2/2016,2/8/2016,23.7,-2.6,26.3,28,1/27/2016,1.36,0.77,0.59,0.373
MRC,MRC Global Inc.,MRC.4Q15,3250,3255,4Q15,2015/4F,24.3,02/23/2016,23.7,0.03,0.12,0.09,1.1,2,2/22/2016,2/26/2016,23.7,0.3,23.4,12,2/16/2016,0.08,-0.02,0.10,0.905
BDC,Belden Inc.,BDC.4Q15,1200,1235,4Q15,2015/4F,15.1,02/09/2016,23.6,1.48,1.63,0.15,-0.6,2,2/8/2016,2/12/2016,23.6,0.6,23.0,6,2/2/2016,1.50,1.45,0.05,2.967
TWOU,"2U, Inc.",TWOU.4Q15,3300,3310,4Q15,2015/4F,29.0,02/26/2016,23.5,-0.03,0.00,0.03,2.9,5,2/25/2016,3/2/2016,23.5,1.9,21.6,10,2/19/2016,-0.01,-0.03,0.02,1.300
RSPP,"RSP Permian, Inc.",RSPP.4Q15,2100,2105,4Q15,2015/4F,51.2,02/25/2016,23.4,0.06,0.12,0.06,-0.5,4,2/24/2016,3/1/2016,23.4,2.6,20.8,28,2/18/2016,0.12,0.00,0.12,0.532
INT,World Fuel Services Corporation,INT.4Q15,3250,3255,4Q15,2015/4F,15.9,02/11/2016,23.4,0.74,0.74,0.00,-15.6,4,2/10/2016,2/16/2016,17.6,2.4,15.2,5,2/4/2016,0.76,0.68,0.08,0.025
MTZ,"MasTec, Inc.",MTZ.4Q15,3100,3115,4Q15,2015/4F,23.5,02/26/2016,23.3,0.12,0.21,0.09,7.3,5,2/25/2016,3/2/2016,23.3,1.9,21.4,13,2/19/2016,0.16,0.10,0.06,1.470
JOY,Joy Global Inc.,JOY.4Q15,1200,1220,4Q15,2016/1F,79.0,03/03/2016,23.3,-0.12,-0.23,-0.11,0.7,4,3/2/2016,3/8/2016,23.3,-0.3,23.6,19,2/25/2016,-0.01,-0.27,0.26,-0.422
HLF,Herbalife Nutrition Ltd.,HLF.4Q15,3250,3260,4Q15,2015/4F,56.9,02/26/2016,23.2,0.47,0.60,0.13,3.3,5,2/25/2016,3/2/2016,23.2,1.9,21.3,4,2/19/2016,0.54,0.46,0.09,1.500
HTZ,"Hertz Global Holdings, Inc.",HTZ.4Q15,4800,4830,4Q15,2015/4F,111.3,03/01/2016,23.2,0.20,0.25,0.05,-4.1,2,2/29/2016,3/4/2016,23.2,3.6,19.5,9,2/23/2016,0.45,-0.20,0.65,0.081
CENX,Century Aluminum Company,CENX.4Q15,1100,1115,4Q15,2015/4F,13.3,02/19/2016,23.0,-0.61,-0.53,0.08,4.3,5,2/18/2016,2/24/2016,23.0,0.7,22.3,5,2/12/2016,-0.44,-0.75,0.31,0.255
MYCC,"ClubCorp Holdings, Inc.",MYCC.4Q15,3400,3430,4Q15,2015/4F,10.8,02/25/2016,22.8,0.17,-0.10,-0.27,-0.1,4,2/24/2016,3/1/2016,22.8,2.6,20.2,10,2/18/2016,0.24,0.10,0.14,-1.925
VSAT,"ViaSat, Inc.",VSAT.4Q15,1300,1320,4Q15,2015/3F,13.8,02/10/2016,22.7,0.40,0.40,0.00,-4.8,3,2/9/2016,2/15/2016,9.8,0.7,9.1,7,2/3/2016,0.56,0.21,0.35,0.001
ZOES,"Zoe's Kitchen, Inc.",ZOES.4Q15,3400,3435,4Q15,2015/4F,12.8,02/26/2016,22.4,-0.06,-0.03,0.03,4.0,5,2/25/2016,3/2/2016,22.4,1.9,20.5,10,2/19/2016,-0.02,-0.09,0.07,0.412
BSFT,"BroadSoft, Inc.",BSFT.4Q15,3300,3308,4Q15,2015/4F,12.3,02/29/2016,22.4,0.67,1.04,0.37,9.8,1,2/26/2016,3/3/2016,22.4,2.5,19.9,9,2/22/2016,0.72,0.61,0.11,3.364
NFX,Newfield Exploration Company,NFX.4Q15,2100,2105,4Q15,2015/4F,125.6,02/25/2016,22.1,0.03,0.30,0.27,-15.9,4,2/24/2016,3/1/2016,22.1,2.6,19.5,32,2/18/2016,0.25,-0.16,0.41,0.663
TPR,"Tapestry, Inc.",TPR.4Q15,3500,3525,4Q15,2016/2F,140.5,01/26/2016,22.1,0.66,0.68,0.02,-0.2,2,1/25/2016,1/29/2016,22.1,3.5,18.6,35,1/19/2016,0.76,0.60,0.16,0.106
KND,"Kindred Healthcare, Inc.",KND.4Q15,3350,3360,4Q15,2015/4F,17.9,02/26/2016,22.0,0.24,0.33,0.09,-1.8,5,2/25/2016,3/2/2016,22.0,1.9,20.1,10,2/19/2016,0.32,0.17,0.15,0.592
COLM,Columbia Sportswear Company,COLM.4Q15,2400,2440,4Q15,2015/4F,18.7,02/12/2016,22.0,0.75,0.90,0.15,2.1,5,2/11/2016,2/17/2016,22.7,5.4,17.3,16,2/5/2016,0.82,0.51,0.31,0.471
GNRC,Generac Holdings Inc.,GNRC.4Q15,1200,1235,4Q15,2015/4F,26.5,02/16/2016,22.0,0.89,0.97,0.08,3.2,2,2/15/2016,2/19/2016,22.0,2.9,19.1,9,2/9/2016,0.95,0.85,0.10,0.789
ATI,Allegheny Technologies Incorporated,ATI.4Q15,1100,1105,4Q15,2015/4F,33.2,01/26/2016,22.0,-0.37,-0.56,-0.19,-11.9,2,1/25/2016,1/29/2016,22.0,3.5,18.5,8,1/19/2016,-0.28,-0.42,0.14,-1.346
RRC,Range Resources Corporation,RRC.4Q15,2100,2105,4Q15,2015/4F,160.4,02/26/2016,21.9,0.09,0.25,0.16,-2.5,5,2/25/2016,3/2/2016,21.9,1.9,20.0,37,2/19/2016,0.34,-0.04,0.38,0.430
DWA,"DreamWorks Animation SKG, Inc. Class A",DWA.4Q15,3400,3430,4Q15,2015/4F,15.6,02/24/2016,21.8,0.23,0.55,0.32,16.4,3,2/23/2016,2/29/2016,21.8,0.7,21.1,11,2/17/2016,0.23,0.09,0.14,2.286
HDP,"Hortonworks, Inc.",HDP.4Q15,3300,3308,4Q15,2015/4F,11.2,02/11/2016,21.5,-0.80,-0.72,0.08,5.2,4,2/10/2016,2/16/2016,14.8,2.4,12.4,15,2/4/2016,-0.73,-0.90,0.17,0.473
FB,"Facebook, Inc. Class A",FB.4Q15,3300,3320,4Q15,2015/4F,"2,503.5",01/28/2016,21.3,0.68,0.79,0.11,8.8,4,1/27/2016,2/2/2016,21.3,1.1,20.3,42,1/21/2016,0.75,0.60,0.15,0.753
PSEC,Prospect Capital Corporation,PSEC.4Q15,4800,4845,4Q15,2016/2F,21.5,02/10/2016,21.3,0.25,0.28,0.03,6.1,3,2/9/2016,2/15/2016,17.3,0.7,16.6,10,2/3/2016,0.27,0.23,0.04,0.647
HLX,"Helix Energy Solutions Group, Inc.",HLX.4Q15,3100,3110,4Q15,2015/4F,10.5,02/23/2016,20.9,-0.09,-0.06,0.04,4.3,2,2/22/2016,2/26/2016,20.9,0.3,20.7,12,2/16/2016,0.00,-0.15,0.15,0.248
WDAY,"Workday, Inc. Class A",WDAY.4Q15,3300,3308,4Q15,2015/4F,99.4,03/01/2016,20.9,-0.04,-0.01,0.03,1.2,2,2/29/2016,3/4/2016,20.9,3.6,17.3,35,2/23/2016,0.02,-0.06,0.08,0.404
CTL,"CenturyLink, Inc.",CTL.4Q15,4900,4910,4Q15,2015/4F,119.0,02/11/2016,20.9,0.65,0.80,0.15,1.4,4,2/10/2016,2/16/2016,17.6,2.4,15.2,15,2/4/2016,0.67,0.61,0.06,2.539
MSTR,MicroStrategy Incorporated Class A,MSTR.4Q15,3300,3320,4Q15,2015/4F,23.8,01/28/2016,20.7,2.14,3.38,1.24,2.1,4,1/27/2016,2/2/2016,20.7,1.1,19.7,4,1/21/2016,2.34,1.94,0.40,3.103
AVP,"Avon Products, Inc.",AVP.4Q15,2400,2435,4Q15,2015/4F,38.9,02/11/2016,20.6,0.09,-0.02,-0.11,-13.3,4,2/10/2016,2/16/2016,3.7,2.4,1.3,13,2/4/2016,0.18,0.06,0.12,-0.930
TEN,Tenneco Inc. Class A,TEN.4Q15,1200,1225,4Q15,2015/4F,28.6,02/09/2016,20.6,1.14,1.39,0.25,0.1,2,2/8/2016,2/12/2016,20.6,0.6,20.0,13,2/2/2016,1.26,1.07,0.19,1.265
WES.3,"Western Gas Partners, LP",WES.3.4Q15,3100,3130,4Q15,2015/4F,19.8,02/25/2016,20.6,0.32,-1.60,-1.92,-1.9,4,2/24/2016,3/1/2016,20.6,2.6,18.0,14,2/18/2016,0.47,0.21,0.26,-7.345
SEM,Select Medical Holdings Corporation,SEM.4Q15,3350,3360,4Q15,2015/4F,11.7,02/26/2016,20.4,0.17,0.22,0.05,2.2,5,2/25/2016,3/2/2016,20.4,1.9,18.5,7,2/19/2016,0.22,0.13,0.09,0.505
FTR,Frontier Communications Corporation Class B,FTR.4Q15,4900,4910,4Q15,2015/4F,70.4,02/23/2016,20.4,-0.57,0.75,1.32,-0.5,2,2/22/2016,2/26/2016,20.4,0.3,20.1,15,2/16/2016,0.69,-1.80,2.49,0.530
TRIP,"TripAdvisor, Inc.",TRIP.4Q15,3400,3450,4Q15,2015/4F,163.4,02/11/2016,20.2,0.33,0.45,0.12,3.6,4,2/10/2016,2/16/2016,16.5,2.4,14.1,25,2/4/2016,0.40,0.24,0.16,0.744
DDD,3D Systems Corporation,DDD.4Q15,1300,1315,4Q15,2015/4F,32.1,03/14/2016,20.1,0.03,0.19,0.16,8.2,1,3/11/2016,3/17/2016,20.1,0.9,19.2,18,3/7/2016,0.12,-0.14,0.26,0.620
EBIX,"Ebix, Inc.",EBIX.4Q15,4800,4880,4Q15,2015/4F,10.8,02/29/2016,20.1,0.56,0.67,0.11,5.0,1,2/26/2016,3/3/2016,20.1,2.5,17.6,1,2/22/2016,0.56,0.56,0.00,#DIV/0!
SKX,"Skechers U.S.A., Inc. Class A",SKX.4Q15,2400,2440,4Q15,2015/4F,147.2,02/11/2016,20.1,0.20,0.19,-0.01,4.2,4,2/10/2016,2/16/2016,15.5,2.4,13.1,8,2/4/2016,0.24,0.17,0.07,-0.200
HES,Hess Corporation,HES.4Q15,2100,2105,4Q15,2015/4F,187.6,01/27/2016,20.0,-1.46,-1.40,0.06,-3.5,3,1/26/2016,2/1/2016,20.0,1.9,18.1,21,1/20/2016,-0.45,-1.88,1.43,0.043
RKUS,"Ruckus Wireless, Inc.",RKUS.4Q15,1300,1345,4Q15,2015/4F,17.9,02/10/2016,19.9,0.13,0.13,0.00,-2.3,3,2/9/2016,2/15/2016,15.2,0.7,14.6,18,2/3/2016,0.14,0.12,0.02,0.000
S,Sprint Corp.,S.4Q15,4900,4915,4Q15,2015/3F,74.6,01/26/2016,19.8,-0.24,-0.21,0.03,-1.8,2,1/25/2016,1/29/2016,19.8,3.5,16.4,20,1/19/2016,-0.08,-0.42,0.34,0.076
RGLD,"Royal Gold, Inc.",RGLD.4Q15,1100,1120,4Q15,2016/2F,38.9,02/04/2016,19.7,0.23,0.23,0.00,0.0,4,2/3/2016,2/9/2016,19.7,-3.2,22.8,12,1/28/2016,0.38,0.15,0.23,-0.009
XON,Intrexon Corporation,XON.4Q15,2300,2320,4Q15,2015/4F,66.7,03/01/2016,19.6,-0.18,-0.28,-0.10,-0.8,2,2/29/2016,3/4/2016,19.6,3.6,16.0,7,2/23/2016,-0.13,-0.23,0.10,-0.964
UAA,"Under Armour, Inc. Class A",UAA.4Q15,2400,2440,4Q15,2015/4F,151.4,01/28/2016,19.6,0.24,0.25,0.01,4.6,4,1/27/2016,2/2/2016,19.6,1.1,18.5,32,1/21/2016,0.27,0.22,0.05,0.199
TRGP,Targa Resources Corp.,TRGP.4Q15,2100,2120,4Q15,2015/4F,64.7,02/25/2016,19.5,0.47,0.48,0.01,2.7,4,2/24/2016,3/1/2016,19.5,2.6,16.9,9,2/18/2016,0.69,0.26,0.43,0.035
SWFT,Swift Transportation Company Class A,SWFT.4Q15,4600,4615,4Q15,2015/4F,47.2,01/26/2016,19.3,0.47,0.53,0.06,-2.5,2,1/25/2016,1/29/2016,19.3,3.5,15.8,20,1/19/2016,0.49,0.44,0.05,1.197
CHK,Chesapeake Energy Corporation,CHK.4Q15,2100,2105,4Q15,2015/4F,135.6,02/24/2016,19.2,-0.17,-0.16,0.01,0.0,3,2/23/2016,2/29/2016,19.2,0.7,18.5,31,2/17/2016,0.02,-0.29,0.31,0.044
SSYS,Stratasys Ltd.,SSYS.4Q15,1300,1315,4Q15,2015/4F,28.5,03/03/2016,19.1,-0.11,-0.01,0.10,2.9,4,3/2/2016,3/8/2016,19.1,-0.3,19.4,23,2/25/2016,-0.04,-0.17,0.13,0.781
HUBG,"Hub Group, Inc. Class A",HUBG.4Q15,4600,4605,4Q15,2015/4F,10.1,02/04/2016,18.9,0.56,0.63,0.07,-2.2,4,2/3/2016,2/9/2016,18.9,-3.2,22.1,17,1/28/2016,0.57,0.53,0.04,1.645
GTLS,"Chart Industries, Inc.",GTLS.4Q15,1200,1210,4Q15,2015/4F,10.2,02/25/2016,18.9,0.03,0.19,0.16,15.6,4,2/24/2016,3/1/2016,18.9,2.6,16.3,16,2/18/2016,0.14,-0.04,0.18,0.869
SMCI,"Super Micro Computer, Inc.",SMCI.4Q15,1300,1352,4Q15,2016/2F,15.5,01/29/2016,18.9,0.65,0.73,0.08,2.8,5,1/28/2016,2/3/2016,18.9,1.1,17.8,7,1/22/2016,0.71,0.56,0.15,0.505
MAT,"Mattel, Inc.",MAT.4Q15,1400,1435,4Q15,2015/4F,146.4,02/02/2016,18.9,0.61,0.63,0.02,4.9,2,2/1/2016,2/5/2016,18.9,-3.1,21.9,14,1/26/2016,0.67,0.49,0.18,0.116
TRMB,Trimble Inc.,TRMB.4Q15,1300,1320,4Q15,2015/4F,36.2,02/10/2016,18.9,0.24,0.27,0.03,2.7,3,2/9/2016,2/15/2016,13.3,0.7,12.7,14,2/3/2016,0.26,0.22,0.04,0.750
SM,SM Energy Company,SM.4Q15,2100,2105,4Q15,2015/4F,72.6,02/24/2016,18.8,-0.59,-0.90,-0.31,12.9,3,2/23/2016,2/29/2016,18.8,0.7,18.1,23,2/17/2016,-0.43,-0.85,0.42,-0.730
TSN,"Tyson Foods, Inc. Class A",TSN.4Q15,2400,2415,4Q15,2016/1F,232.3,02/05/2016,18.5,0.89,1.15,0.26,-8.5,5,2/4/2016,2/10/2016,18.5,-3.4,21.9,9,1/29/2016,0.97,0.85,0.12,2.167
TIVO,TiVo Corp.,TIVO.4Q15,3300,3310,4Q15,2015/4F,22.8,02/12/2016,18.5,0.37,0.65,0.28,14.4,5,2/11/2016,2/17/2016,17.7,5.4,12.3,5,2/5/2016,0.45,0.29,0.16,1.776
TRCO,Tribune Media Co. Class A,TRCO.4Q15,3400,3410,4Q15,2015/4F,23.2,02/29/2016,18.5,0.55,0.63,0.08,0.7,1,2/26/2016,3/3/2016,18.5,2.5,16.0,7,2/22/2016,0.61,0.48,0.13,0.622
TREX,"Trex Company, Inc.",TREX.4Q15,1100,1130,4Q15,2015/4F,14.4,02/23/2016,18.3,0.11,0.13,0.02,4.8,2,2/22/2016,2/26/2016,18.3,0.3,18.1,7,2/16/2016,0.13,0.10,0.03,0.743
MLNX,"Mellanox Technologies, Ltd.",MLNX.4Q15,1300,1305,4Q15,2015/4F,22.6,01/28/2016,18.3,0.70,0.77,0.07,1.7,4,1/27/2016,2/2/2016,18.3,1.1,17.2,14,1/21/2016,0.79,0.67,0.12,0.591
BPL,"Buckeye Partners, L.P.",BPL.4Q15,3100,3130,4Q15,2015/4F,50.6,02/12/2016,18.3,0.99,1.03,0.04,1.4,5,2/11/2016,2/17/2016,21.8,5.4,16.5,12,2/5/2016,1.09,0.93,0.16,0.280
HUBS,"HubSpot, Inc.",HUBS.4Q15,3300,3308,4Q15,2015/4F,14.1,02/11/2016,18.3,-0.18,-0.12,0.06,5.6,4,2/10/2016,2/16/2016,11.6,2.4,9.2,10,2/4/2016,-0.17,-0.18,0.01,3.671
HMSY,HMS Holdings Corp.,HMSY.4Q15,3200,3205,4Q15,2015/4F,10.3,02/26/2016,18.1,0.16,0.19,0.03,4.8,5,2/25/2016,3/2/2016,18.1,1.9,16.2,9,2/19/2016,0.20,0.14,0.06,0.463
HALO,"Halozyme Therapeutics, Inc.",HALO.4Q15,2300,2320,4Q15,2015/4F,18.9,03/01/2016,18.0,-0.08,0.03,0.11,-0.4,2,2/29/2016,3/4/2016,18.0,3.6,14.3,8,2/23/2016,0.06,-0.26,0.32,0.336
DDS,"Dillard's, Inc. Class A",DDS.4Q15,3500,3515,4Q15,2015/4F,48.9,02/23/2016,17.7,2.48,2.25,-0.23,1.2,2,2/22/2016,2/26/2016,17.7,0.3,17.5,6,2/16/2016,2.65,2.30,0.35,-0.664
JCOM,"j2 Global, Inc.",JCOM.4Q15,3300,3320,4Q15,2015/4F,34.8,02/11/2016,17.6,1.19,1.29,0.10,0.3,4,2/10/2016,2/16/2016,15.7,2.4,13.3,6,2/4/2016,1.24,1.15,0.09,1.146
URBN,"Urban Outfitters, Inc.",URBN.4Q15,3500,3525,4Q15,2015/4F,82.0,03/08/2016,17.6,0.57,0.61,0.04,-0.2,2,3/7/2016,3/11/2016,17.6,0.9,16.7,36,3/1/2016,0.60,0.53,0.07,0.596
FNSR,Finisar Corporation,FNSR.4Q15,1300,1352,4Q15,2015/3F,16.0,03/11/2016,17.6,0.22,0.25,0.03,-0.7,5,3/10/2016,3/16/2016,17.6,1.9,15.7,13,3/4/2016,0.24,0.21,0.03,0.917
