ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
LBRT,Liberty Oilfield Services Inc. Class A,LBRT.3Q18,3100,3110,3Q18,2018/3F,16.2,10/31/2018,17.6,0.57,0.49,-0.08,-5.7,3,10/30/2018,11/5/2018,17.6,2.1,15.4,9,10/24/2018,0.64,0.52,0.12,-0.675
CGNX,Cognex Corporation,CGNX.3Q18,1300,1355,3Q18,2018/3F,57.8,10/30/2018,17.6,0.37,0.45,0.08,2.1,2,10/29/2018,11/2/2018,17.6,3.2,14.4,10,10/23/2018,0.4,0.35,0.05,1.58
TWLO,"Twilio, Inc. Class A",TWLO.3Q18,3300,3310,3Q18,2018/3F,158.1,11/7/2018,17.3,0.02,0.07,0.05,11.4,3,11/6/2018,11/12/2018,17.3,-1.1,18.5,16,10/31/2018,0.04,0.01,0.03,1.539
SEND,"SendGrid, Inc.",SEND.3Q18,3300,3310,3Q18,2018/3F,28,11/7/2018,17.3,0.03,0.05,0.02,3.2,3,11/6/2018,11/12/2018,17.3,-1.1,18.5,8,10/31/2018,0.03,0.03,0,#DIV/0!
ELF,"e.l.f. Beauty, Inc.",ELF.3Q18,2400,2435,3Q18,2018/3F,10.9,11/6/2018,17.2,0.08,0.17,0.09,6.3,2,11/5/2018,11/9/2018,17.2,1.4,15.8,13,10/30/2018,0.12,0.04,0.08,1.155
INST,"Instructure, Inc.",INST.3Q18,3300,3308,3Q18,2018/3F,18,10/30/2018,17.1,-0.24,-0.15,0.09,2.4,2,10/29/2018,11/2/2018,17.1,3.2,13.9,10,10/23/2018,-0.23,-0.24,0.01,8.88
AMBA,"Ambarella, Inc.",AMBA.3Q18,1300,1305,3Q18,2018/3F,36.8,11/30/2018,16.7,0.09,0.21,0.12,0.3,5,11/29/2018,12/5/2018,19.1,-1.5,20.6,11,11/23/2018,0.11,0.07,0.04,2.958
ODP,"Office Depot, Inc.",ODP.3Q18,3500,3540,3Q18,2018/3F,14.7,11/7/2018,16.7,0.12,0.13,0.01,2.2,3,11/6/2018,11/12/2018,16.7,-1.1,17.9,7,10/31/2018,0.13,0.11,0.02,0.434
DECK,Deckers Outdoor Corporation,DECK.3Q18,2400,2440,3Q18,2018/2F,63.6,10/26/2018,16.7,1.72,2.38,0.66,1.5,5,10/25/2018,10/31/2018,16.7,0.3,16.5,15,10/19/2018,1.8,1.66,0.14,4.671
HSC,Harsco Corporation,HSC.3Q18,1200,1205,3Q18,2018/3F,10.5,10/31/2018,16.7,0.36,0.4,0.04,0.8,3,10/30/2018,11/5/2018,16.7,2.1,14.6,3,10/24/2018,0.37,0.35,0.02,2.167
MXL,MaxLinear inc,MXL.3Q18,1300,1305,3Q18,2018/3F,15.7,10/31/2018,16.6,0.18,0.19,0.01,0,3,10/30/2018,11/5/2018,16.6,2.1,14.5,7,10/24/2018,0.18,0.17,0.01,1.286
PTEN,"Patterson-UTI Energy, Inc.",PTEN.3Q18,3100,3105,3Q18,2018/3F,54.1,10/25/2018,16.4,-0.12,-0.1,0.02,2.7,4,10/24/2018,10/30/2018,16.4,1.1,15.3,22,10/18/2018,-0.09,-0.15,0.06,0.266
SBUX,Starbucks Corporation,SBUX.3Q18,3400,3435,3Q18,2018/4F,526.4,11/2/2018,16.3,0.6,0.62,0.02,0.5,5,11/1/2018,11/7/2018,16.3,2.7,13.6,27,10/26/2018,0.63,0.57,0.06,0.344
CHGG,"Chegg, Inc.",CHGG.3Q18,3200,3205,3Q18,2018/3F,35.1,10/30/2018,16.2,0.03,0.07,0.04,7.3,2,10/29/2018,11/2/2018,16.2,3.2,13,11,10/23/2018,0.05,0,0.05,0.81
ACOR,"Acorda Therapeutics, Inc.",ACOR.3Q18,2300,2320,3Q18,2018/3F,16.6,10/31/2018,16,-0.06,0.17,0.23,72.6,3,10/30/2018,11/5/2018,16,2.1,13.9,7,10/24/2018,0.4,-0.91,1.31,0.174
EXEL,"Exelixis, Inc.",EXEL.3Q18,2300,2320,3Q18,2018/3F,82.1,11/2/2018,15.8,0.19,0.41,0.22,29.6,5,11/1/2018,11/7/2018,15.8,2.7,13.1,11,10/26/2018,0.31,0.1,0.21,1.048
ATGE,Adtalem Global Education Inc.,ATGE.3Q18,3400,3450,3Q18,2019/1F,21.7,11/2/2018,15.8,0.41,0.45,0.04,-4,5,11/1/2018,11/7/2018,15.8,2.7,13.1,5,10/26/2018,0.43,0.37,0.06,0.7
MEDP,"Medpace Holdings, Inc.",MEDP.3Q18,3200,3205,3Q18,2018/3F,39,10/30/2018,15.8,0.62,0.67,0.05,2.3,2,10/29/2018,11/2/2018,15.8,3.2,12.6,5,10/23/2018,0.65,0.59,0.06,0.767
WDAY,"Workday, Inc. Class A",WDAY.3Q18,3300,3308,3Q18,2018/3F,238.5,11/30/2018,15.7,0.14,0.31,0.17,2.8,5,11/29/2018,12/5/2018,13.6,-1.5,15.1,33,11/23/2018,0.19,0.1,0.09,1.759
AKAM,"Akamai Technologies, Inc.",AKAM.3Q18,3300,3320,3Q18,2018/3F,117.7,10/30/2018,15.6,0.83,0.94,0.11,0.8,2,10/29/2018,11/2/2018,15.6,3.2,12.4,22,10/23/2018,0.86,0.81,0.05,2.148
F,Ford Motor Company,F.3Q18,1400,1405,3Q18,2018/3F,400.4,10/25/2018,15.6,0.28,0.29,0.01,1.9,4,10/24/2018,10/30/2018,15.6,1.1,14.5,17,10/18/2018,0.34,0.19,0.15,0.089
AWI,"Armstrong World Industries, Inc.",AWI.3Q18,1200,1230,3Q18,2018/3F,31.5,10/30/2018,15.3,1.21,1.11,-0.1,2.8,2,10/29/2018,11/2/2018,15.3,3.2,12.1,10,10/23/2018,1.25,1.16,0.09,-1.056
BURL,"Burlington Stores, Inc.",BURL.3Q18,3500,3525,3Q18,2018/3F,126.8,11/28/2018,15.3,1.06,1.21,0.15,1.8,3,11/27/2018,12/3/2018,15.3,4,11.3,22,11/21/2018,1.15,1,0.15,0.961
EXAS,Exact Sciences Corporation,EXAS.3Q18,2300,2320,3Q18,2018/3F,141.2,10/31/2018,15.3,-0.43,-0.37,0.06,8.4,3,10/30/2018,11/5/2018,15.3,2.1,13.2,13,10/24/2018,-0.31,-0.52,0.21,0.266
AMN,"AMN Healthcare Services, Inc.",AMN.3Q18,3200,3235,3Q18,2018/3F,23.8,11/1/2018,15.1,0.76,0.84,0.08,0,4,10/31/2018,11/6/2018,15.1,1.8,13.4,9,10/25/2018,0.78,0.69,0.09,0.9
OMCL,"Omnicell, Inc.",OMCL.3Q18,3300,3308,3Q18,2018/3F,23.6,10/26/2018,14.9,0.56,0.63,0.07,0.4,5,10/25/2018,10/31/2018,14.9,0.3,14.7,7,10/19/2018,0.57,0.54,0.03,2.476
DIN,"Dine Brands Global, Inc.",DIN.3Q18,3400,3435,3Q18,2018/3F,26.1,10/31/2018,14.7,1.52,1.53,0.01,5.5,3,10/30/2018,11/5/2018,14.7,2.1,12.6,4,10/24/2018,1.54,1.48,0.06,0.125
UBNT,"Ubiquiti Networks, Inc.",UBNT.3Q18,1300,1320,3Q18,2019/1F,32.8,11/9/2018,14.7,1.01,1.17,0.16,4.5,5,11/8/2018,11/14/2018,14.7,-3.7,18.4,5,11/2/2018,1.07,0.84,0.23,0.699
HTZ,"Hertz Global Holdings, Inc.",HTZ.3Q18,4800,4830,3Q18,2018/3F,66.3,11/9/2018,14.7,1.77,2.14,0.37,2.8,5,11/8/2018,11/14/2018,14.7,-3.7,18.4,9,11/2/2018,2.27,1.34,0.93,0.393
KN,Knowles Corp.,KN.3Q18,1300,1310,3Q18,2018/3F,14.5,10/25/2018,14.7,0.3,0.34,0.04,7.5,4,10/24/2018,10/30/2018,14.7,1.1,13.5,10,10/18/2018,0.31,0.28,0.03,1.333
PHM,"PulteGroup, Inc.",PHM.3Q18,1400,1415,3Q18,2018/3F,125,10/23/2018,14.6,0.95,1.01,0.06,1.4,2,10/22/2018,10/26/2018,14.6,-3.5,18.1,18,10/16/2018,1.03,0.85,0.18,0.343
GOOS,"Canada Goose Holdings, Inc.",GOOS.3Q18,2400,2440,3Q18,2018/2F,56.3,11/14/2018,14.6,0.2,0.35,0.15,14.9,3,11/13/2018,11/19/2018,14.6,-1.1,15.7,14,11/7/2018,0.26,0.15,0.11,1.373
KTOS,"Kratos Defense & Security Solutions, Inc.",KTOS.3Q18,1300,1330,3Q18,2018/3F,14.1,11/7/2018,14.6,0,0.02,0.02,1.1,3,11/6/2018,11/12/2018,14.6,-1.1,15.7,8,10/31/2018,0.03,-0.03,0.06,0.333
ATKR,Atkore International Group Inc.,ATKR.3Q18,1200,1235,3Q18,2018/4F,11.7,11/28/2018,14.4,0.71,0.79,0.08,1.8,3,11/27/2018,12/3/2018,14.4,4,10.4,5,11/21/2018,0.73,0.67,0.06,1.344
TSLA,Tesla Inc,TSLA.3Q18,1400,1405,3Q18,2018/3F,"3,189.00",10/25/2018,14.4,0.17,2.9,2.73,5.2,4,10/24/2018,10/30/2018,14.4,1.1,13.2,22,10/18/2018,0.88,-1.75,2.63,1.037
IP,International Paper Company,IP.3Q18,2200,2235,3Q18,2018/3F,118.3,10/25/2018,14.3,1.46,1.56,0.1,0.3,4,10/24/2018,10/30/2018,14.3,1.1,13.2,12,10/18/2018,1.59,1.26,0.33,0.316
CHD,"Church & Dwight Co., Inc.",CHD.3Q18,2400,2435,3Q18,2018/3F,85.8,11/1/2018,14.3,0.54,0.58,0.04,1.5,4,10/31/2018,11/6/2018,14.3,1.8,12.6,20,10/25/2018,0.56,0.53,0.03,1.305
ABMD,"ABIOMED, Inc.",ABMD.3Q18,2300,2325,3Q18,2018/2F,251.2,11/1/2018,14.3,0.73,1.09,0.36,3.6,4,10/31/2018,11/6/2018,14.3,1.8,12.5,8,10/25/2018,0.78,0.68,0.1,3.556
OPK,"OPKO Health, Inc.",OPK.3Q18,2300,2320,3Q18,2018/3F,32.3,11/12/2018,14.2,-0.08,-0.05,0.03,-5.4,1,11/9/2018,11/15/2018,14.2,-1.8,16,6,11/5/2018,-0.05,-0.11,0.06,0.5
AAL,"American Airlines Group, Inc.",AAL.3Q18,4600,4610,3Q18,2018/3F,250.2,10/25/2018,14.2,1.13,1.13,0,0,4,10/24/2018,10/30/2018,14.2,1.1,13.1,16,10/18/2018,1.19,1.07,0.12,0.041
ARCB,ArcBest Corporation,ARCB.3Q18,4600,4615,3Q18,2018/3F,12.5,11/2/2018,14.2,1.12,1.44,0.32,1.3,5,11/1/2018,11/7/2018,14.2,2.7,11.6,12,10/26/2018,1.19,1,0.19,1.68
NATI,National Instruments Corporation,NATI.3Q18,3300,3310,3Q18,2018/3F,25,10/26/2018,14.2,0.28,0.32,0.04,1,5,10/25/2018,10/31/2018,14.2,0.3,13.9,2,10/19/2018,0.3,0.26,0.04,1
OUT,OUTFRONT Media Inc.,OUT.3Q18,4800,4890,3Q18,2018/3F,20.9,11/6/2018,14.2,0.3,0.33,0.03,2.3,2,11/5/2018,11/9/2018,14.2,1.4,12.7,6,10/30/2018,0.33,0.29,0.04,0.643
ARRY,Array BioPharma Inc.,ARRY.3Q18,2300,2320,3Q18,2019/1F,33.5,10/30/2018,14.1,-0.22,-0.12,0.1,65.1,2,10/29/2018,11/2/2018,14.1,3.2,10.9,8,10/23/2018,-0.12,-0.3,0.18,0.528
MNRO,Monro Inc,MNRO.3Q18,3500,3540,3Q18,2018/2F,18.4,10/25/2018,14.1,0.64,0.63,-0.01,2.6,4,10/24/2018,10/30/2018,14.1,1.1,13,8,10/18/2018,0.66,0.62,0.04,-0.344
MAS,Masco Corporation,MAS.3Q18,1200,1230,3Q18,2018/3F,104.4,10/30/2018,14.1,0.7,0.65,-0.05,-3.1,2,10/29/2018,11/2/2018,14.1,3.2,10.9,20,10/23/2018,0.73,0.65,0.08,-0.6
ADSK,"Autodesk, Inc.",ADSK.3Q18,3300,3310,3Q18,2018/3F,245.1,11/21/2018,13.9,0.27,0.29,0.02,3.1,3,11/20/2018,11/26/2018,12.8,1.3,11.5,20,11/14/2018,0.32,0.24,0.08,0.282
NTRI,"Nutrisystem, Inc.",NTRI.3Q18,3400,3450,3Q18,2018/3F,26.6,10/31/2018,13.9,0.54,0.54,0,-2.9,3,10/30/2018,11/5/2018,13.9,2.1,11.7,5,10/24/2018,0.55,0.52,0.03,0.133
TECD,Tech Data Corporation,TECD.3Q18,3250,3265,3Q18,2018/3F,26.4,11/29/2018,13.9,2.17,3.02,0.85,4.8,4,11/28/2018,12/4/2018,13.9,-1.7,15.6,8,11/22/2018,2.21,2.14,0.07,12.084
SAM,"Boston Beer Company, Inc. Class A",SAM.3Q18,2400,2425,3Q18,2018/3F,40.3,10/26/2018,13.8,3.35,3.21,-0.14,9.8,5,10/25/2018,10/31/2018,13.8,0.3,13.5,9,10/19/2018,3.98,2.71,1.27,-0.11
AOS,A. O. Smith Corporation,AOS.3Q18,1200,1230,3Q18,2018/3F,80.9,10/30/2018,13.7,0.63,0.61,-0.02,-6.7,2,10/29/2018,11/2/2018,13.7,3.2,10.5,10,10/23/2018,0.67,0.61,0.06,-0.318
MNK,Mallinckrodt Plc,MNK.3Q18,2300,2310,3Q18,2018/3F,80.7,11/6/2018,13.7,1.79,2.1,0.31,0.9,2,11/5/2018,11/9/2018,13.7,1.4,12.3,18,10/30/2018,1.94,1.61,0.33,0.938
YUMC,"Yum China Holdings, Inc.",YUMC.3Q18,3400,3435,3Q18,2018/3F,127.7,10/31/2018,13.7,0.45,0.51,0.06,-1,3,10/30/2018,11/5/2018,13.7,2.1,11.6,6,10/24/2018,0.51,0.41,0.1,0.61
MOS,Mosaic Company,MOS.3Q18,2200,2215,3Q18,2018/3F,114.7,11/6/2018,13.7,0.66,0.75,0.09,0.7,2,11/5/2018,11/9/2018,13.7,1.4,12.2,17,10/30/2018,0.76,0.57,0.19,0.489
LOGM,"LogMeIn, Inc.",LOGM.3Q18,3300,3320,3Q18,2018/3F,80.8,10/26/2018,13.6,1.34,1.4,0.06,2.2,5,10/25/2018,10/31/2018,13.6,0.3,13.3,11,10/19/2018,1.35,1.33,0.02,3.045
ASGN,ASGN Inc,ASGN.3Q18,3200,3235,3Q18,2018/3F,26.6,10/25/2018,13.5,1.1,1.3,0.2,1.6,4,10/24/2018,10/30/2018,13.5,1.1,12.4,6,10/18/2018,1.12,1.09,0.03,6.732
