ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
INT,World Fuel Services Corporation,INT.2Q18,3250,3255,2Q18,2018/2F,23.4,07/27/2018,25.5,0.45,0.47,0.02,7.0,5,7/26/2018,8/1/2018,25.5,-0.9,26.4,3,7/20/2018,0.48,0.41,0.07,0.286
YELP,Yelp Inc,YELP.2Q18,3300,3320,2Q18,2018/2F,65.6,08/09/2018,25.4,0.01,0.12,0.11,1.2,4,8/8/2018,8/14/2018,25.4,-0.6,26.0,23,8/2/2018,0.05,-0.03,0.08,1.372
ESIO,"Electro Scientific Industries, Inc.",ESIO.2Q18,1300,1355,2Q18,2018/1F,12.9,08/02/2018,25.0,0.85,0.96,0.11,5.7,4,8/1/2018,8/7/2018,25.0,1.6,23.4,4,7/26/2018,0.87,0.83,0.04,2.750
HTZ,"Hertz Global Holdings, Inc.",HTZ.2Q18,4800,4830,2Q18,2018/2F,65.8,08/07/2018,24.4,-0.24,-0.19,0.05,3.5,2,8/6/2018,8/10/2018,24.4,-0.6,25.0,9,7/31/2018,0.11,-0.62,0.73,0.071
CLDR,"Cloudera, Inc.",CLDR.2Q18,3300,3310,2Q18,2018/2F,44.0,09/06/2018,24.2,-0.15,-0.08,0.07,2.5,4,9/5/2018,9/11/2018,24.2,-0.1,24.3,13,8/30/2018,-0.13,-0.18,0.05,1.317
AJRD,"Aerojet Rocketdyne Holdings, Inc.",AJRD.2Q18,1300,1330,2Q18,2018/2F,18.8,07/31/2018,23.4,0.27,0.45,0.19,1.0,2,7/30/2018,8/3/2018,23.4,1.4,22.0,4,7/24/2018,0.28,0.24,0.04,4.625
OKTA,"Okta, Inc. Class A",OKTA.2Q18,3300,3310,2Q18,2018/2F,111.6,09/07/2018,23.2,-0.19,-0.15,0.04,11.5,5,9/6/2018,9/12/2018,23.2,0.3,22.9,12,8/31/2018,-0.15,-0.21,0.06,0.716
SSD,"Simpson Manufacturing Co., Inc.",SSD.2Q18,1200,1230,2Q18,2018/2F,12.9,07/31/2018,22.9,0.73,0.94,0.21,9.2,2,7/30/2018,8/3/2018,22.9,1.4,21.5,4,7/24/2018,0.76,0.70,0.06,3.500
AVAV,"AeroVironment, Inc.",AVAV.2Q18,1300,1330,2Q18,2018/1F,21.5,09/06/2018,22.7,0.28,0.85,0.57,6.0,4,9/5/2018,9/11/2018,22.7,-0.1,22.7,5,8/30/2018,0.51,0.00,0.51,1.118
TREX,"Trex Company, Inc.",TREX.2Q18,1100,1130,2Q18,2018/2F,21.6,07/31/2018,22.5,0.65,0.73,0.08,8.3,2,7/30/2018,8/3/2018,22.5,1.4,21.1,6,7/24/2018,0.67,0.62,0.05,1.583
TWLO,"Twilio, Inc. Class A",TWLO.2Q18,3300,3310,2Q18,2018/2F,113.8,08/07/2018,22.5,-0.06,0.03,0.09,13.3,2,8/6/2018,8/10/2018,22.5,-0.6,23.1,16,7/31/2018,-0.05,-0.06,0.01,8.500
DSW,DSW Inc. Class A,DSW.2Q18,3500,3525,2Q18,2018/2F,43.3,08/28/2018,22.3,0.46,0.63,0.17,14.9,2,8/27/2018,8/31/2018,22.3,0.2,22.1,14,8/21/2018,0.49,0.38,0.11,1.516
CLF,Cleveland-Cliffs Inc,CLF.2Q18,1100,1105,2Q18,2018/2F,75.2,07/20/2018,22.2,0.53,0.76,0.23,10.7,5,7/19/2018,7/25/2018,22.2,1.2,20.9,10,7/13/2018,0.71,0.39,0.32,0.729
MOH,"Molina Healthcare, Inc.",MOH.2Q18,3350,3355,2Q18,2018/2F,98.2,08/01/2018,22.1,1.08,3.08,2.00,4.6,3,7/31/2018,8/6/2018,22.1,1.2,20.9,14,7/25/2018,1.41,0.85,0.56,3.580
FIVN,"Five9, Inc.",FIVN.2Q18,3300,3308,2Q18,2018/2F,21.4,08/07/2018,21.3,0.04,0.11,0.07,8.2,2,8/6/2018,8/10/2018,21.3,-0.6,21.9,11,7/31/2018,0.04,0.02,0.02,3.708
SEAS,"SeaWorld Entertainment, Inc.",SEAS.2Q18,3400,3430,2Q18,2018/2F,36.5,08/06/2018,21.2,0.28,0.26,-0.02,5.5,1,8/3/2018,8/9/2018,21.2,0.5,20.8,13,7/30/2018,0.37,0.17,0.20,-0.085
USNA,"USANA Health Sciences, Inc.",USNA.2Q18,2400,2435,2Q18,2018/2F,20.3,07/25/2018,20.9,1.11,1.36,0.25,8.3,3,7/24/2018,7/30/2018,20.9,-0.7,21.5,2,7/18/2018,1.17,1.16,0.01,25.000
CTL,"CenturyLink, Inc.",CTL.2Q18,4900,4910,2Q18,2018/2F,182.3,08/09/2018,20.6,0.24,0.26,0.02,-0.3,4,8/8/2018,8/14/2018,20.6,-0.6,21.2,17,8/2/2018,0.39,0.12,0.27,0.090
ENDP,Endo International Plc,ENDP.2Q18,2300,2310,2Q18,2018/2F,42.6,08/08/2018,20.1,0.54,0.76,0.22,5.1,3,8/7/2018,8/13/2018,20.1,-1.3,21.4,18,8/1/2018,0.61,0.46,0.15,1.459
DISH,DISH Network Corporation Class A,DISH.2Q18,3400,3415,2Q18,2018/2F,103.3,08/03/2018,20.1,0.71,0.83,0.12,0.7,5,8/2/2018,8/8/2018,20.1,1.0,19.0,17,7/27/2018,0.81,0.61,0.20,0.619
WING,"Wingstop, Inc.",WING.2Q18,3400,3435,2Q18,2018/2F,29.8,08/03/2018,19.6,0.20,0.23,0.03,0.6,5,8/2/2018,8/8/2018,19.6,1.0,18.6,14,7/27/2018,0.23,0.18,0.05,0.543
JBT,John Bean Technologies Corporation,JBT.2Q18,1200,1210,2Q18,2018/2F,25.2,07/26/2018,19.5,1.05,1.24,0.19,3.5,4,7/25/2018,7/31/2018,19.5,-1.0,20.5,9,7/19/2018,1.07,1.02,0.05,3.889
CGNX,Cognex Corporation,CGNX.2Q18,1300,1355,2Q18,2018/2F,89.1,07/31/2018,19.5,0.30,0.32,0.02,3.1,2,7/30/2018,8/3/2018,19.5,1.4,18.1,8,7/24/2018,0.34,0.29,0.05,0.333
P,"Pandora Media, Inc.",P.2Q18,3300,3320,2Q18,2018/2F,60.3,08/01/2018,19.0,-0.16,-0.15,0.01,3.2,3,7/31/2018,8/6/2018,19.0,1.2,17.8,24,7/25/2018,-0.09,-0.27,0.18,0.064
ODP,"Office Depot, Inc.",ODP.2Q18,3500,3540,2Q18,2018/2F,18.5,08/07/2018,18.7,0.03,0.05,0.02,2.0,2,8/6/2018,8/10/2018,18.7,-0.6,19.2,8,7/31/2018,0.04,0.03,0.01,1.371
SPLK,Splunk Inc.,SPLK.2Q18,3300,3308,2Q18,2018/2F,196.0,08/24/2018,18.5,0.05,0.08,0.03,8.3,5,8/23/2018,8/29/2018,18.5,1.9,16.6,39,8/17/2018,0.16,0.00,0.16,0.181
COHR,"Coherent, Inc.",COHR.2Q18,1300,1315,2Q18,2018/3F,94.2,08/01/2018,18.5,3.54,3.51,-0.03,-1.8,3,7/31/2018,8/6/2018,18.5,1.2,17.2,8,7/25/2018,3.63,3.48,0.15,-0.175
DNOW,NOW Inc.,DNOW.2Q18,3250,3255,2Q18,2018/2F,18.4,08/02/2018,18.1,0.03,0.10,0.07,2.0,4,8/1/2018,8/7/2018,18.1,1.6,16.5,11,7/26/2018,0.05,0.01,0.04,1.813
ROKU,"Roku, Inc. Class A",ROKU.2Q18,1400,1425,2Q18,2018/2F,251.3,08/09/2018,18.1,-0.15,0.00,0.15,11.1,4,8/8/2018,8/14/2018,18.1,-0.6,18.6,11,8/2/2018,-0.11,-0.18,0.07,2.219
PSTG,"Pure Storage, Inc. Class A",PSTG.2Q18,1300,1345,2Q18,2018/2F,87.3,08/22/2018,17.9,-0.06,0.01,0.07,2.5,3,8/21/2018,8/27/2018,17.9,1.1,16.8,23,8/15/2018,0.00,-0.08,0.08,0.864
REGI,"Renewable Energy Group, Inc.",REGI.2Q18,2200,2210,2Q18,2018/2F,15.4,08/07/2018,17.9,0.46,0.78,0.32,4.3,2,8/6/2018,8/10/2018,17.9,-0.6,18.5,2,7/31/2018,0.50,0.42,0.08,4.000
ANIK,"Anika Therapeutics, Inc.",ANIK.2Q18,2300,2310,2Q18,2018/2F,10.5,07/26/2018,17.8,0.33,0.68,0.35,9.5,4,7/25/2018,7/31/2018,17.8,-1.0,18.8,4,7/19/2018,0.44,0.27,0.17,2.074
MDB,"MongoDB, Inc. Class A",MDB.2Q18,3300,3310,2Q18,2018/2F,42.6,09/06/2018,17.7,-0.45,-0.41,0.04,11.1,4,9/5/2018,9/11/2018,17.7,-0.1,17.7,11,8/30/2018,-0.39,-0.46,0.07,0.597
GBX,"Greenbrier Companies, Inc.",GBX.2Q18,1200,1220,2Q18,2018/3F,24.1,06/29/2018,17.6,1.15,1.30,0.15,-4.1,5,6/28/2018,7/4/2018,13.5,-0.1,13.6,1,6/22/2018,1.22,1.10,0.12,1.271
SMTC,Semtech Corporation,SMTC.2Q18,1300,1305,2Q18,2018/2F,25.8,08/30/2018,17.5,0.54,0.55,0.01,1.2,4,8/29/2018,9/4/2018,19.7,-0.6,20.3,9,8/23/2018,0.55,0.52,0.03,0.437
CACC,Credit Acceptance Corporation,CACC.2Q18,4800,4830,2Q18,2018/2F,35.4,08/01/2018,17.3,6.52,7.75,1.23,2.7,3,7/31/2018,8/6/2018,17.3,1.2,16.1,10,7/25/2018,6.70,6.20,0.50,2.458
USCR,"U.S. Concrete, Inc.",USCR.2Q18,1100,1135,2Q18,2018/2F,25.6,08/07/2018,17.3,1.29,1.08,-0.21,4.2,2,8/6/2018,8/10/2018,17.3,-0.6,17.9,6,7/31/2018,1.51,1.20,0.31,-0.670
TCMD,"Tactile Systems Technology, Inc.",TCMD.2Q18,2300,2325,2Q18,2018/2F,10.5,08/07/2018,17.2,0.04,0.13,0.09,8.4,2,8/6/2018,8/10/2018,17.2,-0.6,17.7,7,7/31/2018,0.14,0.00,0.14,0.633
LGIH,"LGI Homes, Inc.",LGIH.2Q18,1400,1415,2Q18,2018/2F,28.9,08/07/2018,16.9,1.68,1.90,0.22,3.1,2,8/6/2018,8/10/2018,16.9,-0.6,17.5,6,7/31/2018,1.75,1.63,0.12,1.828
HF,"HFF, Inc. Class A",HF.2Q18,4800,4885,2Q18,2018/2F,12.5,07/27/2018,16.8,0.47,0.61,0.15,8.9,5,7/26/2018,8/1/2018,16.8,-0.9,17.7,4,7/20/2018,0.50,0.42,0.08,1.813
LTXB,"LegacyTexas Financial Group, Inc.",LTXB.2Q18,4800,4810,2Q18,2018/2F,12.8,07/18/2018,16.8,0.68,0.58,-0.10,0.8,3,7/17/2018,7/23/2018,16.8,0.0,16.8,8,7/11/2018,0.78,0.56,0.22,-0.432
AMED,"Amedisys, Inc.",AMED.2Q18,3350,3365,2Q18,2018/2F,18.5,08/01/2018,16.7,0.78,1.00,0.22,2.3,3,7/31/2018,8/6/2018,16.7,1.2,15.4,11,7/25/2018,0.83,0.74,0.09,2.495
MED,"Medifast, Inc.",MED.2Q18,3500,3540,2Q18,2018/2F,25.6,08/03/2018,16.5,1.00,1.16,0.16,13.1,5,8/2/2018,8/8/2018,16.5,1.0,15.5,3,7/27/2018,1.05,0.96,0.09,1.741
CVNA,Carvana Co. Class A,CVNA.2Q18,3500,3540,2Q18,2018/2F,35.3,08/09/2018,16.4,-0.34,-0.37,-0.03,12.0,4,8/8/2018,8/14/2018,16.4,-0.6,17.0,11,8/2/2018,-0.32,-0.38,0.06,-0.403
MRCY,"Mercury Systems, Inc.",MRCY.2Q18,1300,1315,2Q18,2018/4F,24.9,08/01/2018,16.2,0.42,0.47,0.05,2.3,3,7/31/2018,8/6/2018,16.2,1.2,15.0,8,7/25/2018,0.43,0.40,0.03,1.798
HLF,Herbalife Nutrition Ltd.,HLF.2Q18,3250,3260,2Q18,2018/2F,100.2,08/02/2018,15.9,0.67,0.80,0.13,3.1,4,8/1/2018,8/7/2018,15.9,1.6,14.3,5,7/26/2018,0.69,0.63,0.06,2.241
FCN,"FTI Consulting, Inc.",FCN.2Q18,3200,3205,2Q18,2018/2F,18.0,07/26/2018,15.9,0.63,1.14,0.51,10.4,4,7/25/2018,7/31/2018,15.9,-1.0,16.8,3,7/19/2018,0.64,0.62,0.02,25.500
JWN,"Nordstrom, Inc.",JWN.2Q18,3500,3525,2Q18,2018/2F,98.9,08/17/2018,15.9,0.84,0.95,0.11,2.6,5,8/16/2018,8/22/2018,15.9,0.9,15.0,19,8/10/2018,0.93,0.76,0.17,0.631
TDS,"Telephone and Data Systems, Inc.",TDS.2Q18,4900,4915,2Q18,2018/2F,17.1,08/03/2018,15.8,0.20,0.29,0.09,-0.1,5,8/2/2018,8/8/2018,15.8,1.0,14.8,4,7/27/2018,0.28,0.10,0.18,0.535
CSTM,Constellium NV Class A,CSTM.2Q18,3200,3205,2Q18,2018/2F,11.2,07/24/2018,15.8,0.29,0.46,0.17,-0.6,2,7/23/2018,7/27/2018,15.8,0.3,15.5,7,7/17/2018,0.33,0.24,0.09,1.906
SSYS,Stratasys Ltd.,SSYS.2Q18,1300,1315,2Q18,2018/2F,13.9,08/01/2018,15.8,0.09,0.15,0.06,1.9,3,7/31/2018,8/6/2018,15.8,1.2,14.5,14,7/25/2018,0.13,0.05,0.08,0.796
VEEV,Veeva Systems Inc Class A,VEEV.2Q18,3300,3310,2Q18,2018/2F,81.3,08/24/2018,15.8,0.34,0.39,0.05,3.0,5,8/23/2018,8/29/2018,15.8,1.9,13.9,14,8/17/2018,0.34,0.33,0.01,5.333
DNB,Dun & Bradstreet Corporation,DNB.2Q18,3200,3220,2Q18,2018/2F,41.6,08/09/2018,15.7,1.52,1.40,-0.12,-2.2,4,8/8/2018,8/14/2018,15.7,-0.6,16.3,8,8/2/2018,1.65,1.37,0.28,-0.411
BOOT,"Boot Barn Holdings, Inc.",BOOT.2Q18,3500,3525,2Q18,2018/1F,16.1,08/08/2018,15.7,0.12,0.24,0.12,1.7,3,8/7/2018,8/13/2018,15.7,-1.3,17.0,9,8/1/2018,0.13,0.10,0.03,3.589
DRI,"Darden Restaurants, Inc.",DRI.2Q18,3400,3435,2Q18,2017/4F,153.3,06/21/2018,15.6,1.35,1.39,0.04,0.3,4,6/20/2018,6/26/2018,15.6,-1.6,17.2,1,6/14/2018,1.39,1.29,0.10,0.416
ZEN,"Zendesk, Inc.",ZEN.2Q18,3300,3305,2Q18,2018/2F,78.3,08/01/2018,15.6,0.00,0.03,0.03,3.2,3,7/31/2018,8/6/2018,15.6,1.2,14.4,18,7/25/2018,0.02,-0.01,0.03,0.988
GLUU,Glu Mobile Inc.,GLUU.2Q18,3300,3320,2Q18,2018/2F,11.2,08/01/2018,15.6,0.05,0.07,0.02,-1.5,3,7/31/2018,8/6/2018,15.6,1.2,14.4,6,7/25/2018,0.06,0.05,0.01,1.688
HZNP,Horizon Pharma plc,HZNP.2Q18,2300,2310,2Q18,2018/2F,30.5,08/08/2018,15.4,0.31,0.48,0.17,9.9,3,8/7/2018,8/13/2018,15.4,-1.3,16.6,11,8/1/2018,0.39,0.23,0.16,1.093
NBIX,"Neurocrine Biosciences, Inc.",NBIX.2Q18,2300,2320,2Q18,2018/2F,64.3,08/01/2018,15.3,-0.17,-0.07,0.10,15.7,3,7/31/2018,8/6/2018,15.3,1.2,14.1,9,7/25/2018,-0.12,-0.33,0.21,0.466
AYX,"Alteryx, Inc. Class A",AYX.2Q18,3300,3310,2Q18,2018/2F,31.3,08/09/2018,15.3,-0.10,-0.09,0.01,6.9,4,8/8/2018,8/14/2018,15.3,-0.6,15.8,11,8/2/2018,-0.09,-0.12,0.03,0.496
SEND,"SendGrid, Inc.",SEND.2Q18,3300,3310,2Q18,2018/2F,16.1,08/01/2018,15.2,0.01,0.05,0.04,3.9,3,7/31/2018,8/6/2018,15.2,1.2,14.0,7,7/25/2018,0.02,0.01,0.01,3.571
PINC,Premier Inc. Class A,PINC.2Q18,3350,3360,2Q18,2018/4F,24.1,08/21/2018,15.2,0.66,0.70,0.04,5.5,2,8/20/2018,8/24/2018,15.2,0.7,14.5,19,8/14/2018,0.68,0.64,0.04,1.083
MYGN,"Myriad Genetics, Inc.",MYGN.2Q18,2300,2320,2Q18,2018/4F,24.1,08/22/2018,15.1,0.33,0.38,0.05,2.6,3,8/21/2018,8/27/2018,15.1,1.1,14.0,13,8/15/2018,0.35,0.32,0.03,1.700
ILMN,"Illumina, Inc.",ILMN.2Q18,2300,2320,2Q18,2018/2F,213.5,07/31/2018,15.0,1.11,1.43,0.32,5.4,2,7/30/2018,8/3/2018,15.0,1.4,13.6,18,7/24/2018,1.16,1.07,0.09,3.530
EXPR,"Express, Inc.",EXPR.2Q18,3500,3525,2Q18,2018/2F,18.0,08/29/2018,14.9,0.00,0.03,0.03,2.1,3,8/28/2018,9/3/2018,12.3,0.1,12.2,7,8/22/2018,0.02,-0.02,0.04,0.682
HUBG,"Hub Group, Inc. Class A",HUBG.2Q18,4600,4605,2Q18,2018/2F,14.7,08/02/2018,14.9,0.50,0.66,0.16,7.2,4,8/1/2018,8/7/2018,14.9,1.6,13.3,17,7/26/2018,0.54,0.43,0.11,1.488
OLED,Universal Display Corporation,OLED.2Q18,1300,1310,2Q18,2018/2F,125.2,08/10/2018,14.9,0.15,0.23,0.08,13.2,5,8/9/2018,8/15/2018,14.9,-1.2,16.1,9,8/3/2018,0.26,0.06,0.20,0.400
EVH,Evolent Health Inc Class A,EVH.2Q18,3200,3205,2Q18,2018/2F,16.8,08/08/2018,14.9,-0.04,-0.03,0.01,1.5,3,8/7/2018,8/13/2018,14.9,-1.3,16.1,15,8/1/2018,-0.01,-0.07,0.06,0.159
CIEN,Ciena Corporation,CIEN.2Q18,1300,1320,2Q18,2018/3F,81.7,08/30/2018,14.8,0.36,0.48,0.12,3.3,4,8/29/2018,9/4/2018,17.4,-0.6,18.0,20,8/23/2018,0.42,0.31,0.11,1.080
MCY,Mercury General Corporation,MCY.2Q18,4800,4855,2Q18,2018/2F,15.5,07/30/2018,14.7,0.53,0.88,0.35,4.6,1,7/27/2018,8/2/2018,14.7,0.4,14.3,3,7/23/2018,0.67,0.43,0.24,1.440
HCA,HCA Healthcare Inc,HCA.2Q18,3350,3360,2Q18,2018/2F,192.2,07/25/2018,14.7,2.16,2.29,0.13,1.7,3,7/24/2018,7/30/2018,14.7,-0.7,15.3,22,7/18/2018,2.35,2.04,0.31,0.424
CYBR,CyberArk Software Ltd.,CYBR.2Q18,3300,3310,2Q18,2018/2F,22.3,08/08/2018,14.6,0.24,0.36,0.12,6.5,3,8/7/2018,8/13/2018,14.6,-1.3,15.9,21,8/1/2018,0.28,0.22,0.06,1.948
SSTK,"Shutterstock, Inc.",SSTK.2Q18,3300,3320,2Q18,2018/2F,10.2,08/01/2018,14.5,0.32,0.30,-0.02,0.1,3,7/31/2018,8/6/2018,14.5,1.2,13.3,5,7/25/2018,0.38,0.24,0.14,-0.157
RYAM,Rayonier Advanced Materials Inc,RYAM.2Q18,2200,2210,2Q18,2018/2F,16.7,08/03/2018,14.3,0.53,0.60,0.08,-0.5,5,8/2/2018,8/8/2018,14.3,1.0,13.3,4,7/27/2018,0.56,0.47,0.09,0.833
AMD,"Advanced Micro Devices, Inc.",AMD.2Q18,1300,1305,2Q18,2018/2F,753.6,07/26/2018,14.2,0.13,0.14,0.01,1.9,4,7/25/2018,7/31/2018,14.2,-1.0,15.2,26,7/19/2018,0.14,0.09,0.05,0.299
ADSK,"Autodesk, Inc.",ADSK.2Q18,3300,3310,2Q18,2018/2F,265.0,08/24/2018,14.2,0.16,0.19,0.03,1.9,5,8/23/2018,8/29/2018,14.2,1.9,12.3,19,8/17/2018,0.21,0.14,0.07,0.480
ENLK,"EnLink Midstream Partners, L.P.",ENLK.2Q18,3100,3130,2Q18,2018/2F,14.2,08/01/2018,14.1,0.07,0.17,0.10,1.7,3,7/31/2018,8/6/2018,14.1,1.2,12.8,10,7/25/2018,0.14,0.04,0.10,1.018
GRUB,"GrubHub, Inc.",GRUB.2Q18,3500,3550,2Q18,2018/2F,171.1,07/25/2018,14.0,0.41,0.50,0.09,2.9,3,7/24/2018,7/30/2018,14.0,-0.7,14.6,21,7/18/2018,0.46,0.36,0.10,0.852
SIG,Signet Jewelers Limited,SIG.2Q18,3500,3540,2Q18,2018/2F,100.9,08/30/2018,13.9,0.20,0.52,0.32,6.0,4,8/29/2018,9/4/2018,15.6,-0.6,16.2,11,8/23/2018,0.38,0.14,0.24,1.353
SPSC,"SPS Commerce, Inc.",SPSC.2Q18,3300,3310,2Q18,2018/2F,10.3,07/27/2018,13.8,0.33,0.49,0.16,2.2,5,7/26/2018,8/1/2018,13.8,-0.9,14.7,11,7/20/2018,0.34,0.32,0.02,7.864
S,Sprint Corp.,S.2Q18,4900,4915,2Q18,2018/1F,88.9,08/01/2018,13.8,0.00,0.04,0.04,0.8,3,7/31/2018,8/6/2018,13.8,1.2,12.6,19,7/25/2018,0.03,-0.07,0.10,0.425
GOGO,Gogo Inc.,GOGO.2Q18,4900,4915,2Q18,2018/2F,11.4,08/08/2018,13.8,-0.72,-0.47,0.25,9.5,3,8/7/2018,8/13/2018,13.8,-1.3,15.1,5,8/1/2018,-0.62,-0.88,0.26,0.971
FIVE,"Five Below, Inc.",FIVE.2Q18,3500,3520,2Q18,2018/2F,125.9,09/07/2018,13.7,0.38,0.45,0.07,3.9,5,9/6/2018,9/12/2018,13.7,0.3,13.4,18,8/31/2018,0.39,0.37,0.02,3.545
SPB,"Spectrum Brands Holdings, Inc.",SPB.2Q18,1400,1425,2Q18,2018/3F,34.9,07/26/2018,13.7,1.55,1.76,0.21,5.0,4,7/25/2018,7/31/2018,13.7,-1.0,14.7,0,7/19/2018,1.56,1.55,0.01,19.338
TRMB,Trimble Inc.,TRMB.2Q18,1300,1320,2Q18,2018/2F,50.7,08/02/2018,13.7,0.45,0.50,0.05,1.2,4,8/1/2018,8/7/2018,13.7,1.6,12.1,11,7/26/2018,0.52,0.43,0.09,0.545
HLX,"Helix Energy Solutions Group, Inc.",HLX.2Q18,3100,3110,2Q18,2018/2F,11.3,07/24/2018,13.6,0.07,0.12,0.05,10.3,2,7/23/2018,7/27/2018,13.6,0.3,13.3,8,7/17/2018,0.11,0.03,0.08,0.674
AAOI,"Applied Optoelectronics, Inc.",AAOI.2Q18,1300,1320,2Q18,2018/2F,47.5,08/08/2018,13.6,0.44,0.64,0.20,12.9,3,8/7/2018,8/13/2018,13.6,-1.3,14.8,10,8/1/2018,0.52,0.35,0.17,1.159
TTEK,"Tetra Tech, Inc.",TTEK.2Q18,3100,3120,2Q18,2018/3F,13.1,08/02/2018,13.5,0.65,0.71,0.07,5.3,4,8/1/2018,8/7/2018,13.5,1.6,11.9,6,7/26/2018,0.65,0.64,0.01,6.500
