ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
KND,"Kindred Healthcare, Inc.",KND.3Q17,3350,3360,3Q17,2017/3F,10.9,11/7/2017,25,-0.19,-0.11,0.08,2.3,2,11/6/2017,11/10/2017,25,-0.4,25.4,5,10/31/2017,-0.15,-0.21,0.06,1.299
AVAV,"AeroVironment, Inc.",AVAV.3Q17,1300,1330,3Q17,2017/2F,15.4,12/6/2017,24.2,-0.07,0.29,0.36,16.2,3,12/5/2017,12/11/2017,24.2,1.1,23.2,5,11/29/2017,0.01,-0.16,0.17,2.118
WLL,Whiting Petroleum Corporation,WLL.3Q17,2100,2105,3Q17,2017/3F,99.1,10/26/2017,23.4,-0.78,-0.56,0.22,-1.4,4,10/25/2017,10/31/2017,23.4,0.7,22.7,30,10/19/2017,-0.6,-1.08,0.48,0.45
WWE,"World Wrestling Entertainment, Inc. Class A",WWE.3Q17,3400,3430,3Q17,2017/3F,10.9,10/26/2017,23.1,0.2,0.28,0.08,5.8,4,10/25/2017,10/31/2017,23.1,0.7,22.4,6,10/19/2017,0.2,0.19,0.01,5.607
BIO,"Bio-Rad Laboratories, Inc. Class A",BIO.3Q17,2300,2325,3Q17,2017/3F,37.1,11/3/2017,22.8,0.38,0.91,0.53,5.3,5,11/2/2017,11/8/2017,22.8,0.5,22.3,4,10/27/2017,0.51,0.22,0.29,1.843
PCRX,"Pacira Pharmaceuticals, Inc.",PCRX.3Q17,2300,2310,3Q17,2017/3F,28,11/8/2017,22,-0.07,0.11,0.18,-1.6,3,11/7/2017,11/13/2017,22,-0.2,22.2,15,11/1/2017,0.1,-0.29,0.39,0.458
TREE,"LendingTree, Inc.",TREE.3Q17,4800,4830,3Q17,2017/3F,40.5,10/26/2017,21,0.77,0.66,-0.11,8.6,4,10/25/2017,10/31/2017,21,0.7,20.3,7,10/19/2017,0.81,0.75,0.06,-1.847
SPLK,Splunk Inc.,SPLK.3Q17,3300,3308,3Q17,2017/3F,91.9,11/17/2017,20.5,0.14,0.17,0.03,6.3,5,11/16/2017,11/22/2017,20.5,0.5,20,39,11/10/2017,0.19,0.12,0.07,0.49
SPWR,SunPower Corporation,SPWR.3Q17,1200,1235,3Q17,2017/3F,30.2,11/2/2017,20.5,-0.39,0.21,0.6,39.1,4,11/1/2017,11/7/2017,20.5,0.4,20.1,13,10/26/2017,-0.23,-0.56,0.33,1.793
TWTR,"Twitter, Inc.",TWTR.3Q17,3300,3320,3Q17,2017/3F,254.8,10/26/2017,20.3,0.06,0.1,0.04,0.5,4,10/25/2017,10/31/2017,20.3,0.7,19.6,31,10/19/2017,0.13,0.01,0.12,0.305
NTAP,"NetApp, Inc.",NTAP.3Q17,1300,1345,3Q17,2017/2F,128.4,11/16/2017,20.2,0.69,0.81,0.12,2.8,4,11/15/2017,11/21/2017,20.2,1.5,18.7,27,11/9/2017,0.74,0.66,0.08,1.509
QCOM,QUALCOMM Incorporated,QCOM.3Q17,1300,1320,3Q17,2017/4F,440.8,11/2/2017,19.9,0.81,0.92,0.11,2.6,4,11/1/2017,11/7/2017,19.9,0.4,19.6,21,10/26/2017,0.93,0.8,0.13,0.827
TEAM,Atlassian Corp. Plc Class A,TEAM.3Q17,3300,3308,3Q17,2018/1F,19.2,10/20/2017,19.9,0.09,0.12,0.03,4.3,5,10/19/2017,10/25/2017,19.9,-0.2,20.1,15,10/13/2017,0.1,0.09,0.01,2.867
TREX,"Trex Company, Inc.",TREX.3Q17,1100,1130,3Q17,2017/3F,17.5,10/31/2017,19.9,0.27,0.34,0.07,12,2,10/30/2017,11/3/2017,19.9,0.6,19.3,7,10/24/2017,0.3,0.26,0.04,1.661
IGT,International Game Technology PLC,IGT.3Q17,3400,3445,3Q17,2017/3F,37.3,11/14/2017,19.7,0.23,0.4,0.17,4.6,2,11/13/2017,11/17/2017,19.7,-0.1,19.8,6,11/7/2017,0.26,0.21,0.05,3.302
FSLR,"First Solar, Inc.",FSLR.3Q17,1300,1310,3Q17,2017/3F,104.9,10/27/2017,19.4,0.84,1.95,1.11,32.7,5,10/26/2017,11/1/2017,19.4,0.7,18.7,14,10/20/2017,1.27,0.61,0.66,1.685
NVCR,Novocure Ltd.,NVCR.3Q17,2300,2325,3Q17,2017/3F,18.8,10/26/2017,19.3,-0.21,-0.13,0.08,12.9,4,10/25/2017,10/31/2017,19.3,0.7,18.6,5,10/19/2017,-0.17,-0.23,0.06,1.3
PRAA,PRA Group Inc,PRAA.3Q17,3200,3205,3Q17,2017/3F,18.5,11/9/2017,19,0.29,0.34,0.05,2.1,4,11/8/2017,11/14/2017,19,-0.6,19.6,6,11/2/2017,0.38,0.22,0.16,0.304
GMED,"Globus Medical, Inc. Class A",GMED.3Q17,2300,2325,3Q17,2017/3F,19.9,11/9/2017,18.7,0.3,0.3,0,0.7,4,11/8/2017,11/14/2017,18.7,-0.6,19.3,13,11/2/2017,0.31,0.28,0.03,0.111
PLNT,"Planet Fitness, Inc. Class A",PLNT.3Q17,3400,3450,3Q17,2017/3F,29.8,11/8/2017,18.5,0.16,0.19,0.03,4.2,3,11/7/2017,11/13/2017,18.5,-0.2,18.7,11,11/1/2017,0.2,0.15,0.05,0.54
AMWD,American Woodmark Corporation,AMWD.3Q17,1200,1230,3Q17,2017/2F,10.2,12/1/2017,18.4,1.2,1.21,0.02,-2.1,5,11/30/2017,12/6/2017,18.4,-0.8,19.2,2,11/24/2017,1.24,1.15,0.09,0.167
ANET,"Arista Networks, Inc.",ANET.3Q17,1300,1352,3Q17,2017/3F,133.5,11/3/2017,18.2,1.19,1.62,0.43,4.5,5,11/2/2017,11/8/2017,18.2,0.5,17.7,21,10/27/2017,1.33,1.1,0.23,1.868
ORBK,Orbotech Ltd.,ORBK.3Q17,1300,1355,3Q17,2017/3F,11.8,11/1/2017,17.8,0.83,0.91,0.08,4.9,3,10/31/2017,11/6/2017,17.8,0.6,17.3,7,10/25/2017,0.87,0.8,0.07,1.082
AAOI,"Applied Optoelectronics, Inc.",AAOI.3Q17,1300,1320,3Q17,2017/3F,250.2,11/8/2017,17.7,1.02,1.08,0.06,0.4,3,11/7/2017,11/13/2017,17.7,-0.2,17.9,8,11/1/2017,1.06,0.83,0.23,0.277
WFT,Weatherford International plc,WFT.3Q17,3100,3110,3Q17,2017/3F,69.4,11/1/2017,17.6,-0.24,-0.22,0.02,-1.5,3,10/31/2017,11/6/2017,17.6,0.6,17,31,10/25/2017,-0.21,-0.26,0.05,0.48
SEDG,"SolarEdge Technologies, Inc.",SEDG.3Q17,1300,1305,3Q17,2017/3F,27.3,11/9/2017,17.5,0.5,0.61,0.11,4.6,4,11/8/2017,11/14/2017,17.5,-0.6,18,8,11/2/2017,0.58,0.44,0.14,0.759
MU,"Micron Technology, Inc.",MU.3Q17,1300,1305,3Q17,2017/4F,943.2,9/27/2017,17.1,1.84,2.02,0.18,3,3,9/26/2017,10/2/2017,17.1,1.4,15.6,1,9/20/2017,1.9,1.5,0.4,0.461
FCN,"FTI Consulting, Inc.",FCN.3Q17,3200,3205,3Q17,2017/3F,14.2,10/26/2017,17,0.59,0.83,0.24,0,4,10/25/2017,10/31/2017,17,0.7,16.3,4,10/19/2017,0.67,0.53,0.14,1.696
OLED,Universal Display Corporation,OLED.3Q17,1300,1310,3Q17,2017/3F,103,11/3/2017,16.9,0.11,0.28,0.17,32.2,5,11/2/2017,11/8/2017,16.9,0.5,16.4,8,10/27/2017,0.22,0.07,0.15,1.125
BWLD,"Buffalo Wild Wings, Inc.",BWLD.3Q17,3400,3435,3Q17,2017/3F,54.1,10/26/2017,16.9,0.79,1.36,0.57,-0.9,4,10/25/2017,10/31/2017,16.9,0.7,16.1,24,10/19/2017,0.92,0.68,0.24,2.385
QEP,"QEP Resources, Inc.",QEP.3Q17,2100,2105,3Q17,2017/3F,50.3,10/26/2017,16.8,-0.21,-0.1,0.11,1,4,10/25/2017,10/31/2017,16.8,0.7,16.1,19,10/19/2017,-0.08,-0.27,0.19,0.586
HAE,Haemonetics Corporation,HAE.3Q17,2300,2325,3Q17,2017/2F,12.7,11/7/2017,16.4,0.41,0.48,0.07,2.8,2,11/6/2017,11/10/2017,16.4,-0.4,16.8,8,10/31/2017,0.46,0.38,0.08,0.891
SIVB,SVB Financial Group,SIVB.3Q17,4800,4810,3Q17,2017/3F,73.5,10/26/2017,16.3,2.3,2.79,0.49,8.7,4,10/25/2017,10/31/2017,16.3,0.7,15.6,18,10/19/2017,2.5,2.17,0.33,1.489
PODD,Insulet Corporation,PODD.3Q17,2300,2325,3Q17,2017/3F,20,11/3/2017,16.2,-0.1,-0.04,0.06,6.8,5,11/2/2017,11/8/2017,16.2,0.5,15.7,17,10/27/2017,-0.03,-0.16,0.13,0.464
MDR,"McDermott International, Inc.",MDR.3Q17,3100,3110,3Q17,2017/3F,18.9,11/1/2017,15.9,0.61,0.99,0.38,-2.7,3,10/31/2017,11/6/2017,15.9,0.6,15.3,11,10/25/2017,0.9,0.3,0.6,0.641
ALGN,"Align Technology, Inc.",ALGN.3Q17,2300,2325,3Q17,2017/3F,147.7,10/27/2017,15.8,0.82,1.01,0.19,7.1,5,10/26/2017,11/1/2017,15.8,0.7,15.1,11,10/20/2017,0.86,0.8,0.06,3.217
GEF,Greif Class A,GEF.3Q17,2200,2235,3Q17,2017/4F,11.3,12/7/2017,15.7,0.89,0.98,0.09,3.7,4,12/6/2017,12/12/2017,15.7,1.2,14.5,7,11/30/2017,0.93,0.85,0.08,1.125
GIII,"G-III Apparel Group, Ltd.",GIII.3Q17,2400,2440,3Q17,2017/3F,20.6,12/5/2017,15.6,1.54,1.67,0.13,-0.7,2,12/4/2017,12/8/2017,15.6,0.4,15.2,8,11/28/2017,1.55,1.5,0.05,2.55
TVTY,"Tivity Health, Inc.",TVTY.3Q17,3350,3365,3Q17,2017/3F,16.8,10/27/2017,15.6,0.36,0.46,0.1,-0.2,5,10/26/2017,11/1/2017,15.6,0.7,14.9,8,10/20/2017,0.37,0.35,0.02,5.063
CTRL,Control4 Corporation,CTRL.3Q17,1300,1315,3Q17,2017/3F,15.7,11/3/2017,15.6,0.26,0.35,0.09,1.8,5,11/2/2017,11/8/2017,15.6,0.5,15.1,7,10/27/2017,0.27,0.25,0.02,4.357
CREE,"Cree, Inc.",CREE.3Q17,1300,1310,3Q17,2018/1F,28.3,10/18/2017,15.5,0.04,0.04,0,0.1,3,10/17/2017,10/23/2017,15.5,0.2,15.3,13,10/11/2017,0.06,0.02,0.04,0.065
EXPR,"Express, Inc.",EXPR.3Q17,3500,3525,3Q17,2017/3F,14.5,11/30/2017,15.5,0.08,0.08,0,2.1,4,11/29/2017,12/5/2017,15.5,0,15.5,9,11/23/2017,0.1,0.07,0.03,-0.069
IMAX,IMAX Corporation,IMAX.3Q17,3400,3430,3Q17,2017/3F,28.2,10/26/2017,15.5,0.01,0.08,0.07,14.7,4,10/25/2017,10/31/2017,15.5,0.7,14.8,13,10/19/2017,0.06,-0.04,0.1,0.739
INGN,"Inogen, Inc.",INGN.3Q17,2300,2325,3Q17,2017/3F,16,11/8/2017,15.5,0.29,0.33,0.04,8.4,3,11/7/2017,11/13/2017,15.5,-0.2,15.7,6,11/1/2017,0.33,0.24,0.09,0.423
ENDP,Endo International Plc,ENDP.3Q17,2300,2310,3Q17,2017/3F,55.8,11/10/2017,15.3,0.71,0.91,0.2,0.3,5,11/9/2017,11/15/2017,15.3,-0.7,16,19,11/3/2017,0.85,0.55,0.3,0.656
CVIA,Covia Holdings Corp.,CVIA.3Q17,1100,1135,3Q17,2017/3F,20.3,11/2/2017,15.2,0.63,0.8,0.17,6.1,4,11/1/2017,11/7/2017,15.2,0.4,14.9,16,10/26/2017,0.9,0.4,0.5,0.341
CRC,California Resources Corp,CRC.3Q17,2100,2105,3Q17,2017/3F,13.2,11/7/2017,15.1,-1.59,-1.22,0.37,-8,2,11/6/2017,11/10/2017,15.1,-0.4,15.5,7,10/31/2017,-0.97,-2.19,1.22,0.304
TNET,"TriNet Group, Inc.",TNET.3Q17,3300,3305,3Q17,2017/3F,11.2,11/3/2017,14.9,0.25,0.56,0.31,17.7,5,11/2/2017,11/8/2017,14.9,0.5,14.4,5,10/27/2017,0.26,0.25,0.01,30.8
GRPN,"Groupon, Inc.",GRPN.3Q17,3200,3210,3Q17,2017/3F,27.8,11/1/2017,14.9,0,0.01,0.01,-1.3,3,10/31/2017,11/6/2017,14.9,0.6,14.3,17,10/25/2017,0.02,-0.03,0.05,0.149
PLCE,"Children's Place, Inc.",PLCE.3Q17,3500,3525,3Q17,2017/3F,51.9,11/15/2017,14.9,2.46,2.58,0.12,2,3,11/14/2017,11/20/2017,14.9,0.3,14.6,10,11/8/2017,2.51,2.43,0.08,1.44
COTY,Coty Inc. Class A,COTY.3Q17,2400,2435,3Q17,2018/1F,113.5,11/9/2017,14.8,0.07,0.1,0.03,0.1,4,11/8/2017,11/14/2017,14.8,-0.6,15.4,13,11/2/2017,0.1,0.03,0.07,0.47
GRUB,"GrubHub, Inc.",GRUB.3Q17,3500,3550,3Q17,2017/3F,92.7,10/25/2017,14.8,0.24,0.28,0.04,2.2,3,10/24/2017,10/30/2017,14.8,0.1,14.7,21,10/18/2017,0.27,0.22,0.05,0.852
EME,"EMCOR Group, Inc.",EME.3Q17,3100,3115,3Q17,2017/3F,20.9,10/26/2017,14.6,0.83,1.09,0.26,-1.5,4,10/25/2017,10/31/2017,14.6,0.7,13.9,5,10/19/2017,0.88,0.78,0.1,2.58
CVI,"CVR Energy, Inc.",CVI.3Q17,2100,2120,3Q17,2017/3F,13.2,11/1/2017,14.6,0.61,0.37,-0.24,7.9,3,10/31/2017,11/6/2017,14.6,0.6,14,1,10/25/2017,0.61,0.61,0,#DIV/0!
CPRI,Capri Holdings Limited,CPRI.3Q17,3500,3525,3Q17,2017/2F,94.4,11/6/2017,14.5,0.83,1.33,0.5,9.7,1,11/3/2017,11/9/2017,14.5,-0.2,14.7,22,10/30/2017,0.86,0.81,0.05,9.923
SPB.1,"Spectrum Brands Holdings, Inc.",SPB.1.3Q17,1200,1235,3Q17,2017/4F,45.3,11/16/2017,14.5,1.47,1.35,-0.12,2,4,11/15/2017,11/21/2017,14.5,1.5,13,11,11/9/2017,1.54,1.42,0.12,-1
NRG,"NRG Energy, Inc.",NRG.3Q17,4700,4705,3Q17,2017/3F,171.9,11/2/2017,14.4,0.84,0.89,0.05,-7,4,11/1/2017,11/7/2017,14.4,0.4,14.1,5,10/26/2017,1.1,0.45,0.65,0.076
ERI,Eldorado Resorts Inc,ERI.3Q17,3400,3445,3Q17,2017/3F,18.1,11/3/2017,14.2,0.27,0.36,0.09,-0.8,5,11/2/2017,11/8/2017,14.2,0.5,13.7,4,10/27/2017,0.38,0.12,0.26,0.354
KBH,KB Home,KBH.3Q17,1400,1415,3Q17,2017/3F,51.9,9/29/2017,14.2,0.46,0.51,0.05,2.2,5,9/28/2017,10/4/2017,14.2,1.1,13.1,1,9/22/2017,0.51,0.42,0.09,0.528
WCG,"WellCare Health Plans, Inc.",WCG.3Q17,3350,3355,3Q17,2017/3F,55.8,10/31/2017,14,1.91,4.08,2.17,0.6,2,10/30/2017,11/3/2017,14,0.6,13.4,10,10/24/2017,2,1.78,0.22,9.852
GWW,"W.W. Grainger, Inc.",GWW.3Q17,3250,3255,3Q17,2017/3F,159.3,10/17/2017,14,2.56,2.9,0.34,-0.5,2,10/16/2017,10/20/2017,14,0.7,13.3,21,10/10/2017,2.79,2.27,0.52,0.661
CPRT,"Copart, Inc.",CPRT.3Q17,3200,3205,3Q17,2018/1F,37.8,11/22/2017,13.9,0.27,0.33,0.06,9.7,3,11/21/2017,11/27/2017,13.8,0.1,13.8,9,11/15/2017,0.29,0.22,0.07,0.914
HFC,HollyFrontier Corporation,HFC.3Q17,2100,2120,3Q17,2017/3F,86,11/1/2017,13.9,0.89,1.14,0.25,14.9,3,10/31/2017,11/6/2017,13.9,0.6,13.3,16,10/25/2017,0.95,0.7,0.25,0.995
NCS,"NCI Building Systems, Inc.",NCS.3Q17,1200,1230,3Q17,2017/4F,10.3,12/7/2017,13.9,0.29,0.32,0.03,1.9,4,12/6/2017,12/12/2017,13.9,1.2,12.6,8,11/30/2017,0.34,0.25,0.09,0.388
GME,GameStop Corp. Class A,GME.3Q17,3500,3540,3Q17,2017/3F,48.1,11/22/2017,13.7,0.42,0.54,0.12,1.2,3,11/21/2017,11/27/2017,8.6,0.1,8.6,12,11/15/2017,0.49,0.39,0.1,1.153
COHR,"Coherent, Inc.",COHR.3Q17,1300,1315,3Q17,2017/4F,144.7,11/8/2017,13.5,3.45,3.72,0.27,3.2,3,11/7/2017,11/13/2017,13.5,-0.2,13.7,8,11/1/2017,3.59,3.34,0.25,1.085
AMZN,"Amazon.com, Inc.",AMZN.3Q17,3500,3550,3Q17,2017/3F,"3,361.00",10/27/2017,13.5,0.07,0.52,0.45,5.2,5,10/26/2017,11/1/2017,13.5,0.7,12.8,41,10/20/2017,0.29,-0.46,0.75,0.605
COG,Cabot Oil & Gas Corporation,COG.3Q17,2100,2105,3Q17,2017/3F,130.7,10/27/2017,13.2,0.08,0.07,-0.01,-4.3,5,10/26/2017,11/1/2017,13.2,0.7,12.6,29,10/20/2017,0.21,0.04,0.17,-0.05
CCMP,Cabot Microelectronics Corporation,CCMP.3Q17,2200,2240,3Q17,2017/4F,12.7,10/26/2017,13.2,0.87,1.07,0.2,3.5,4,10/25/2017,10/31/2017,13.2,0.7,12.5,5,10/19/2017,0.89,0.85,0.04,5.042
TLRD,"Tailored Brands, Inc.",TLRD.3Q17,3500,3525,3Q17,2017/3F,18,12/7/2017,13.2,0.54,0.75,0.21,0.4,4,12/6/2017,12/12/2017,13.2,1.2,12,3,11/30/2017,0.56,0.52,0.04,5.273
EXAS,Exact Sciences Corporation,EXAS.3Q17,2300,2320,3Q17,2017/3F,67.8,10/31/2017,13.2,-0.3,-0.23,0.07,11.6,2,10/30/2017,11/3/2017,13.2,0.6,12.6,14,10/24/2017,-0.21,-0.34,0.13,0.521
SWN,Southwestern Energy Company,SWN.3Q17,2100,2105,3Q17,2017/3F,92.6,10/27/2017,13.2,0.07,0.06,-0.01,45.5,5,10/26/2017,11/1/2017,13.2,0.7,12.5,32,10/20/2017,0.19,-0.06,0.25,-0.04
KLIC,"Kulicke & Soffa Industries, Inc.",KLIC.3Q17,1300,1355,3Q17,2017/4F,11,11/14/2017,13.1,0.37,0.51,0.14,3.6,2,11/13/2017,11/17/2017,13.1,-0.1,13.2,4,11/7/2017,0.4,0.33,0.07,2
VSAT,"ViaSat, Inc.",VSAT.3Q17,1300,1320,3Q17,2017/2F,27.5,11/9/2017,13,-0.04,0.09,0.13,-2.6,4,11/8/2017,11/14/2017,13,-0.6,13.6,4,11/2/2017,0.03,-0.09,0.12,1.104
INTC,Intel Corporation,INTC.3Q17,1300,1305,3Q17,2017/3F,774.2,10/27/2017,13,0.8,1.01,0.21,2.7,5,10/26/2017,11/1/2017,13,0.7,12.3,31,10/20/2017,0.82,0.8,0.02,10.346
PRI,"Primerica, Inc.",PRI.3Q17,4800,4865,3Q17,2017/3F,17.5,11/8/2017,12.8,1.37,1.46,0.09,0.3,3,11/7/2017,11/13/2017,12.8,-0.2,13,4,11/1/2017,1.41,1.34,0.07,1.341
GDOT,Green Dot Corporation Class A,GDOT.3Q17,4800,4830,3Q17,2017/3F,16.2,11/8/2017,12.7,0.26,0.34,0.08,5.4,3,11/7/2017,11/13/2017,12.7,-0.2,12.9,15,11/1/2017,0.29,0.25,0.04,1.883
SLCA,"U.S. Silica Holdings, Inc.",SLCA.3Q17,1100,1125,3Q17,2017/3F,82,11/7/2017,12.7,0.48,0.53,0.05,4.9,2,11/6/2017,11/10/2017,12.7,-0.4,13.1,17,10/31/2017,0.56,0.4,0.16,0.323
UFPI,"Universal Forest Products, Inc.",UFPI.3Q17,1100,1130,3Q17,2017/3F,11.6,10/18/2017,12.6,0.52,0.55,0.03,6,3,10/17/2017,10/23/2017,12.6,0.2,12.4,2,10/11/2017,0.6,0.48,0.12,0.216
ABMD,"ABIOMED, Inc.",ABMD.3Q17,2300,2325,3Q17,2017/2F,46,10/26/2017,12.6,0.38,0.54,0.16,1.3,4,10/25/2017,10/31/2017,12.6,0.7,11.9,10,10/19/2017,0.46,0.31,0.15,1.08
NGL,NGL Energy Partners LP,NGL.3Q17,3100,3130,3Q17,2017/2F,15,11/7/2017,12.4,-0.32,-1.56,-1.24,32.9,2,11/6/2017,11/10/2017,12.4,-0.4,12.8,4,10/31/2017,-0.16,-0.46,0.3,-4.114
NDSN,Nordson Corporation,NDSN.3Q17,1200,1210,3Q17,2017/4F,40.8,12/14/2017,12.2,1.33,1.38,0.05,5.3,4,12/13/2017,12/19/2017,12.2,0.7,11.5,12,12/7/2017,1.38,1.26,0.12,0.451
M,Macy's Inc,M.3Q17,3500,3515,3Q17,2017/3F,200.3,11/9/2017,12.1,0.19,0.23,0.04,-0.5,4,11/8/2017,11/14/2017,12.1,-0.6,12.7,20,11/2/2017,0.4,0.07,0.33,0.123
TISI,"Team, Inc.",TISI.3Q17,3200,3205,3Q17,2017/3F,13.3,11/7/2017,12.1,-0.14,-0.38,-0.24,0.4,2,11/6/2017,11/10/2017,12.1,-0.4,12.5,5,10/31/2017,0.11,-0.32,0.43,-0.558
ANSS,"ANSYS, Inc.",ANSS.3Q17,3300,3310,3Q17,2017/3F,56.1,11/2/2017,12,0.97,1.05,0.08,5,4,11/1/2017,11/7/2017,12,0.4,11.7,16,10/26/2017,0.99,0.94,0.05,1.619
ZEN,"Zendesk, Inc.",ZEN.3Q17,3300,3305,3Q17,2017/3F,23.4,11/2/2017,11.9,-0.06,-0.02,0.04,3.2,4,11/1/2017,11/7/2017,11.9,0.4,11.5,20,10/26/2017,-0.05,-0.07,0.02,1.899
PPC,Pilgrim's Pride Corporation,PPC.3Q17,2400,2415,3Q17,2017/3F,35.3,11/8/2017,11.8,0.78,0.98,0.2,21.2,3,11/7/2017,11/13/2017,11.8,-0.2,12,5,11/1/2017,0.85,0.76,0.09,2.222
DXCM,"DexCom, Inc.",DXCM.3Q17,2300,2325,3Q17,2017/3F,121.2,11/2/2017,11.7,-0.16,-0.04,0.12,0.2,4,11/1/2017,11/7/2017,11.7,0.4,11.4,16,10/26/2017,-0.09,-0.24,0.15,0.767
TPH,TRI Pointe Group Inc,TPH.3Q17,1400,1415,3Q17,2017/3F,21.2,10/25/2017,11.6,0.45,0.48,0.03,1.5,3,10/24/2017,10/30/2017,11.6,0.1,11.5,11,10/18/2017,0.49,0.42,0.07,0.491
HRI,"Herc Holdings, Inc.",HRI.3Q17,4800,4830,3Q17,2017/3F,13,11/8/2017,11.5,0.32,0.45,0.13,8,3,11/7/2017,11/13/2017,11.5,-0.2,11.7,3,11/1/2017,0.4,0.24,0.16,0.813
DOOR,Masonite International Corp.,DOOR.3Q17,1200,1230,3Q17,2017/3F,22.7,11/8/2017,11.5,0.92,1,0.08,1.7,3,11/7/2017,11/13/2017,11.5,-0.2,11.7,11,11/1/2017,0.99,0.84,0.15,0.555
GPI,"Group 1 Automotive, Inc.",GPI.3Q17,3500,3540,3Q17,2017/3F,16.3,10/26/2017,11.5,1.76,2.23,0.48,7.3,4,10/25/2017,10/31/2017,11.5,0.7,10.8,11,10/19/2017,1.95,1.52,0.43,1.105
TWNK,"Hostess Brands, Inc. Class A",TWNK.3Q17,2400,2410,3Q17,2017/3F,15.6,11/9/2017,11.4,0.12,0.14,0.02,-3.1,4,11/8/2017,11/14/2017,11.4,-0.6,12,9,11/2/2017,0.14,0.1,0.04,0.392
HIIQ,"Health Insurance Innovations, Inc. Class A",HIIQ.3Q17,4800,4880,3Q17,2017/3F,26.5,11/2/2017,11.3,0.41,0.46,0.05,5.7,4,11/1/2017,11/7/2017,11.3,0.4,10.9,7,10/26/2017,0.45,0.29,0.16,0.336
THO,"Thor Industries, Inc.",THO.3Q17,1400,1435,3Q17,2018/1F,62.9,11/28/2017,11.3,1.84,2.43,0.59,12,2,11/27/2017,12/1/2017,11.3,1.6,9.7,11,11/21/2017,1.97,1.73,0.24,2.447
CAVM,"Cavium, Inc.",CAVM.3Q17,1300,1305,3Q17,2017/3F,59.9,11/2/2017,11.3,0.74,0.76,0.02,0.8,4,11/1/2017,11/7/2017,11.3,0.4,10.9,20,10/26/2017,0.75,0.73,0.02,1.005
