ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
SNCR,"Synchronoss Technologies, Inc.",SNCR.3Q16,3300,3320,3Q16,2016/3F,12.5,11/08/2016,20.5,0.67,0.68,0.01,1.8,2,11/7/2016,11/11/2016,20.5,1.9,18.6,9,11/1/2016,0.68,0.65,0.03,0.481
ODP,"Office Depot, Inc.",ODP.3Q16,3500,3540,3Q16,2016/3F,25.9,11/02/2016,20.0,0.15,0.16,0.01,-18.7,3,11/1/2016,11/7/2016,20.0,1.0,19.0,12,10/26/2016,0.16,0.13,0.03,0.227
LGF.A,Lions Gate Entertainment Corp Class A,LGF.A.3Q16,3400,3430,3Q16,2016/2F,29.4,11/04/2016,19.6,-0.50,-0.24,0.26,15.5,5,11/3/2016,11/9/2016,19.6,3.7,15.9,18,10/28/2016,-0.28,-0.72,0.44,0.601
SEAS,"SeaWorld Entertainment, Inc.",SEAS.3Q16,3400,3430,3Q16,2016/3F,25.9,11/08/2016,19.3,1.06,0.77,-0.29,0.0,2,11/7/2016,11/11/2016,19.3,1.9,17.4,11,11/1/2016,1.19,1.00,0.19,-1.524
ELY,Callaway Golf Company,ELY.3Q16,1400,1435,3Q16,2016/3F,11.2,11/04/2016,19.1,-0.12,-0.06,0.06,5.9,5,11/3/2016,11/9/2016,19.1,3.7,15.4,11,10/28/2016,-0.08,-0.14,0.06,0.955
PLCE,"Children's Place, Inc.",PLCE.3Q16,3500,3525,3Q16,2016/3F,32.7,11/17/2016,19.1,2.02,2.29,0.27,2.6,4,11/16/2016,11/22/2016,19.1,1.3,17.8,12,11/10/2016,2.04,1.98,0.06,4.261
MMS,"MAXIMUS, Inc.",MMS.3Q16,3200,3205,3Q16,2016/4F,16.0,11/10/2016,19.1,0.72,0.77,0.05,1.8,4,11/9/2016,11/15/2016,19.1,1.2,17.9,11,11/3/2016,0.76,0.70,0.06,0.864
ESI,"Element Solutions, Inc.",ESI.3Q16,2200,2210,3Q16,2016/3F,19.5,11/04/2016,18.9,0.11,0.14,0.03,5.0,5,11/3/2016,11/9/2016,18.9,3.7,15.2,9,10/28/2016,0.15,0.08,0.07,0.377
NRG,"NRG Energy, Inc.",NRG.3Q16,4700,4705,3Q16,2016/3F,55.6,11/04/2016,18.8,0.76,1.27,0.51,-8.5,5,11/3/2016,11/9/2016,18.8,3.7,15.0,8,10/28/2016,1.66,-0.63,2.29,0.222
AIRM,Air Methods Corporation,AIRM.3Q16,4600,4610,3Q16,2016/3F,14.9,11/04/2016,18.4,1.02,0.82,-0.20,-3.2,5,11/3/2016,11/9/2016,18.4,3.7,14.7,6,10/28/2016,1.14,0.76,0.38,-0.535
FPRX,"Five Prime Therapeutics, Inc.",FPRX.3Q16,2300,2320,3Q16,2016/3F,21.7,11/04/2016,18.2,-0.60,-0.72,-0.12,-10.9,5,11/3/2016,11/9/2016,18.2,3.7,14.5,6,10/28/2016,-0.36,-1.09,0.73,-0.170
DOOR,Masonite International Corp.,DOOR.3Q16,1200,1230,3Q16,2016/3F,12.9,11/09/2016,18.2,0.71,0.89,0.18,-1.8,3,11/8/2016,11/14/2016,18.2,1.7,16.5,11,11/2/2016,0.79,0.58,0.21,0.852
SINA,SINA Corp.,SINA.3Q16,3300,3320,3Q16,2016/3F,69.3,11/22/2016,18.2,0.37,0.56,0.19,3.5,2,11/21/2016,11/25/2016,15.1,0.8,14.3,9,11/15/2016,0.42,0.28,0.14,1.359
BEAV,"B/E Aerospace, Inc.",BEAV.3Q16,1300,1330,3Q16,2016/3F,44.6,10/24/2016,18.1,0.80,0.83,0.03,3.7,1,10/21/2016,10/27/2016,18.1,-0.5,18.6,13,10/17/2016,0.82,0.77,0.05,0.614
INGN,"Inogen, Inc.",INGN.3Q16,2300,2325,3Q16,2016/3F,10.9,11/04/2016,18.0,0.13,0.16,0.03,13.6,5,11/3/2016,11/9/2016,18.0,3.7,14.3,6,10/28/2016,0.15,0.11,0.04,0.843
ZLTQ,"ZELTIQ Aesthetics, Inc.",ZLTQ.3Q16,2300,2325,3Q16,2016/3F,26.8,11/10/2016,17.8,0.09,0.12,0.03,4.6,4,11/9/2016,11/15/2016,17.8,1.2,16.6,10,11/3/2016,0.13,-0.06,0.19,0.152
BURL,"Burlington Stores, Inc.",BURL.3Q16,3500,3525,3Q16,2016/3F,90.6,11/22/2016,17.8,0.33,0.51,0.18,1.5,2,11/21/2016,11/25/2016,19.8,0.8,19.0,15,11/15/2016,0.40,0.31,0.09,1.909
LCI,"Lannett Company, Inc.",LCI.3Q16,2300,2305,3Q16,2017/1F,30.1,11/04/2016,17.7,0.73,0.77,0.04,-3.1,5,11/3/2016,11/9/2016,17.7,3.7,14.0,5,10/28/2016,0.85,0.65,0.20,0.221
AKAM,"Akamai Technologies, Inc.",AKAM.3Q16,3300,3320,3Q16,2016/3F,115.4,10/26/2016,17.6,0.61,0.68,0.07,2.1,3,10/25/2016,10/31/2016,17.6,-0.8,18.4,23,10/19/2016,0.62,0.59,0.03,2.348
AAXN,Axon Enterprise Inc,AAXN.3Q16,1300,1330,3Q16,2016/3F,28.0,11/10/2016,17.4,0.06,0.07,0.01,21.6,4,11/9/2016,11/15/2016,17.4,1.2,16.2,8,11/3/2016,0.08,0.03,0.05,0.244
WBT,Welbilt Inc,WBT.3Q16,1200,1210,3Q16,2016/3F,11.7,11/07/2016,17.3,0.17,0.20,0.03,-2.1,1,11/4/2016,11/10/2016,17.3,4.1,13.2,5,10/31/2016,0.19,0.15,0.04,0.774
NXTM,"NxStage Medical, Inc.",NXTM.3Q16,2300,2325,3Q16,2016/3F,11.7,11/03/2016,17.3,-0.04,0.00,0.04,2.5,4,11/2/2016,11/8/2016,17.3,2.0,15.3,9,10/27/2016,-0.02,-0.05,0.03,1.185
EBS,Emergent BioSolutions Inc.,EBS.3Q16,2300,2320,3Q16,2016/3F,15.5,11/08/2016,17.2,0.11,0.58,0.47,27.3,2,11/7/2016,11/11/2016,17.2,1.9,15.3,3,11/1/2016,0.36,-0.19,0.55,0.855
TTMI,"TTM Technologies, Inc.",TTMI.3Q16,1300,1310,3Q16,2016/3F,11.6,10/27/2016,17.2,0.32,0.39,0.07,0.1,4,10/26/2016,11/1/2016,17.2,-1.3,18.5,3,10/20/2016,0.32,0.32,0.00,#DIV/0!
COKE,"Coca-Cola Consolidated, Inc.",COKE.3Q16,2400,2420,3Q16,2016/3F,11.5,11/09/2016,16.8,2.28,2.45,0.17,#N/A,3,11/8/2016,11/14/2016,16.8,1.7,15.1,1,11/2/2016,2.28,2.28,0.00,#DIV/0!
RAI,Reynolds American Inc.,RAI.3Q16,2400,2430,3Q16,2016/3F,212.8,10/19/2016,16.6,0.64,0.61,-0.03,-3.1,3,10/18/2016,10/24/2016,16.6,0.5,16.0,11,10/12/2016,0.67,0.62,0.05,-0.616
LZB,LaZBoy Incorporated,LZB.3Q16,1400,1420,3Q16,2016/2F,10.8,12/01/2016,16.4,0.38,0.42,0.04,0.0,4,11/30/2016,12/6/2016,16.4,0.8,15.7,5,11/24/2016,0.39,0.37,0.02,2.000
AMPH,Amphastar Pharmaceuticals Inc,AMPH.3Q16,2300,2310,3Q16,2016/3F,10.4,11/09/2016,16.4,0.03,0.14,0.11,-1.3,3,11/8/2016,11/14/2016,16.4,1.7,14.7,5,11/2/2016,0.12,-0.20,0.32,0.356
XON,Intrexon Corporation,XON.3Q16,2300,2320,3Q16,2016/3F,37.9,11/10/2016,16.1,-0.21,-0.24,-0.03,-5.3,4,11/9/2016,11/15/2016,16.1,1.2,15.0,6,11/3/2016,-0.10,-0.26,0.16,-0.198
CWEI,"Clayton Williams Energy, Inc.",CWEI.3Q16,2100,2110,3Q16,2016/3F,30.2,11/03/2016,16.1,-2.28,-2.50,-0.22,34.7,4,11/2/2016,11/8/2016,16.1,2.0,14.1,7,10/27/2016,-1.83,-2.98,1.15,-0.188
PLAY,"Dave & Buster's Entertainment, Inc.",PLAY.3Q16,3400,3435,3Q16,2016/3F,42.7,12/07/2016,15.9,0.15,0.25,0.10,4.8,3,12/6/2016,12/12/2016,15.9,2.0,13.9,7,11/30/2016,0.15,0.12,0.03,3.375
NCR,NCR Corporation,NCR.3Q16,1300,1340,3Q16,2016/3F,26.2,10/26/2016,15.9,0.81,0.87,0.06,3.0,3,10/25/2016,10/31/2016,15.9,-0.8,16.7,6,10/19/2016,0.82,0.80,0.02,3.083
PODD,Insulet Corporation,PODD.3Q16,2300,2325,3Q16,2016/3F,22.3,11/04/2016,15.8,-0.08,-0.05,0.03,5.8,5,11/3/2016,11/9/2016,15.8,3.7,12.1,18,10/28/2016,-0.02,-0.20,0.18,0.157
FMC,FMC Corporation,FMC.3Q16,2200,2215,3Q16,2016/3F,41.7,11/03/2016,15.8,0.51,0.58,0.07,1.1,4,11/2/2016,11/8/2016,15.8,2.0,13.7,18,10/27/2016,0.54,0.49,0.05,1.329
BANC,Banc of California Incorporated,BANC.3Q16,4800,4810,3Q16,2016/3F,11.6,10/19/2016,15.7,0.42,0.59,0.17,12.6,3,10/18/2016,10/24/2016,15.7,0.5,15.2,9,10/12/2016,0.45,0.36,0.09,1.849
OCLR,"Oclaro, Inc.",OCLR.3Q16,1300,1310,3Q16,2017/1F,28.4,11/02/2016,15.7,0.10,0.14,0.04,2.9,3,11/1/2016,11/7/2016,15.7,1.0,14.7,10,10/26/2016,0.11,0.09,0.02,2.100
KSS,Kohl's Corporation,KSS.3Q16,3500,3515,3Q16,2016/3F,164.2,11/10/2016,15.7,0.70,0.80,0.10,0.1,4,11/9/2016,11/15/2016,15.7,1.2,14.5,19,11/3/2016,0.82,0.60,0.22,0.454
SFLY,"Shutterfly, Inc.",SFLY.3Q16,3200,3205,3Q16,2016/3F,20.3,10/27/2016,15.6,-0.94,-0.86,0.08,2.1,4,10/26/2016,11/1/2016,15.6,-1.3,16.9,9,10/20/2016,-0.90,-1.11,0.21,0.376
TRCO,Tribune Media Co. Class A,TRCO.3Q16,3400,3410,3Q16,2016/3F,19.1,11/09/2016,15.6,0.53,0.48,-0.05,-5.6,3,11/8/2016,11/14/2016,15.6,1.7,13.9,5,11/2/2016,0.59,0.46,0.13,-0.400
ACM,AECOM,ACM.3Q16,3100,3115,3Q16,2016/4F,38.4,11/14/2016,15.5,0.70,0.65,-0.05,-7.3,1,11/11/2016,11/17/2016,15.5,1.2,14.3,11,11/7/2016,0.77,0.60,0.17,-0.280
GIII,"G-III Apparel Group, Ltd.",GIII.3Q16,2400,2440,3Q16,2016/3F,33.4,12/02/2016,15.4,1.54,1.50,-0.04,-5.8,5,12/1/2016,12/7/2016,15.4,2.4,13.0,9,11/25/2016,1.56,1.50,0.06,-0.629
IRBT,iRobot Corporation,IRBT.3Q16,1400,1425,3Q16,2016/3F,11.2,10/26/2016,15.4,0.43,0.70,0.27,7.1,3,10/25/2016,10/31/2016,15.4,-0.8,16.2,6,10/19/2016,0.45,0.42,0.03,9.056
IRWD,"Ironwood Pharmaceuticals, Inc. Class A",IRWD.3Q16,2300,2310,3Q16,2016/3F,16.2,11/03/2016,15.2,-0.23,-0.23,0.00,10.1,4,11/2/2016,11/8/2016,15.2,2.0,13.2,11,10/27/2016,-0.21,-0.27,0.06,0.065
BBY,"Best Buy Co., Inc.",BBY.3Q16,3500,3535,3Q16,2016/3F,191.1,11/17/2016,15.2,0.47,0.62,0.15,1.1,4,11/16/2016,11/22/2016,15.2,1.3,13.9,21,11/10/2016,0.51,0.45,0.06,2.480
RBC,Regal Beloit Corp,RBC.3Q16,1200,1210,3Q16,2016/3F,19.3,11/07/2016,15.2,1.25,1.31,0.06,-2.0,1,11/4/2016,11/10/2016,15.2,4.1,11.1,14,10/31/2016,1.31,1.16,0.15,0.429
PRI,"Primerica, Inc.",PRI.3Q16,4800,4865,3Q16,2016/3F,26.7,11/10/2016,15.1,1.13,1.22,0.09,1.3,4,11/9/2016,11/15/2016,15.1,1.2,13.9,4,11/3/2016,1.15,1.12,0.03,3.000
COHR,"Coherent, Inc.",COHR.3Q16,1300,1315,3Q16,2016/4F,18.5,11/03/2016,14.9,1.52,1.65,0.13,3.1,4,11/2/2016,11/8/2016,14.9,2.0,12.9,4,10/27/2016,1.60,1.37,0.23,0.548
LC,LendingClub Corp,LC.3Q16,4800,4830,3Q16,2016/3F,44.5,11/07/2016,14.8,-0.07,-0.04,0.03,8.8,1,11/4/2016,11/10/2016,14.8,4.1,10.7,16,10/31/2016,-0.04,-0.11,0.07,0.361
NKTR,Nektar Therapeutics,NKTR.3Q16,2300,2320,3Q16,2016/3F,20.6,11/04/2016,14.8,-0.34,-0.32,0.02,10.8,5,11/3/2016,11/9/2016,14.8,3.7,11.1,8,10/28/2016,-0.27,-0.40,0.13,0.179
CSRA,"CSRA, Inc.",CSRA.3Q16,3300,3308,3Q16,2016/2F,31.9,11/10/2016,14.7,0.46,0.56,0.10,1.5,4,11/9/2016,11/15/2016,14.7,1.2,13.5,6,11/3/2016,0.47,0.46,0.01,9.667
FFIV,"F5 Networks, Inc.",FFIV.3Q16,1300,1352,3Q16,2016/4F,80.6,10/27/2016,14.6,1.94,2.11,0.17,0.9,4,10/26/2016,11/1/2016,14.6,-1.3,15.9,31,10/20/2016,1.97,1.90,0.07,2.410
YELP,Yelp Inc,YELP.3Q16,3300,3320,3Q16,2016/3F,83.5,11/02/2016,14.6,-0.03,0.02,0.05,1.8,3,11/1/2016,11/7/2016,14.6,1.0,13.6,30,10/26/2016,0.03,-0.08,0.11,0.457
ENS,EnerSys,ENS.3Q16,1200,1235,3Q16,2016/2F,24.2,11/10/2016,14.6,1.08,1.15,0.07,-1.8,4,11/9/2016,11/15/2016,14.6,1.2,13.4,4,11/3/2016,1.08,1.07,0.01,7.250
KFY,Korn Ferry,KFY.3Q16,3200,3235,3Q16,2016/2F,13.0,12/07/2016,14.5,0.57,0.59,0.02,2.6,3,12/6/2016,12/12/2016,14.5,2.0,12.5,5,11/30/2016,0.58,0.57,0.01,1.403
LULU,Lululemon Athletica Inc,LULU.3Q16,3500,3525,3Q16,2016/3F,147.3,12/08/2016,14.4,0.43,0.47,0.04,0.6,4,12/7/2016,12/13/2016,14.4,1.3,13.2,31,12/1/2016,0.45,0.36,0.08,0.478
CCOI,Cogent Communications Holdings Inc,CCOI.3Q16,4900,4910,3Q16,2016/3F,15.3,11/03/2016,14.4,0.09,0.08,-0.01,0.0,4,11/2/2016,11/8/2016,14.4,2.0,12.3,13,10/27/2016,0.12,0.06,0.06,-0.211
SHAK,"Shake Shack, Inc. Class A",SHAK.3Q16,3400,3435,3Q16,2016/3F,35.5,11/10/2016,14.3,0.14,0.15,0.01,7.6,4,11/9/2016,11/15/2016,14.3,1.2,13.2,12,11/3/2016,0.16,0.12,0.04,0.146
VSAT,"ViaSat, Inc.",VSAT.3Q16,1300,1320,3Q16,2016/2F,14.4,11/09/2016,14.3,0.27,0.40,0.13,5.4,3,11/8/2016,11/14/2016,14.3,1.7,12.7,5,11/2/2016,0.40,0.13,0.27,0.497
SPWR,SunPower Corporation,SPWR.3Q16,1200,1235,3Q16,2016/3F,37.3,11/10/2016,14.1,0.41,0.68,0.27,-2.0,4,11/9/2016,11/15/2016,14.1,1.2,13.0,17,11/3/2016,0.76,0.04,0.72,0.369
ITRI,"Itron, Inc.",ITRI.3Q16,1300,1315,3Q16,2016/3F,11.1,11/03/2016,14.1,0.59,0.77,0.18,5.3,4,11/2/2016,11/8/2016,14.1,2.0,12.0,7,10/27/2016,0.71,0.48,0.23,0.765
INSY,"Insys Therapeutics, Inc.",INSY.3Q16,2300,2320,3Q16,2016/3F,12.8,11/03/2016,14.0,0.02,0.07,0.05,-1.4,4,11/2/2016,11/8/2016,14.0,2.0,11.9,4,10/27/2016,0.12,-0.03,0.15,0.347
VEEV,Veeva Systems Inc Class A,VEEV.3Q16,3300,3310,3Q16,2016/3F,51.2,11/23/2016,14.0,0.16,0.22,0.06,5.3,3,11/22/2016,11/28/2016,11.5,-0.1,11.6,12,11/16/2016,0.16,0.15,0.01,6.353
AAP,"Advance Auto Parts, Inc.",AAP.3Q16,3500,3540,3Q16,2016/3F,164.7,11/15/2016,13.8,1.71,1.73,0.02,2.3,2,11/14/2016,11/18/2016,13.8,0.9,12.9,23,11/8/2016,1.89,1.64,0.25,0.068
MRC,MRC Global Inc.,MRC.3Q16,3250,3255,3Q16,2016/3F,14.4,11/04/2016,13.7,-0.14,-0.06,0.08,4.2,5,11/3/2016,11/9/2016,13.7,3.7,10.0,13,10/28/2016,-0.07,-0.23,0.16,0.481
CVGW,"Calavo Growers, Inc.",CVGW.3Q16,2400,2410,3Q16,2016/4F,10.6,12/20/2016,13.7,0.48,0.53,0.05,1.0,2,12/19/2016,12/23/2016,13.7,0.0,13.7,5,12/13/2016,0.59,0.41,0.18,0.259
FOSL,"Fossil Group, Inc.",FOSL.3Q16,1400,1445,3Q16,2016/3F,31.9,11/04/2016,13.6,0.33,0.36,0.04,-0.2,5,11/3/2016,11/9/2016,13.6,3.7,9.9,9,10/28/2016,0.38,0.27,0.11,0.318
OI,"Owens-Illinois, Inc.",OI.3Q16,2200,2235,3Q16,2016/3F,26.9,10/26/2016,13.5,0.66,0.68,0.02,-1.0,3,10/25/2016,10/31/2016,13.5,-0.8,14.3,14,10/19/2016,0.69,0.65,0.04,0.397
IT,"Gartner, Inc.",IT.3Q16,3200,3205,3Q16,2016/3F,30.5,11/03/2016,13.5,0.50,0.58,0.08,2.0,4,11/2/2016,11/8/2016,13.5,2.0,11.4,12,10/27/2016,0.51,0.47,0.04,2.088
SLCA,"U.S. Silica Holdings, Inc.",SLCA.3Q16,1100,1125,3Q16,2016/3F,63.8,11/04/2016,13.4,-0.17,-0.13,0.04,-1.4,5,11/3/2016,11/9/2016,13.4,3.7,9.7,18,10/28/2016,-0.09,-0.25,0.16,0.265
HOG,"Harley-Davidson, Inc.",HOG.3Q16,1400,1405,3Q16,2016/3F,148.7,10/18/2016,13.4,0.64,0.64,0.00,0.1,2,10/17/2016,10/21/2016,13.4,0.7,12.8,18,10/11/2016,0.70,0.53,0.17,0.019
BHGE,"Baker Hughes, a GE Company Class A",BHGE.3Q16,3100,3110,3Q16,2016/3F,161.9,10/25/2016,13.4,-0.44,-0.15,0.29,-2.5,2,10/24/2016,10/28/2016,13.4,-1.3,14.7,34,10/18/2016,-0.27,-0.65,0.38,0.744
DRH,DiamondRock Hospitality Company,DRH.3Q16,4800,4890,3Q16,2016/3F,26.8,11/09/2016,13.3,0.13,0.15,0.02,-1.9,3,11/8/2016,11/14/2016,13.3,1.7,11.6,5,11/2/2016,0.14,0.11,0.03,0.667
XPO,"XPO Logistics, Inc.",XPO.3Q16,4600,4615,3Q16,2016/3F,51.0,11/03/2016,12.9,0.37,0.41,0.04,-1.9,4,11/2/2016,11/8/2016,12.9,2.0,10.8,18,10/27/2016,0.43,0.26,0.17,0.220
SGEN,"Seattle Genetics, Inc.",SGEN.3Q16,2300,2320,3Q16,2016/3F,36.3,10/28/2016,12.8,-0.29,-0.23,0.06,4.4,5,10/27/2016,11/2/2016,12.8,-1.6,14.5,15,10/21/2016,-0.22,-0.36,0.14,0.438
MSCC,Microsemi Corporation,MSCC.3Q16,1300,1305,3Q16,2016/4F,35.2,11/11/2016,12.7,0.90,0.91,0.01,0.5,5,11/10/2016,11/16/2016,12.7,0.8,12.0,11,11/4/2016,0.91,0.89,0.02,0.625
MTZ,"MasTec, Inc.",MTZ.3Q16,3100,3115,3Q16,2016/3F,19.5,11/04/2016,12.7,0.69,0.81,0.12,6.1,5,11/3/2016,11/9/2016,12.7,3.7,9.0,12,10/28/2016,0.73,0.64,0.09,1.323
CR,Crane Co.,CR.3Q16,1200,1250,3Q16,2016/3F,14.3,10/25/2016,12.7,1.01,1.07,0.06,4.1,2,10/24/2016,10/28/2016,12.7,-1.3,14.0,10,10/18/2016,1.07,0.97,0.10,0.567
QGEN,QIAGEN NV,QGEN.3Q16,2300,2325,3Q16,2016/3F,26.0,11/02/2016,12.6,0.29,0.30,0.02,0.6,3,11/1/2016,11/7/2016,12.6,1.0,11.7,13,10/26/2016,0.30,0.27,0.03,0.505
HAE,Haemonetics Corporation,HAE.3Q16,2300,2325,3Q16,2016/2F,10.8,11/07/2016,12.5,0.35,0.46,0.11,4.2,1,11/4/2016,11/10/2016,12.5,4.1,8.4,9,10/31/2016,0.41,0.31,0.10,1.089
HUM,Humana Inc.,HUM.3Q16,3350,3355,3Q16,2016/3F,296.4,11/04/2016,12.5,3.15,3.18,0.03,2.0,5,11/3/2016,11/9/2016,12.5,3.7,8.8,16,10/28/2016,3.15,3.15,0.00,#DIV/0!
AMKR,"Amkor Technology, Inc.",AMKR.3Q16,1300,1305,3Q16,2016/3F,11.1,11/01/2016,12.5,0.21,0.25,0.04,2.5,2,10/31/2016,11/4/2016,12.5,-1.9,14.5,2,10/25/2016,0.22,0.20,0.02,2.000
ZBRA,Zebra Technologies Corporation Class A,ZBRA.3Q16,1300,1345,3Q16,2016/3F,35.9,11/15/2016,12.3,1.41,1.43,0.02,-0.3,2,11/14/2016,11/18/2016,12.3,0.9,11.4,12,11/8/2016,1.46,1.38,0.08,0.208
IPGP,IPG Photonics Corporation,IPGP.3Q16,1300,1315,3Q16,2016/3F,20.5,10/27/2016,12.2,1.23,1.29,0.06,4.2,4,10/26/2016,11/1/2016,12.2,-1.3,13.6,12,10/20/2016,1.27,1.20,0.07,0.798
