ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
DDD,3D Systems Corporation,DDD.1Q15,1300,1315,1Q15,2015/1F,80.1,05/06/2015,-16.3,0.16,0.05,-0.11,-11.0,3,5/5/2015,5/11/2015,-7.8,0.8,-8.7,22,4/29/2015,0.21,0.02,0.19,-0.560
MMM,3M Company,MMM.1Q15,1200,1255,1Q15,2015/1F,378.9,04/23/2015,-3.9,1.92,1.85,-0.07,-3.3,4,4/22/2015,4/28/2015,-3.9,0.3,-4.1,13,4/16/2015,1.97,1.86,0.11,-0.668
AOS,A. O. Smith Corporation,AOS.1Q15,1200,1230,1Q15,2015/1F,33.0,04/24/2015,-2.1,0.31,0.33,0.01,1.1,5,4/23/2015,4/29/2015,-2.1,-0.4,-1.7,12,4/17/2015,0.35,0.27,0.08,0.183
AAN,"Aaron's, Inc.",AAN.1Q15,4800,4830,1Q15,2015/1F,19.6,04/24/2015,17.1,0.55,0.73,0.18,3.5,5,4/23/2015,4/29/2015,17.1,-0.4,17.5,8,4/17/2015,0.58,0.46,0.12,1.510
ABAX,"Abaxis, Inc.",ABAX.1Q15,2300,2325,1Q15,2014/4F,12.3,05/01/2015,-17.6,0.27,0.17,-0.10,-7.1,5,4/30/2015,5/6/2015,-17.6,-0.2,-17.4,7,4/24/2015,0.28,0.25,0.03,-3.292
ABT,Abbott Laboratories,ABT.1Q15,2300,2325,1Q15,2015/1F,257.8,04/22/2015,0.8,0.42,0.47,0.05,1.0,3,4/21/2015,4/27/2015,0.8,0.5,0.3,15,4/15/2015,0.43,0.40,0.03,1.763
ABBV,"AbbVie, Inc.",ABBV.1Q15,2300,2305,1Q15,2015/1F,713.3,04/23/2015,3.1,0.85,0.94,0.09,0.9,4,4/22/2015,4/28/2015,3.1,0.3,2.8,11,4/16/2015,0.92,0.81,0.11,0.827
ANF,Abercrombie & Fitch Co. Class A,ANF.1Q15,3500,3525,1Q15,2015/1F,74.3,05/28/2015,7.7,-0.34,-0.53,-0.19,-2.9,4,5/27/2015,6/2/2015,7.7,-0.6,8.3,30,5/21/2015,-0.12,-0.60,0.48,-0.391
ABMD,"ABIOMED, Inc.",ABMD.1Q15,2300,2325,1Q15,2014/4F,29.8,05/05/2015,3.4,0.15,2.24,2.09,8.3,2,5/4/2015,5/8/2015,3.4,0.1,3.4,11,4/28/2015,0.29,0.07,0.22,9.496
ACHC,"Acadia Healthcare Company, Inc.",ACHC.1Q15,3350,3365,1Q15,2015/1F,24.2,04/29/2015,-2.8,0.41,0.43,0.02,2.9,3,4/28/2015,5/4/2015,-2.8,-0.1,-2.7,15,4/22/2015,0.43,0.39,0.04,0.580
AKR,Acadia Realty Trust,AKR.1Q15,4800,4890,1Q15,2015/1F,13.7,04/30/2015,-2.7,0.17,0.16,-0.01,15.2,4,4/29/2015,5/5/2015,-2.7,-0.9,-1.8,3,4/23/2015,0.19,0.15,0.04,-0.318
ACN,Accenture Plc Class A,ACN.1Q15,3300,3308,1Q15,2015/2F,241.2,03/26/2015,6.2,1.07,1.08,0.01,1.7,4,3/25/2015,3/31/2015,6.2,0.4,5.8,1,3/19/2015,1.15,1.04,0.11,0.056
ACIW,"ACI Worldwide, Inc.",ACIW.1Q15,3300,3310,1Q15,2015/1F,11.6,04/30/2015,3.9,-0.01,0.02,0.03,1.4,4,4/29/2015,5/5/2015,3.9,-0.9,4.8,7,4/23/2015,0.02,-0.03,0.05,0.543
ACOR,"Acorda Therapeutics, Inc.",ACOR.1Q15,2300,2320,1Q15,2015/1F,30.0,04/30/2015,-8.0,-0.12,-0.07,0.05,-0.3,4,4/29/2015,5/5/2015,-8.0,-0.9,-7.1,10,4/23/2015,0.19,-0.37,0.56,0.087
ATVI,"Activision Blizzard, Inc.",ATVI.1Q15,1400,1435,1Q15,2015/1F,164.3,05/07/2015,6.1,0.07,0.16,0.09,7.2,4,5/6/2015,5/12/2015,6.1,0.9,5.2,20,4/30/2015,0.13,0.05,0.08,1.137
ATU,Actuant Corporation Class A,ATU.1Q15,1200,1210,1Q15,2015/2F,18.7,03/18/2015,-1.7,0.30,0.28,-0.02,-2.5,3,3/17/2015,3/23/2015,-1.7,1.5,-3.2,1,3/11/2015,0.34,0.27,0.07,-0.222
AYI,"Acuity Brands, Inc.",AYI.1Q15,1200,1235,1Q15,2015/2F,58.9,04/01/2015,-0.3,1.05,1.08,0.03,-1.9,3,3/31/2015,4/6/2015,0.5,0.6,-0.1,13,3/25/2015,1.15,0.96,0.19,0.174
ADBE,Adobe Inc.,ADBE.1Q15,3300,3310,1Q15,2015/1F,175.8,03/18/2015,-4.2,0.39,0.44,0.05,2.2,3,3/17/2015,3/23/2015,-4.2,1.5,-5.7,1,3/11/2015,0.44,0.36,0.08,0.670
ADT.I,ADT Corporation,ADT.I.1Q15,3200,3205,1Q15,2015/2F,82.4,04/29/2015,-5.8,0.50,0.47,-0.03,0.4,3,4/28/2015,5/4/2015,-5.8,-0.1,-5.7,9,4/22/2015,0.52,0.48,0.04,-0.688
ATGE,Adtalem Global Education Inc.,ATGE.1Q15,3400,3450,1Q15,2015/3F,23.9,04/24/2015,-17.9,0.64,0.70,0.06,-1.2,5,4/23/2015,4/29/2015,-17.9,-0.4,-17.5,11,4/17/2015,0.74,0.64,0.10,0.600
ADTN,"ADTRAN, Inc.",ADTN.1Q15,1300,1320,1Q15,2015/1F,15.6,04/22/2015,-13.3,0.08,0.06,-0.02,-2.2,3,4/21/2015,4/27/2015,-13.3,0.5,-13.8,9,4/15/2015,0.10,0.07,0.03,-0.772
AAP,"Advance Auto Parts, Inc.",AAP.1Q15,3500,3540,1Q15,2015/1F,145.3,05/21/2015,4.9,2.48,2.39,-0.09,-0.3,4,5/20/2015,5/26/2015,5.4,-1.0,6.5,23,5/14/2015,2.62,2.34,0.28,-0.336
WMS,"Advanced Drainage Systems, Inc.",WMS.1Q15,1200,1250,1Q15,2014/4F,11.5,05/12/2015,7.6,-0.06,0.00,0.06,9.6,2,5/11/2015,5/15/2015,7.6,0.8,6.8,4,5/5/2015,0.00,-0.09,0.09,0.651
AEIS,"Advanced Energy Industries, Inc.",AEIS.1Q15,1300,1355,1Q15,2015/1F,10.4,05/05/2015,1.4,0.40,0.57,0.17,-0.9,2,5/4/2015,5/8/2015,1.4,0.1,1.4,8,4/28/2015,0.45,0.31,0.14,1.196
AMD,"Advanced Micro Devices, Inc.",AMD.1Q15,1300,1305,1Q15,2015/1F,48.5,04/17/2015,-20.6,-0.06,-0.09,-0.03,-2.0,5,4/16/2015,4/22/2015,-20.6,0.1,-20.7,24,4/10/2015,-0.05,-0.09,0.04,-0.617
ADVS,"Advent Software, Inc.",ADVS.1Q15,3300,3308,1Q15,2015/1F,49.2,05/08/2015,0.0,0.36,0.34,-0.02,1.7,5,5/7/2015,5/13/2015,0.0,0.5,-0.5,6,5/1/2015,0.37,0.36,0.01,-2.333
ABCO,Advisory Board Company,ABCO.1Q15,3200,3205,1Q15,2015/1F,17.9,05/06/2015,-5.0,0.32,0.31,-0.01,-5.2,3,5/5/2015,5/11/2015,-5.0,0.8,-5.8,14,4/29/2015,0.37,0.28,0.09,-0.094
ACM,AECOM,ACM.1Q15,3100,3115,1Q15,2015/2F,50.2,05/12/2015,5.8,0.53,0.58,0.05,1.7,2,5/11/2015,5/15/2015,5.8,0.8,4.9,10,5/5/2015,0.54,0.51,0.03,1.684
AEGR,"Aegerion Pharmaceuticals, Inc.",AEGR.1Q15,2300,2305,1Q15,2015/1F,16.8,05/05/2015,-10.9,-0.24,-0.55,-0.31,14.6,2,5/4/2015,5/8/2015,-10.9,0.1,-10.9,6,4/28/2015,-0.18,-0.44,0.26,-1.192
AER,AerCap Holdings NV,AER.1Q15,4800,4830,1Q15,2015/1F,42.3,05/11/2015,-0.2,1.26,1.42,0.16,2.8,1,5/8/2015,5/14/2015,-0.2,0.3,-0.5,11,5/4/2015,1.32,1.10,0.22,0.727
AES,AES Corporation,AES.1Q15,4700,4705,1Q15,2015/1F,80.3,05/11/2015,-0.9,0.25,0.25,0.00,-9.3,1,5/8/2015,5/14/2015,-0.9,0.3,-1.2,5,5/4/2015,0.27,0.22,0.05,0.058
AET,Aetna Inc.,AET.1Q15,3350,3355,1Q15,2015/1F,230.4,04/28/2015,1.4,1.94,2.39,0.45,-2.5,2,4/27/2015,5/1/2015,1.4,-0.1,1.6,19,4/21/2015,2.13,1.80,0.33,1.353
AMG,"Affiliated Managers Group, Inc.",AMG.1Q15,4800,4845,1Q15,2015/1F,88.2,04/28/2015,1.7,2.90,2.91,0.01,-2.4,2,4/27/2015,5/1/2015,1.7,-0.1,1.8,9,4/21/2015,2.92,2.87,0.05,0.270
AFFX,"Affymetrix, Inc.",AFFX.1Q15,2300,2325,1Q15,2015/1F,13.7,04/30/2015,-0.7,0.04,0.10,0.06,2.2,4,4/29/2015,5/5/2015,-0.7,-0.9,0.2,9,4/23/2015,0.06,0.01,0.05,1.262
AFL,Aflac Incorporated,AFL.1Q15,4800,4865,1Q15,2015/1F,128.5,04/29/2015,-1.4,0.77,0.77,0.00,-1.8,3,4/28/2015,5/4/2015,-1.4,-0.1,-1.3,19,4/22/2015,0.80,0.70,0.10,0.000
AGCO,AGCO Corporation,AGCO.1Q15,1200,1220,1Q15,2015/1F,53.2,04/28/2015,6.9,0.28,0.43,0.15,-2.5,2,4/27/2015,5/1/2015,6.9,-0.1,7.0,16,4/21/2015,0.44,0.24,0.20,0.722
A,"Agilent Technologies, Inc.",A.1Q15,2300,2320,1Q15,2015/2F,99.7,05/19/2015,-0.3,0.39,0.38,-0.01,-2.7,2,5/18/2015,5/22/2015,-0.3,-0.2,-0.1,15,5/12/2015,0.43,0.36,0.07,-0.111
GAS,"AGL Resources, Inc.",GAS.1Q15,4700,4735,1Q15,2015/1F,42.7,04/28/2015,-0.3,1.51,1.62,0.11,-17.4,2,4/27/2015,5/1/2015,-0.3,-0.1,-0.2,6,4/21/2015,1.66,1.34,0.32,0.348
AGNC,AGNC Investment Corp.,AGNC.1Q15,4800,4890,1Q15,2015/1F,75.0,04/28/2015,-3.5,0.74,0.70,-0.04,3.9,2,4/27/2015,5/1/2015,-3.5,-0.1,-3.4,17,4/21/2015,0.86,0.61,0.25,-0.168
AL,Air Lease Corporation Class A,AL.1Q15,4800,4830,1Q15,2015/1F,25.3,05/08/2015,1.6,0.61,0.19,-0.42,1.2,5,5/7/2015,5/13/2015,1.6,0.5,1.1,10,5/1/2015,0.69,0.55,0.14,-2.972
AIRM,Air Methods Corporation,AIRM.1Q15,4600,4610,1Q15,2015/1F,21.8,05/08/2015,-5.2,0.34,0.32,-0.02,1.4,5,5/7/2015,5/13/2015,-5.2,0.5,-5.7,7,5/1/2015,0.39,0.26,0.13,-0.143
APD,"Air Products and Chemicals, Inc.",APD.1Q15,2200,2210,1Q15,2015/2F,142.5,04/30/2015,-4.3,1.55,1.55,0.00,-7.6,4,4/29/2015,5/5/2015,-4.3,-0.9,-3.4,17,4/23/2015,1.62,1.50,0.12,0.037
ARG,"Airgas, Inc.",ARG.1Q15,3250,3255,1Q15,2014/4F,55.1,04/30/2015,-2.5,1.15,1.15,0.00,0.1,4,4/29/2015,5/5/2015,-2.5,-0.9,-1.6,16,4/23/2015,1.28,1.13,0.15,-0.010
AKS,AK Steel Holding Corporation,AKS.1Q15,1100,1105,1Q15,2015/1F,46.0,04/28/2015,4.7,-0.24,-0.28,-0.04,0.1,2,4/27/2015,5/1/2015,4.7,-0.1,4.8,15,4/21/2015,-0.15,-0.26,0.11,-0.373
AKAM,"Akamai Technologies, Inc.",AKAM.1Q15,3300,3320,1Q15,2015/1F,107.2,04/29/2015,-1.3,0.61,0.61,0.00,0.1,3,4/28/2015,5/4/2015,-1.3,-0.1,-1.2,21,4/22/2015,0.63,0.59,0.04,-0.058
AKRX,"Akorn, Inc.",AKRX.1Q15,2300,2305,1Q15,2015/1F,95.4,05/05/2015,#N/A,#N/A,#N/A,#N/A,#N/A,2,5/4/2015,5/8/2015,-3.6,0.1,-3.7,13,4/28/2015,0.48,0.39,0.09,#N/A
ALK,"Alaska Air Group, Inc.",ALK.1Q15,4600,4610,1Q15,2015/1F,98.8,04/23/2015,3.4,1.10,1.12,0.02,-0.1,4,4/22/2015,4/28/2015,3.4,0.3,3.1,14,4/16/2015,1.12,1.06,0.06,0.381
ALB,Albemarle Corporation,ALB.1Q15,2200,2210,1Q15,2015/1F,104.7,05/07/2015,4.5,0.72,1.17,0.45,-1.9,4,5/6/2015,5/12/2015,4.5,0.9,3.5,17,4/30/2015,0.88,0.54,0.34,1.331
AA,Alcoa Corp.,AA.1Q15,1100,1115,1Q15,2015/1F,88.1,04/09/2015,-2.2,2.32,2.52,0.20,-2.1,4,4/8/2015,4/14/2015,-2.2,0.6,-2.8,17,4/2/2015,2.79,1.73,1.06,0.193
ALR,Alere Inc.,ALR.1Q15,2300,2325,1Q15,2015/1F,28.3,05/05/2015,2.4,0.50,0.57,0.07,-0.4,2,5/4/2015,5/8/2015,2.4,0.1,2.3,7,4/28/2015,0.55,0.40,0.15,0.467
ARE,"Alexandria Real Estate Equities, Inc.",ARE.1Q15,4800,4890,1Q15,2015/1F,41.9,04/28/2015,-0.2,0.25,0.25,0.00,2.1,2,4/27/2015,5/1/2015,-0.2,-0.1,-0.1,4,4/21/2015,0.45,-0.31,0.76,0.001
ALXN,"Alexion Pharmaceuticals, Inc.",ALXN.1Q15,2300,2320,1Q15,2015/1F,235.7,04/23/2015,-9.1,1.32,1.28,-0.04,1.5,4,4/22/2015,4/28/2015,-9.1,0.3,-9.4,20,4/16/2015,1.40,1.25,0.15,-0.299
ALGN,"Align Technology, Inc.",ALGN.1Q15,2300,2325,1Q15,2015/1F,52.7,04/24/2015,7.4,0.31,0.38,0.07,3.7,5,4/23/2015,4/29/2015,7.4,-0.4,7.9,11,4/17/2015,0.36,0.29,0.07,0.935
ALKS,Alkermes Plc,ALKS.1Q15,2300,2320,1Q15,2015/1F,108.5,04/30/2015,-2.7,-0.05,0.06,0.11,13.7,4,4/29/2015,5/5/2015,-2.7,-0.9,-1.8,9,4/23/2015,0.06,-0.09,0.15,0.688
Y,Alleghany Corporation,Y.1Q15,4800,4855,1Q15,2015/1F,23.2,05/06/2015,2.0,7.93,8.19,0.26,-18.4,3,5/5/2015,5/11/2015,2.0,0.8,1.1,3,4/29/2015,8.04,7.80,0.24,1.057
ATI,Allegheny Technologies Incorporated,ATI.1Q15,1100,1105,1Q15,2015/1F,34.5,04/21/2015,14.2,0.10,0.09,-0.01,4.7,2,4/20/2015,4/24/2015,14.2,0.8,13.5,10,4/14/2015,0.21,0.05,0.16,-0.077
ALGT,Allegiant Travel Company,ALGT.1Q15,4600,4610,1Q15,2015/1F,28.1,04/23/2015,-2.0,3.55,3.74,0.19,1.7,4,4/22/2015,4/28/2015,-2.0,0.3,-2.3,14,4/16/2015,3.69,3.15,0.54,0.344
ALLE,Allegion PLC,ALLE.1Q15,1200,1230,1Q15,2015/1F,42.7,04/30/2015,1.6,0.47,0.51,0.04,1.0,4,4/29/2015,5/5/2015,1.6,-0.9,2.5,8,4/23/2015,0.49,0.44,0.05,0.782
AGN,Allergan plc,AGN.1Q15,2300,2315,1Q15,2015/1F,937.8,05/11/2015,1.6,3.94,4.30,0.36,5.8,1,5/8/2015,5/14/2015,1.6,0.3,1.3,17,5/4/2015,4.11,3.81,0.30,1.198
AGN.2,"Allergan, Inc.",AGN.2.1Q15,2300,2310,1Q15,2015/1F,524.9,05/06/2015,#N/A,#N/A,#N/A,#N/A,#N/A,3,5/5/2015,5/11/2015,,0.8,#VALUE!,1,4/29/2015,1.80,1.80,0.00,#N/A
ALE,"ALLETE, Inc.",ALE.1Q15,4700,4705,1Q15,2015/1F,14.1,05/07/2015,-0.9,0.87,0.91,0.04,1.6,4,5/6/2015,5/12/2015,-0.9,0.9,-1.8,4,4/30/2015,0.90,0.83,0.07,0.571
ADS,Alliance Data Systems Corporation,ADS.1Q15,3300,3305,1Q15,2015/1F,133.3,04/16/2015,0.9,3.44,3.65,0.21,4.0,4,4/15/2015,4/21/2015,0.9,-0.5,1.4,23,4/9/2015,3.60,3.33,0.27,0.796
LNT,Alliant Energy Corp,LNT.1Q15,4700,4705,1Q15,2015/1F,45.1,05/01/2015,-0.5,0.46,0.44,-0.02,-1.2,5,4/30/2015,5/6/2015,-0.5,-0.2,-0.2,3,4/24/2015,0.50,0.40,0.10,-0.209
AWHHF,"Allied World Assurance Company Holdings, AG",AWHHF.1Q15,4800,4860,1Q15,2015/1F,14.7,04/23/2015,-0.3,0.84,0.93,0.09,-1.3,4,4/22/2015,4/28/2015,-0.3,0.3,-0.6,9,4/16/2015,1.02,0.71,0.31,0.306
ALSN,"Allison Transmission Holdings, Inc.",ALSN.1Q15,1200,1220,1Q15,2015/1F,53.6,04/28/2015,-3.1,0.34,0.38,0.04,-1.9,2,4/27/2015,5/1/2015,-3.1,-0.1,-3.0,16,4/21/2015,0.41,0.28,0.13,0.292
MDRX,"Allscripts Healthcare Solutions, Inc.",MDRX.1Q15,3300,3308,1Q15,2015/1F,42.4,05/08/2015,5.8,0.09,0.08,-0.01,-2.9,5,5/7/2015,5/13/2015,5.8,0.5,5.3,25,5/1/2015,0.12,0.06,0.06,-0.193
ALL,Allstate Corporation,ALL.1Q15,4800,4855,1Q15,2015/1F,172.8,05/06/2015,-4.5,1.44,1.46,0.02,0.0,3,5/5/2015,5/11/2015,-4.5,0.8,-5.3,25,4/29/2015,1.87,1.13,0.74,0.025
ALLY,Ally Financial Inc,ALLY.1Q15,4800,4810,1Q15,2015/1F,102.7,04/28/2015,8.3,0.42,0.52,0.10,-7.9,2,4/27/2015,5/1/2015,8.3,-0.1,8.4,16,4/21/2015,0.45,0.36,0.09,1.158
ALJ,"Alon USA Energy, Inc.",ALJ.1Q15,2100,2120,1Q15,2015/1F,14.6,05/08/2015,3.4,0.31,0.30,-0.01,8.2,5,5/7/2015,5/13/2015,3.4,0.5,2.9,7,5/1/2015,0.41,0.25,0.16,-0.066
GOOGL,Alphabet Inc. Class A,GOOGL.1Q15,3300,3320,1Q15,2015/1F,"1,212.4",04/24/2015,0.7,6.61,6.57,-0.04,-0.9,5,4/23/2015,4/29/2015,0.7,-0.4,1.1,41,4/17/2015,7.26,5.98,1.28,-0.029
ALTR.1,Altera Corporation,ALTR.1.1Q15,1300,1305,1Q15,2015/1F,135.9,04/24/2015,-3.3,0.32,0.31,-0.01,-7.5,5,4/23/2015,4/29/2015,-3.3,-0.4,-2.8,26,4/17/2015,0.35,0.30,0.05,-0.219
ASPS,Altisource Portfolio Solutions S.A.,ASPS.1Q15,4800,4830,1Q15,2015/1F,16.0,04/23/2015,39.5,0.85,0.56,-0.29,6.6,4,4/22/2015,4/28/2015,39.5,0.3,39.2,3,4/16/2015,1.12,0.65,0.47,-0.617
MO,Altria Group Inc,MO.1Q15,2400,2430,1Q15,2015/1F,385.9,04/23/2015,-0.8,0.62,0.63,0.01,3.4,4,4/22/2015,4/28/2015,-0.8,0.3,-1.1,8,4/16/2015,0.64,0.61,0.03,0.205
AMAG,"AMAG Pharmaceuticals, Inc.",AMAG.1Q15,2300,2320,1Q15,2015/1F,40.4,05/05/2015,9.9,1.04,0.39,-0.65,5.8,2,5/4/2015,5/8/2015,9.9,0.1,9.8,3,4/28/2015,1.04,0.95,0.09,-7.194
AMZN,"Amazon.com, Inc.",AMZN.1Q15,3500,3550,1Q15,2015/1F,"1,322.5",04/24/2015,10.1,-0.14,-0.12,0.02,1.6,5,4/23/2015,4/29/2015,10.1,-0.4,10.5,34,4/17/2015,0.18,-0.79,0.97,0.025
AMBA,"Ambarella, Inc.",AMBA.1Q15,1300,1305,1Q15,2015/1F,121.4,06/03/2015,17.9,0.59,0.71,0.12,5.7,3,6/2/2015,6/8/2015,17.9,-1.3,19.3,13,5/27/2015,0.63,0.52,0.11,1.133
AMCX,AMC Networks Inc. Class A,AMCX.1Q15,3400,3415,1Q15,2015/1F,45.1,05/04/2015,0.6,1.46,1.66,0.20,2.0,1,5/1/2015,5/7/2015,0.6,-0.9,1.5,13,4/27/2015,1.66,0.99,0.67,0.306
DOX,Amdocs Limited,DOX.1Q15,3300,3308,1Q15,2015/2F,33.7,04/30/2015,-2.7,0.82,0.82,0.00,-1.4,4,4/29/2015,5/5/2015,-2.7,-0.9,-1.8,10,4/23/2015,0.83,0.80,0.03,0.161
AEE,Ameren Corporation,AEE.1Q15,4700,4705,1Q15,2015/1F,82.1,05/07/2015,-0.3,0.37,0.45,0.08,0.9,4,5/6/2015,5/12/2015,-0.3,0.9,-1.2,4,4/30/2015,0.40,0.31,0.09,0.904
AAL,"American Airlines Group, Inc.",AAL.1Q15,4600,4610,1Q15,2015/1F,734.0,04/24/2015,-5.0,1.70,1.73,0.03,0.1,5,4/23/2015,4/29/2015,-5.0,-0.4,-4.6,17,4/17/2015,1.87,1.65,0.22,0.118
AXL,"American Axle & Manufacturing Holdings, Inc.",AXL.1Q15,1200,1225,1Q15,2015/1F,29.5,05/01/2015,-4.2,0.57,0.68,0.11,1.0,5,4/30/2015,5/6/2015,-4.2,-0.2,-4.0,13,4/24/2015,0.61,0.49,0.12,0.850
ACC,"American Campus Communities, Inc.",ACC.1Q15,4800,4890,1Q15,2015/1F,42.8,04/28/2015,-4.7,0.26,0.62,0.36,2.9,2,4/27/2015,5/1/2015,-4.7,-0.1,-4.6,5,4/21/2015,0.30,0.23,0.07,5.193
ACAS,"American Capital, Ltd.",ACAS.1Q15,4800,4845,1Q15,2015/1F,25.4,05/07/2015,-3.5,0.20,0.18,-0.02,16.2,4,5/6/2015,5/12/2015,-3.5,0.9,-4.4,5,4/30/2015,0.22,0.19,0.03,-0.479
AEO,"American Eagle Outfitters, Inc.",AEO.1Q15,3500,3525,1Q15,2015/1F,73.3,05/20/2015,2.9,0.12,0.15,0.03,1.1,3,5/19/2015,5/25/2015,4.6,-0.1,4.7,27,5/13/2015,0.14,0.07,0.07,0.482
AEP,"American Electric Power Company, Inc.",AEP.1Q15,4700,4705,1Q15,2015/1F,170.3,04/23/2015,3.5,1.10,1.28,0.18,1.6,4,4/22/2015,4/28/2015,3.5,0.3,3.2,9,4/16/2015,1.20,0.79,0.41,0.435
AEL,American Equity Investment Life Holding Company,AEL.1Q15,4800,4865,1Q15,2015/1F,10.8,04/30/2015,-4.2,0.56,0.62,0.06,4.7,4,4/29/2015,5/5/2015,-4.2,-0.9,-3.3,4,4/23/2015,0.59,0.54,0.05,1.200
AXP,American Express Company,AXP.1Q15,4800,4850,1Q15,2015/1F,666.6,04/17/2015,-3.1,1.36,1.48,0.12,-2.8,5,4/16/2015,4/22/2015,-3.1,0.1,-3.2,29,4/10/2015,1.45,1.29,0.16,0.749
AFG,"American Financial Group, Inc.",AFG.1Q15,4800,4855,1Q15,2015/1F,18.4,04/28/2015,-0.9,1.14,1.25,0.11,-4.0,2,4/27/2015,5/1/2015,-0.9,-0.1,-0.7,7,4/21/2015,1.25,1.04,0.21,0.511
AMH,American Homes 4 Rent Class A,AMH.1Q15,4800,4890,1Q15,2015/1F,16.6,05/08/2015,-1.7,-0.07,-0.08,-0.01,0.7,5,5/7/2015,5/13/2015,-1.7,0.5,-2.2,6,5/1/2015,-0.03,-0.12,0.09,-0.161
AIG,"American International Group, Inc.",AIG.1Q15,4800,4860,1Q15,2015/1F,488.6,05/01/2015,3.3,1.19,1.22,0.03,-3.2,5,4/30/2015,5/6/2015,3.3,-0.2,3.5,22,4/24/2015,1.30,1.08,0.22,0.123
AOBC,American Outdoor Brands Corporation,AOBC.1Q15,1300,1330,1Q15,2014/4F,15.7,06/19/2015,3.9,0.35,0.45,0.10,3.4,5,6/18/2015,6/24/2015,3.9,-0.6,4.5,5,6/12/2015,0.36,0.34,0.02,5.083
ARII,"American Railcar Industries, Inc.",ARII.1Q15,4600,4620,1Q15,2015/1F,10.9,04/30/2015,17.9,1.29,1.64,0.35,28.6,4,4/29/2015,5/5/2015,17.9,-0.9,18.8,10,4/23/2015,1.61,1.06,0.55,0.634
AMT,American Tower Corporation,AMT.1Q15,4800,4890,1Q15,2015/1F,282.1,04/30/2015,-0.5,0.53,0.45,-0.08,1.3,4,4/29/2015,5/5/2015,-0.5,-0.9,0.4,18,4/23/2015,0.61,0.46,0.15,-0.506
AWK,"American Water Works Company, Inc.",AWK.1Q15,4700,4755,1Q15,2015/1F,48.4,05/07/2015,-1.1,0.41,0.44,0.03,-2.0,4,5/6/2015,5/12/2015,-1.1,0.9,-2.0,9,4/30/2015,0.44,0.37,0.07,0.405
APU,"AmeriGas Partners, L.P.",APU.1Q15,3250,3255,1Q15,2015/2F,12.8,05/05/2015,-2.2,2.54,3.40,0.86,-5.5,2,5/4/2015,5/8/2015,-2.2,0.1,-2.3,8,4/28/2015,2.74,2.21,0.53,1.623
AMP,"Ameriprise Financial, Inc.",AMP.1Q15,4800,4840,1Q15,2015/1F,130.8,04/23/2015,-3.4,2.33,2.18,-0.15,-6.8,4,4/22/2015,4/28/2015,-3.4,0.3,-3.7,11,4/16/2015,2.40,2.29,0.11,-1.330
ABC,AmerisourceBergen Corporation,ABC.1Q15,3250,3270,1Q15,2015/2F,200.7,04/30/2015,2.0,1.19,1.45,0.26,1.5,4,4/29/2015,5/5/2015,2.0,-0.9,2.9,17,4/23/2015,1.26,1.13,0.13,2.008
AME,"AMETEK, Inc.",AME.1Q15,1200,1250,1Q15,2015/1F,60.6,04/29/2015,1.9,0.63,0.63,0.00,-4.5,3,4/28/2015,5/4/2015,1.9,-0.1,2.0,11,4/22/2015,0.63,0.62,0.01,0.273
AMGN,Amgen Inc.,AMGN.1Q15,2300,2320,1Q15,2015/1F,556.6,04/22/2015,-3.6,2.10,2.48,0.38,2.3,3,4/21/2015,4/27/2015,-3.6,0.5,-4.1,19,4/15/2015,2.22,1.91,0.31,1.234
AMKR,"Amkor Technology, Inc.",AMKR.1Q15,1300,1305,1Q15,2015/1F,11.0,04/28/2015,-9.8,0.10,0.12,0.02,0.3,2,4/27/2015,5/1/2015,-9.8,-0.1,-9.7,4,4/21/2015,0.11,0.08,0.03,0.762
AMRX,"Amneal Pharmaceuticals, Inc. Class A",AMRX.1Q15,2300,2305,1Q15,2015/1F,27.2,05/12/2015,-3.6,0.17,0.09,-0.08,-1.9,2,5/11/2015,5/15/2015,-3.6,0.8,-4.4,11,5/5/2015,0.29,0.10,0.19,-0.420
APH,Amphenol Corporation Class A,APH.1Q15,1300,1310,1Q15,2015/1F,59.5,04/22/2015,-3.3,0.56,0.57,0.01,0.5,3,4/21/2015,4/27/2015,-3.3,0.5,-3.8,14,4/15/2015,0.58,0.55,0.03,0.205
AFSI,"AmTrust Financial Services, Inc.",AFSI.1Q15,4800,4855,1Q15,2015/1F,36.5,05/05/2015,-4.3,0.65,0.73,0.07,-0.4,2,5/4/2015,5/8/2015,-4.3,0.1,-4.4,6,4/28/2015,0.74,0.60,0.15,0.506
APC,Anadarko Petroleum Corporation,APC.1Q15,2100,2110,1Q15,2015/1F,410.6,05/05/2015,-5.5,-0.64,-0.72,-0.08,-3.9,2,5/4/2015,5/8/2015,-5.5,0.1,-5.6,29,4/28/2015,-0.21,-1.28,1.07,-0.074
ADI,"Analog Devices, Inc.",ADI.1Q15,1300,1305,1Q15,2015/2F,119.5,05/20/2015,5.4,0.72,0.73,0.01,0.2,3,5/19/2015,5/25/2015,5.7,-0.1,5.8,26,5/13/2015,0.74,0.68,0.06,0.183
