ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
ADPTQ,"Adeptus Health, Inc. Class A",ADPTQ.2Q15,3350,3360,2Q15,2015/2F,14.4,07/23/2015,22.1,0.17,0.44,0.27,4.0,4,7/22/2015,7/28/2015,22.1,-1.1,23.2,10,7/16/2015,0.23,0.12,0.11,2.465
ADBE,Adobe Inc.,ADBE.2Q15,3300,3310,2Q15,2015/2F,192.1,06/17/2015,2.9,0.45,0.48,0.03,0.0,3,6/16/2015,6/22/2015,2.9,1.3,1.7,1,6/10/2015,0.49,0.43,0.06,0.456
ADT.I,ADT Corporation,ADT.I.2Q15,3200,3205,2Q15,2015/3F,84.6,07/29/2015,2.4,0.49,0.49,0.00,0.0,3,7/28/2015,8/3/2015,2.4,0.3,2.1,9,7/22/2015,0.56,0.46,0.10,-0.007
ATGE,Adtalem Global Education Inc.,ATGE.2Q15,3400,3450,2Q15,2015/4F,27.9,08/19/2015,-6.7,0.62,0.57,-0.05,-1.7,3,8/18/2015,8/24/2015,-6.7,-9.6,2.9,8,8/12/2015,0.71,0.50,0.21,-0.238
ADTN,"ADTRAN, Inc.",ADTN.2Q15,1300,1320,2Q15,2015/2F,13.0,07/15/2015,-5.7,0.08,0.05,-0.03,4.4,3,7/14/2015,7/20/2015,-5.7,0.7,-6.4,9,7/8/2015,0.11,0.05,0.06,-0.425
AAP,"Advance Auto Parts, Inc.",AAP.2Q15,3500,3540,2Q15,2015/2F,145.0,08/13/2015,8.0,2.25,2.27,0.02,-0.5,4,8/12/2015,8/18/2015,8.0,0.6,7.4,22,8/6/2015,2.33,2.19,0.14,0.140
WMS,"Advanced Drainage Systems, Inc.",WMS.2Q15,1200,1250,2Q15,2015/1F,10.9,09/02/2015,#N/A,#N/A,#N/A,#N/A,#N/A,3,9/1/2015,9/7/2015,1.7,0.4,1.2,5,8/26/2015,0.40,0.38,0.02,#N/A
AMD,"Advanced Micro Devices, Inc.",AMD.2Q15,1300,1305,2Q15,2015/2F,35.9,07/17/2015,-21.7,-0.10,-0.17,-0.07,-5.2,5,7/16/2015,7/22/2015,-4.3,-0.6,-3.7,21,7/10/2015,-0.12,-0.21,0.09,-0.728
ADVS,"Advent Software, Inc.",ADVS.2Q15,3300,3308,2Q15,2015/2F,31.1,07/27/2015,#N/A,#N/A,#N/A,#N/A,#N/A,1,7/24/2015,7/30/2015,,1.4,#VALUE!,4,7/20/2015,0.40,0.40,0.00,#N/A
ABCO,Advisory Board Company,ABCO.2Q15,3200,3205,2Q15,2015/2F,14.1,08/05/2015,-17.4,0.32,0.40,0.08,-4.7,3,8/4/2015,8/10/2015,-17.4,0.5,-18.0,16,7/29/2015,0.36,0.24,0.12,0.667
ACM,AECOM,ACM.2Q15,3100,3115,2Q15,2015/3F,43.5,08/11/2015,-7.0,0.76,0.74,-0.02,-3.7,2,8/10/2015,8/14/2015,-7.0,-0.6,-6.4,10,8/4/2015,0.93,0.25,0.68,-0.034
AEGR,"Aegerion Pharmaceuticals, Inc.",AEGR.2Q15,2300,2305,2Q15,2015/2F,12.8,08/06/2015,-7.2,-0.28,-0.37,-0.09,8.9,4,8/5/2015,8/11/2015,-7.2,-0.7,-6.4,7,7/30/2015,0.02,-0.59,0.61,-0.150
AER,AerCap Holdings NV,AER.2Q15,4800,4830,2Q15,2015/2F,111.8,08/11/2015,-2.0,1.33,1.71,0.38,4.8,2,8/10/2015,8/14/2015,-2.0,-0.6,-1.4,13,8/4/2015,1.43,1.23,0.20,1.908
AES,AES Corporation,AES.2Q15,4700,4705,2Q15,2015/2F,81.6,08/10/2015,0.2,0.26,0.25,-0.01,-14.3,1,8/7/2015,8/13/2015,0.2,0.3,-0.1,5,8/3/2015,0.32,0.22,0.10,-0.093
AET,Aetna Inc.,AET.2Q15,3350,3355,2Q15,2015/2F,284.1,08/04/2015,2.3,1.82,2.05,0.23,-1.4,2,8/3/2015,8/7/2015,2.3,-1.0,3.2,20,7/28/2015,1.94,1.70,0.24,0.959
AMG,"Affiliated Managers Group, Inc.",AMG.2Q15,4800,4845,2Q15,2015/2F,77.2,07/28/2015,-1.1,3.02,3.08,0.06,-2.3,2,7/27/2015,7/31/2015,-1.1,1.8,-2.9,10,7/21/2015,3.11,2.96,0.15,0.425
AFFX,"Affymetrix, Inc.",AFFX.2Q15,2300,2325,2Q15,2015/2F,10.0,07/30/2015,-1.8,0.07,0.12,0.05,0.4,4,7/29/2015,8/4/2015,-1.8,-0.6,-1.2,8,7/23/2015,0.08,0.05,0.03,1.777
AFL,Aflac Incorporated,AFL.2Q15,4800,4865,2Q15,2015/2F,123.9,07/29/2015,2.7,0.76,0.75,-0.01,0.8,3,7/28/2015,8/3/2015,2.7,0.3,2.4,20,7/22/2015,0.78,0.73,0.05,-0.239
AGCO,AGCO Corporation,AGCO.2Q15,1200,1220,2Q15,2015/2F,55.7,07/28/2015,6.3,1.01,1.25,0.24,-0.1,2,7/27/2015,7/31/2015,6.3,1.8,4.4,15,7/21/2015,1.10,0.90,0.20,1.208
A,"Agilent Technologies, Inc.",A.2Q15,2300,2320,2Q15,2015/3F,99.1,08/18/2015,-6.7,0.41,0.44,0.03,1.1,2,8/17/2015,8/21/2015,-6.7,-6.2,-0.5,15,8/11/2015,0.42,0.40,0.02,1.663
GAS,"AGL Resources, Inc.",GAS.2Q15,4700,4735,2Q15,2015/2F,36.3,07/29/2015,0.6,0.43,0.39,-0.04,-26.0,3,7/28/2015,8/3/2015,0.6,0.3,0.3,6,7/22/2015,0.53,0.39,0.14,-0.277
AGNC,AGNC Investment Corp.,AGNC.2Q15,4800,4890,2Q15,2015/2F,79.2,07/28/2015,2.8,0.63,0.60,-0.03,10.6,2,7/27/2015,7/31/2015,2.8,1.8,1.0,16,7/21/2015,0.70,0.57,0.13,-0.235
AL,Air Lease Corporation Class A,AL.2Q15,4800,4830,2Q15,2015/2F,21.4,08/07/2015,2.7,0.71,0.70,-0.01,-1.7,5,8/6/2015,8/12/2015,2.7,0.1,2.6,11,7/31/2015,0.75,0.57,0.18,-0.061
AIRM,Air Methods Corporation,AIRM.2Q15,4600,4610,2Q15,2015/2F,19.0,08/07/2015,0.9,0.70,0.68,-0.02,-0.8,5,8/6/2015,8/12/2015,0.9,0.1,0.8,6,7/31/2015,0.78,0.67,0.11,-0.136
APD,"Air Products and Chemicals, Inc.",APD.2Q15,2200,2210,2Q15,2015/3F,137.3,07/30/2015,8.9,1.58,1.65,0.07,-0.3,4,7/29/2015,8/4/2015,8.9,-0.6,9.5,18,7/23/2015,1.64,1.55,0.09,0.731
ARG,"Airgas, Inc.",ARG.2Q15,3250,3255,2Q15,2015/1F,70.7,07/28/2015,5.0,1.15,1.16,0.01,0.6,2,7/27/2015,7/31/2015,5.0,1.8,3.1,15,7/21/2015,1.18,1.12,0.06,0.094
AKS,AK Steel Holding Corporation,AKS.2Q15,1100,1105,2Q15,2015/2F,43.2,07/28/2015,17.1,-0.39,-0.36,0.03,-1.2,2,7/27/2015,7/31/2015,17.1,1.8,15.2,13,7/21/2015,-0.34,-0.40,0.06,0.420
AKAM,"Akamai Technologies, Inc.",AKAM.2Q15,3300,3320,2Q15,2015/2F,105.4,07/29/2015,2.9,0.58,0.57,-0.01,0.1,3,7/28/2015,8/3/2015,2.9,0.3,2.5,21,7/22/2015,0.59,0.57,0.02,-0.575
AKRX,"Akorn, Inc.",AKRX.2Q15,2300,2305,2Q15,2015/2F,92.8,08/04/2015,#N/A,#N/A,#N/A,#N/A,#N/A,2,8/3/2015,8/7/2015,-6.7,-1.0,-5.7,10,7/28/2015,0.52,0.44,0.08,#N/A
ALK,"Alaska Air Group, Inc.",ALK.2Q15,4600,4610,2Q15,2015/2F,84.7,07/23/2015,-2.0,1.73,1.76,0.03,-0.1,4,7/22/2015,7/28/2015,-2.0,-1.1,-0.9,15,7/16/2015,1.80,1.66,0.14,0.219
ALB,Albemarle Corporation,ALB.2Q15,2200,2210,2Q15,2015/2F,62.8,08/06/2015,-2.4,0.82,0.84,0.02,1.3,4,8/5/2015,8/11/2015,-2.4,-0.7,-1.6,17,7/30/2015,0.87,0.75,0.12,0.179
AA,Alcoa Corp.,AA.2Q15,1100,1115,2Q15,2015/2F,66.6,07/09/2015,2.6,2.04,1.71,-0.33,1.5,4,7/8/2015,7/14/2015,2.6,3.0,-0.4,14,7/2/2015,2.43,1.78,0.65,-0.505
ALR,Alere Inc.,ALR.2Q15,2300,2325,2Q15,2015/2F,20.3,08/04/2015,-0.7,0.54,0.54,0.00,0.6,2,8/3/2015,8/7/2015,-0.7,-1.0,0.3,8,7/28/2015,0.58,0.50,0.08,0.000
ARE,"Alexandria Real Estate Equities, Inc.",ARE.2Q15,4800,4890,2Q15,2015/2F,34.2,07/28/2015,0.1,0.47,0.44,-0.03,2.5,2,7/27/2015,7/31/2015,0.1,1.8,-1.8,4,7/21/2015,0.50,0.44,0.06,-0.563
ALXN,"Alexion Pharmaceuticals, Inc.",ALXN.2Q15,2300,2320,2Q15,2015/2F,372.5,07/30/2015,-0.8,1.36,1.44,0.08,1.1,4,7/29/2015,8/4/2015,-0.8,-0.6,-0.2,17,7/23/2015,1.50,1.23,0.27,0.282
ALGN,"Align Technology, Inc.",ALGN.2Q15,2300,2325,2Q15,2015/2F,51.8,07/24/2015,-4.6,0.37,0.39,0.02,-0.1,5,7/23/2015,7/29/2015,-4.6,0.3,-4.8,10,7/17/2015,0.40,0.35,0.05,0.340
ALKS,Alkermes Plc,ALKS.2Q15,2300,2320,2Q15,2015/2F,70.5,07/30/2015,2.7,-0.10,-0.09,0.01,5.6,4,7/29/2015,8/4/2015,2.7,-0.6,3.4,8,7/23/2015,-0.04,-0.17,0.13,0.099
Y,Alleghany Corporation,Y.2Q15,4800,4855,2Q15,2015/2F,33.9,08/05/2015,2.8,7.53,8.19,0.66,#N/A,3,8/4/2015,8/10/2015,2.8,0.5,2.3,3,7/29/2015,7.80,7.04,0.76,0.868
ATI,Allegheny Technologies Incorporated,ATI.2Q15,1100,1105,2Q15,2015/2F,33.6,07/21/2015,-14.7,0.00,-0.15,-0.15,-2.0,2,7/20/2015,7/24/2015,-14.7,-2.3,-12.4,8,7/14/2015,0.44,-0.16,0.60,-0.252
ALGT,Allegiant Travel Company,ALGT.2Q15,4600,4610,2Q15,2015/2F,28.5,07/30/2015,7.0,3.13,3.18,0.05,0.3,4,7/29/2015,8/4/2015,7.0,-0.6,7.7,13,7/23/2015,3.28,2.97,0.31,0.169
ALLE,Allegion PLC,ALLE.2Q15,1200,1230,2Q15,2015/2F,34.0,07/30/2015,-1.8,0.71,0.71,0.01,0.7,4,7/29/2015,8/4/2015,-1.8,-0.6,-1.1,8,7/23/2015,0.72,0.68,0.04,0.125
AGN,Allergan plc,AGN.2Q15,2300,2315,2Q15,2015/2F,702.5,08/06/2015,-5.7,4.38,4.41,0.03,0.7,4,8/5/2015,8/11/2015,-5.7,-0.7,-5.0,17,7/30/2015,4.61,3.82,0.79,0.037
ALE,"ALLETE, Inc.",ALE.2Q15,4700,4705,2Q15,2015/2F,16.2,08/04/2015,5.8,0.50,0.48,-0.02,6.7,2,8/3/2015,8/7/2015,5.8,-1.0,6.7,4,7/28/2015,0.52,0.50,0.02,-1.200
ADS,Alliance Data Systems Corporation,ADS.2Q15,3300,3305,2Q15,2015/2F,120.8,07/23/2015,-10.2,3.25,3.32,0.07,-1.6,4,7/22/2015,7/28/2015,-10.2,-1.1,-9.2,23,7/16/2015,3.35,3.17,0.18,0.407
LNT,Alliant Energy Corp,LNT.2Q15,4700,4705,2Q15,2015/2F,37.4,08/06/2015,-0.7,0.30,0.33,0.03,0.9,4,8/5/2015,8/11/2015,-0.7,-0.7,0.0,4,7/30/2015,0.31,0.28,0.03,1.064
AWHHF,"Allied World Assurance Company Holdings, AG",AWHHF.2Q15,4800,4860,2Q15,2015/2F,22.1,07/23/2015,-5.9,0.78,0.27,-0.51,7.9,4,7/22/2015,7/28/2015,-5.9,-1.1,-4.8,8,7/16/2015,0.92,0.65,0.27,-1.871
ALSN,"Allison Transmission Holdings, Inc.",ALSN.2Q15,1200,1220,2Q15,2015/2F,46.0,07/28/2015,2.9,0.33,0.30,-0.03,1.0,2,7/27/2015,7/31/2015,2.9,1.8,1.0,16,7/21/2015,0.40,0.28,0.12,-0.279
MDRX,"Allscripts Healthcare Solutions, Inc.",MDRX.2Q15,3300,3308,2Q15,2015/2F,41.0,08/05/2015,2.7,0.11,0.12,0.01,0.9,3,8/4/2015,8/10/2015,2.7,0.5,2.2,25,7/29/2015,0.12,0.08,0.04,0.349
ALL,Allstate Corporation,ALL.2Q15,4800,4855,2Q15,2015/2F,171.5,08/04/2015,-9.9,0.97,0.63,-0.34,-0.4,2,8/3/2015,8/7/2015,-9.9,-1.0,-8.9,24,7/28/2015,1.18,0.66,0.52,-0.649
ALLY,Ally Financial Inc,ALLY.2Q15,4800,4810,2Q15,2015/2F,84.4,07/28/2015,5.7,0.45,0.46,0.01,-5.9,2,7/27/2015,7/31/2015,5.7,1.8,3.8,17,7/21/2015,0.58,0.42,0.16,0.037
ALJ,"Alon USA Energy, Inc.",ALJ.2Q15,2100,2120,2Q15,2015/2F,16.4,08/04/2015,12.9,0.44,0.67,0.23,0.4,2,8/3/2015,8/7/2015,12.9,-1.0,13.8,8,7/28/2015,0.58,0.31,0.27,0.860
GOOGL,Alphabet Inc. Class A,GOOGL.2Q15,3300,3320,2Q15,2015/2F,971.3,07/17/2015,15.5,6.70,6.99,0.29,0.6,5,7/16/2015,7/22/2015,15.5,-0.6,16.1,42,7/10/2015,7.29,6.05,1.24,0.233
ALTR.1,Altera Corporation,ALTR.1.2Q15,1300,1305,2Q15,2015/2F,385.3,07/24/2015,0.5,0.25,0.23,-0.02,0.9,5,7/23/2015,7/29/2015,0.5,0.3,0.2,25,7/17/2015,0.27,0.24,0.03,-0.732
ASPS,Altisource Portfolio Solutions S.A.,ASPS.2Q15,4800,4830,2Q15,2015/2F,14.9,07/23/2015,23.7,1.34,2.62,1.28,16.9,4,7/22/2015,7/28/2015,23.7,-1.1,24.8,2,7/16/2015,1.45,1.23,0.22,5.818
MO,Altria Group Inc,MO.2Q15,2400,2430,2Q15,2015/2F,333.0,07/29/2015,-1.1,0.71,0.74,0.03,2.7,3,7/28/2015,8/3/2015,-1.1,0.3,-1.4,9,7/22/2015,0.72,0.71,0.01,2.360
AMAG,"AMAG Pharmaceuticals, Inc.",AMAG.2Q15,2300,2320,2Q15,2015/2F,47.5,07/23/2015,-8.7,0.75,0.82,0.07,23.7,4,7/22/2015,7/28/2015,-8.7,-1.1,-7.6,5,7/16/2015,1.13,0.38,0.75,0.091
AMZN,"Amazon.com, Inc.",AMZN.2Q15,3500,3550,2Q15,2015/2F,"1,269.8",07/24/2015,9.7,-0.14,0.19,0.33,3.5,5,7/23/2015,7/29/2015,9.7,0.3,9.4,38,7/17/2015,0.37,-0.61,0.98,0.339
AMBA,"Ambarella, Inc.",AMBA.2Q15,1300,1305,2Q15,2015/2F,258.6,09/02/2015,-18.7,0.81,0.88,0.07,3.0,3,9/1/2015,9/7/2015,-18.3,0.4,-18.7,12,8/26/2015,0.84,0.77,0.07,1.060
AMCX,AMC Networks Inc. Class A,AMCX.2Q15,3400,3415,2Q15,2015/2F,44.6,08/06/2015,-5.5,0.92,1.14,0.22,2.2,4,8/5/2015,8/11/2015,-5.5,-0.7,-4.8,17,7/30/2015,1.03,0.83,0.20,1.124
DOX,Amdocs Limited,DOX.2Q15,3300,3308,2Q15,2015/3F,34.6,07/30/2015,3.0,0.82,0.84,0.02,0.1,4,7/29/2015,8/4/2015,3.0,-0.6,3.7,10,7/23/2015,0.83,0.80,0.03,0.750
AEE,Ameren Corporation,AEE.2Q15,4700,4705,2Q15,2015/2F,55.0,07/31/2015,4.0,0.61,0.58,-0.03,-2.9,5,7/30/2015,8/5/2015,4.0,-0.3,4.3,4,7/24/2015,0.65,0.58,0.07,-0.352
AAL,"American Airlines Group, Inc.",AAL.2Q15,4600,4610,2Q15,2015/2F,574.3,07/24/2015,-4.4,2.60,2.62,0.02,-0.3,5,7/23/2015,7/29/2015,-4.4,0.3,-4.7,15,7/17/2015,2.76,2.50,0.26,0.088
AXL,"American Axle & Manufacturing Holdings, Inc.",AXL.2Q15,1200,1225,2Q15,2015/2F,31.9,07/31/2015,-1.5,0.71,0.75,0.04,-1.8,5,7/30/2015,8/5/2015,-1.5,-0.3,-1.1,13,7/24/2015,0.77,0.61,0.16,0.281
ACC,"American Campus Communities, Inc.",ACC.2Q15,4800,4890,2Q15,2015/2F,29.2,07/28/2015,-3.5,0.14,0.14,0.00,2.5,2,7/27/2015,7/31/2015,-3.5,1.8,-5.3,6,7/21/2015,0.17,0.11,0.06,0.048
ACAS,"American Capital, Ltd.",ACAS.2Q15,4800,4845,2Q15,2015/2F,21.1,08/06/2015,7.9,0.21,0.24,0.03,11.3,4,8/5/2015,8/11/2015,7.9,-0.7,8.6,7,7/30/2015,0.30,0.15,0.15,0.186
AEO,"American Eagle Outfitters, Inc.",AEO.2Q15,3500,3525,2Q15,2015/2F,82.7,08/19/2015,-14.3,0.14,0.17,0.03,3.6,3,8/18/2015,8/24/2015,-14.3,-9.6,-4.7,26,8/12/2015,0.15,0.11,0.04,0.723
AEP,"American Electric Power Company, Inc.",AEP.2Q15,4700,4705,2Q15,2015/2F,136.8,07/23/2015,1.2,0.81,0.88,0.07,-2.3,4,7/22/2015,7/28/2015,1.2,-1.1,2.3,10,7/16/2015,0.83,0.74,0.09,0.819
AEL,American Equity Investment Life Holding Company,AEL.2Q15,4800,4865,2Q15,2015/2F,11.7,07/30/2015,9.8,0.60,0.64,0.04,10.3,4,7/29/2015,8/4/2015,9.8,-0.6,10.4,5,7/23/2015,0.61,0.58,0.03,1.467
AXP,American Express Company,AXP.2Q15,4800,4850,2Q15,2015/2F,477.4,07/23/2015,-4.9,1.32,1.42,0.10,-1.5,4,7/22/2015,7/28/2015,-4.9,-1.1,-3.9,30,7/16/2015,1.41,1.23,0.18,0.552
AFG,"American Financial Group, Inc.",AFG.2Q15,4800,4855,2Q15,2015/2F,17.1,08/05/2015,3.9,1.20,1.28,0.08,-1.5,3,8/4/2015,8/10/2015,3.9,0.5,3.3,5,7/29/2015,1.29,1.10,0.19,0.417
AMH,American Homes 4 Rent Class A,AMH.2Q15,4800,4890,2Q15,2015/2F,23.3,08/07/2015,-5.1,-0.07,-0.08,-0.01,8.7,5,8/6/2015,8/12/2015,-5.1,0.1,-5.2,6,7/31/2015,-0.03,-0.12,0.09,-0.149
AIG,"American International Group, Inc.",AIG.2Q15,4800,4860,2Q15,2015/2F,451.3,08/04/2015,-1.2,1.22,1.39,0.17,4.3,2,8/3/2015,8/7/2015,-1.2,-1.0,-0.2,23,7/28/2015,1.49,1.00,0.49,0.348
AOBC,American Outdoor Brands Corporation,AOBC.2Q15,1300,1330,2Q15,2015/1F,13.4,08/28/2015,13.1,0.23,0.32,0.10,3.4,5,8/27/2015,9/2/2015,13.1,-1.9,15.0,4,8/21/2015,0.23,0.22,0.01,9.500
ARII,"American Railcar Industries, Inc.",ARII.2Q15,4600,4620,2Q15,2015/2F,13.4,07/30/2015,-16.5,1.42,1.54,0.12,-16.8,4,7/29/2015,8/4/2015,-16.5,-0.6,-15.9,10,7/23/2015,1.55,1.22,0.33,0.365
AMT,American Tower Corporation,AMT.2Q15,4800,4890,2Q15,2015/2F,224.7,07/29/2015,-1.4,0.48,0.30,-0.18,-0.8,3,7/28/2015,8/3/2015,-1.4,0.3,-1.7,17,7/22/2015,0.63,0.36,0.27,-0.661
AWK,"American Water Works Company, Inc.",AWK.2Q15,4700,4755,2Q15,2015/2F,46.2,08/06/2015,2.9,0.67,0.68,0.01,-1.7,4,8/5/2015,8/11/2015,2.9,-0.7,3.7,12,7/30/2015,0.78,0.60,0.18,0.038
AMP,"Ameriprise Financial, Inc.",AMP.2Q15,4800,4840,2Q15,2015/2F,189.7,07/23/2015,-1.2,2.27,2.33,0.06,-3.6,4,7/22/2015,7/28/2015,-1.2,-1.1,-0.2,12,7/16/2015,2.36,2.18,0.18,0.301
ABC,AmerisourceBergen Corporation,ABC.2Q15,3250,3270,2Q15,2015/3F,211.7,07/23/2015,-6.0,1.15,1.20,0.05,0.8,4,7/22/2015,7/28/2015,-6.0,-1.1,-5.0,17,7/16/2015,1.21,1.09,0.12,0.432
AME,"AMETEK, Inc.",AME.2Q15,1200,1250,2Q15,2015/2F,54.6,08/04/2015,3.1,0.64,0.64,0.00,0.1,2,8/3/2015,8/7/2015,3.1,-1.0,4.1,12,7/28/2015,0.65,0.63,0.02,0.192
AMGN,Amgen Inc.,AMGN.2Q15,2300,2320,2Q15,2015/2F,519.8,07/31/2015,2.8,2.43,2.57,0.14,0.9,5,7/30/2015,8/5/2015,2.8,-0.3,3.1,18,7/24/2015,2.62,2.27,0.35,0.410
AMN,"AMN Healthcare Services, Inc.",AMN.2Q15,3200,3235,2Q15,2015/2F,12.1,08/05/2015,14.1,0.27,0.38,0.11,3.7,3,8/4/2015,8/10/2015,14.1,0.5,13.6,6,7/29/2015,0.30,0.26,0.04,2.704
AMRX,"Amneal Pharmaceuticals, Inc. Class A",AMRX.2Q15,2300,2305,2Q15,2015/2F,37.2,08/10/2015,-5.5,0.35,0.34,-0.01,7.1,1,8/7/2015,8/13/2015,-5.5,0.3,-5.7,10,8/3/2015,0.44,0.24,0.20,-0.059
APH,Amphenol Corporation Class A,APH.2Q15,1300,1310,2Q15,2015/2F,55.8,07/22/2015,1.2,0.58,0.58,0.00,0.1,3,7/21/2015,7/27/2015,1.2,-2.4,3.6,15,7/15/2015,0.59,0.57,0.02,0.149
AFSI,"AmTrust Financial Services, Inc.",AFSI.2Q15,4800,4855,2Q15,2015/2F,26.1,08/04/2015,-3.7,0.67,0.78,0.11,5.1,2,8/3/2015,8/7/2015,-3.7,-1.0,-2.7,6,7/28/2015,0.72,0.61,0.11,1.016
APC,Anadarko Petroleum Corporation,APC.2Q15,2100,2110,2Q15,2015/2F,331.9,07/29/2015,0.5,-0.51,0.01,0.52,4.5,3,7/28/2015,8/3/2015,0.5,0.3,0.2,32,7/22/2015,-0.29,-0.77,0.48,1.104
