ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
FNSR,Finisar Corporation,FNSR.3Q15,1300,1352,3Q15,2015/2F,22.3,12/11/2015,26.9,0.23,0.25,0.02,2.3,5,12/10/2015,12/16/2015,26.9,0.9,26.0,14,12/4/2015,0.24,0.21,0.03,0.769
EROS,Eros International PLC Class A,EROS.3Q15,3400,3430,3Q15,2015/2F,17.1,11/17/2015,26.4,0.37,0.12,-0.25,11.0,2,11/16/2015,11/20/2015,26.4,1.7,24.7,4,11/10/2015,0.44,0.32,0.12,-2.097
BLOX,Infoblox Inc.,BLOX.3Q15,3300,3308,3Q15,2016/1F,17.9,12/01/2015,26.2,0.06,0.13,0.07,7.3,2,11/30/2015,12/4/2015,26.2,0.4,25.8,14,11/24/2015,0.07,0.06,0.01,6.818
MU,"Micron Technology, Inc.",MU.3Q15,1300,1305,3Q15,2015/4F,565.7,10/02/2015,26.1,0.31,0.37,0.06,1.3,5,10/1/2015,10/7/2015,26.1,3.8,22.2,30,9/25/2015,0.47,0.22,0.25,0.221
GIMO,Gigamon Inc.,GIMO.3Q15,3300,3305,3Q15,2015/3F,10.6,10/23/2015,25.2,0.17,0.22,0.05,3.3,5,10/22/2015,10/28/2015,25.2,1.8,23.4,6,10/16/2015,0.18,0.16,0.02,2.583
TREE,"LendingTree, Inc.",TREE.3Q15,4800,4830,3Q15,2015/3F,33.1,10/26/2015,25.0,0.50,0.59,0.09,15.0,1,10/23/2015,10/29/2015,25.0,0.6,24.4,3,10/19/2015,0.52,0.48,0.04,2.127
UNT,Unit Corporation,UNT.3Q15,2100,2105,3Q15,2015/3F,20.5,11/03/2015,25.0,-0.28,0.03,0.31,2.8,2,11/2/2015,11/6/2015,25.0,-0.2,25.2,9,10/27/2015,-0.15,-0.36,0.21,1.471
VRTS,"Virtus Investment Partners, Inc.",VRTS.3Q15,4800,4845,3Q15,2015/3F,13.9,10/30/2015,24.1,1.72,1.74,0.02,-0.5,5,10/29/2015,11/4/2015,24.1,0.7,23.4,4,10/23/2015,2.10,0.86,1.24,0.014
BDC,Belden Inc.,BDC.3Q15,1200,1235,3Q15,2015/3F,27.4,10/28/2015,23.9,1.11,1.14,0.04,-0.1,3,10/27/2015,11/2/2015,23.9,2.0,21.9,6,10/21/2015,1.15,1.08,0.07,0.500
HLX,"Helix Energy Solutions Group, Inc.",HLX.3Q15,3100,3110,3Q15,2015/3F,15.5,10/20/2015,23.6,0.06,0.09,0.03,-4.0,2,10/19/2015,10/23/2015,23.6,1.8,21.8,12,10/13/2015,0.13,-0.05,0.18,0.150
AKS,AK Steel Holding Corporation,AKS.3Q15,1100,1105,3Q15,2015/3F,28.1,10/27/2015,23.5,-0.04,0.04,0.08,1.1,2,10/26/2015,10/30/2015,23.5,0.4,23.1,13,10/20/2015,-0.02,-0.07,0.05,1.598
TRMB,Trimble Inc.,TRMB.3Q15,1300,1320,3Q15,2015/3F,42.7,10/30/2015,23.3,0.22,0.30,0.08,3.0,5,10/29/2015,11/4/2015,23.3,0.7,22.6,11,10/23/2015,0.25,0.20,0.05,1.509
EPE,EP Energy Corp. Class A,EPE.3Q15,2100,2105,3Q15,2015/3F,23.5,10/29/2015,23.0,0.20,0.26,0.06,35.3,4,10/28/2015,11/3/2015,23.0,0.9,22.1,23,10/22/2015,0.29,0.14,0.15,0.423
CHE,Chemed Corporation,CHE.3Q15,3350,3365,3Q15,2015/3F,23.7,10/23/2015,22.8,1.61,1.78,0.17,2.5,5,10/22/2015,10/28/2015,22.8,1.8,21.0,5,10/16/2015,1.65,1.58,0.07,2.429
MPLX,MPLX LP,MPLX.3Q15,3100,3130,3Q15,2015/3F,27.7,10/29/2015,21.6,0.55,0.42,-0.14,-0.3,4,10/28/2015,11/3/2015,21.6,0.9,20.6,8,10/22/2015,0.70,0.45,0.25,-0.542
PCRX,"Pacira Pharmaceuticals, Inc.",PCRX.3Q15,2300,2310,3Q15,2015/3F,51.4,10/27/2015,21.4,0.15,0.08,-0.07,2.9,2,10/26/2015,10/30/2015,21.4,0.4,21.0,8,10/20/2015,0.27,0.08,0.19,-0.368
AMWD,American Woodmark Corporation,AMWD.3Q15,1200,1230,3Q15,2015/2F,11.0,11/24/2015,21.3,0.79,1.10,0.31,6.2,2,11/23/2015,11/27/2015,24.3,0.3,24.0,3,11/17/2015,0.97,0.64,0.33,0.939
KLAC,KLA-Tencor Corporation,KLAC.3Q15,1300,1355,3Q15,2016/1F,84.0,10/21/2015,21.2,0.56,0.71,0.15,2.7,3,10/20/2015,10/26/2015,21.2,1.8,19.5,20,10/14/2015,0.61,0.49,0.12,1.239
GMCR,"Keurig Green Mountain, Inc.",GMCR.3Q15,2400,2410,3Q15,2015/4F,164.7,11/19/2015,20.6,0.70,0.85,0.15,0.4,4,11/18/2015,11/24/2015,20.6,0.4,20.2,17,11/12/2015,0.74,0.68,0.06,2.434
ARII,"American Railcar Industries, Inc.",ARII.3Q15,4600,4620,3Q15,2015/3F,11.4,10/29/2015,20.5,1.39,1.39,0.00,-15.0,4,10/28/2015,11/3/2015,20.5,0.9,19.6,10,10/22/2015,1.52,1.08,0.44,-0.009
GNRC,Generac Holdings Inc.,GNRC.3Q15,1200,1235,3Q15,2015/3F,32.1,10/28/2015,20.5,0.79,0.92,0.13,7.1,3,10/27/2015,11/2/2015,20.5,2.0,18.5,7,10/21/2015,0.91,0.65,0.26,0.500
YRCW,YRC Worldwide Inc.,YRCW.3Q15,4600,4615,3Q15,2015/3F,11.9,10/30/2015,20.4,0.48,0.61,0.13,-0.6,5,10/29/2015,11/4/2015,20.4,0.7,19.7,4,10/23/2015,0.68,0.38,0.30,0.430
ABCO,Advisory Board Company,ABCO.3Q15,3200,3205,3Q15,2015/3F,21.3,11/06/2015,20.3,0.14,0.33,0.19,6.3,5,11/5/2015,11/11/2015,20.3,-1.2,21.5,17,10/30/2015,0.15,0.13,0.02,9.471
DPLO,"Diplomat Pharmacy, Inc.",DPLO.3Q15,3350,3360,3Q15,2015/3F,28.0,11/04/2015,20.2,0.16,0.26,0.10,2.2,3,11/3/2015,11/9/2015,20.2,-1.4,21.7,10,10/28/2015,0.17,0.15,0.02,4.762
HBI,Hanesbrands Inc.,HBI.3Q15,2400,2440,3Q15,2015/3F,119.2,10/29/2015,19.7,0.45,0.50,0.05,1.4,4,10/28/2015,11/3/2015,19.7,0.9,18.8,14,10/22/2015,0.46,0.43,0.03,1.695
IMPV,"Imperva, Inc.",IMPV.3Q15,3300,3308,3Q15,2015/3F,35.4,10/30/2015,19.0,-0.05,0.19,0.24,12.2,5,10/29/2015,11/4/2015,19.0,0.7,18.3,21,10/23/2015,-0.04,-0.06,0.02,12.113
HIBB,"Hibbett Sports, Inc.",HIBB.3Q15,3500,3540,3Q15,2015/3F,16.7,11/20/2015,18.7,0.67,0.74,0.07,-2.1,5,11/19/2015,11/25/2015,18.7,0.5,18.2,13,11/13/2015,0.71,0.65,0.06,1.101
TMST,TimkenSteel Corp,TMST.3Q15,1100,1105,3Q15,2015/3F,11.8,10/30/2015,18.4,-0.79,-0.69,0.10,-0.3,5,10/29/2015,11/4/2015,18.4,0.7,17.7,4,10/23/2015,-0.74,-0.83,0.09,1.058
ATU,Actuant Corporation Class A,ATU.3Q15,1200,1210,3Q15,2015/4F,16.8,09/30/2015,18.4,0.29,0.37,0.08,2.1,3,9/29/2015,10/5/2015,18.4,5.4,13.0,1,9/23/2015,0.31,0.25,0.06,1.354
TRUE,"TrueCar, Inc.",TRUE.3Q15,3300,3320,3Q15,2015/3F,11.2,11/06/2015,18.1,-0.05,-0.03,0.02,9.4,5,11/5/2015,11/11/2015,18.1,-1.2,19.3,9,10/30/2015,-0.04,-0.06,0.02,0.944
ESL,Esterline Technologies Corporation,ESL.3Q15,1300,1330,3Q15,2015/4F,27.2,11/20/2015,18.0,1.03,1.33,0.30,-3.2,5,11/19/2015,11/25/2015,18.0,0.5,17.5,11,11/13/2015,1.44,0.94,0.50,0.597
XPO,"XPO Logistics, Inc.",XPO.3Q15,4600,4615,3Q15,2015/3F,82.6,11/05/2015,18.0,-0.10,-0.15,-0.05,2.7,4,11/4/2015,11/10/2015,18.0,-0.9,18.9,15,10/29/2015,0.13,-0.27,0.40,-0.129
ABBV,"AbbVie, Inc.",ABBV.3Q15,2300,2305,3Q15,2015/3F,655.2,10/30/2015,17.9,1.08,1.13,0.05,1.0,5,10/29/2015,11/4/2015,17.9,0.7,17.2,14,10/23/2015,1.12,1.05,0.07,0.703
NUAN,"Nuance Communications, Inc.",NUAN.3Q15,3300,3310,3Q15,2015/4F,31.1,11/17/2015,17.8,0.35,0.41,0.06,1.1,2,11/16/2015,11/20/2015,17.8,1.7,16.0,11,11/10/2015,0.39,0.32,0.07,0.808
SANM,Sanmina-SCI Corporation,SANM.3Q15,1300,1310,3Q15,2015/4F,12.8,11/03/2015,17.7,0.55,0.57,0.02,2.3,2,11/2/2015,11/6/2015,17.7,-0.2,17.9,8,10/27/2015,0.56,0.52,0.04,0.530
GDDY,"GoDaddy, Inc. Class A",GDDY.3Q15,3300,3320,3Q15,2015/3F,16.3,11/05/2015,17.4,0.25,-0.04,-0.29,0.7,4,11/4/2015,11/10/2015,17.4,-0.9,18.4,9,10/29/2015,0.34,0.12,0.22,-1.338
ACOR,"Acorda Therapeutics, Inc.",ACOR.3Q15,2300,2320,3Q15,2015/3F,19.6,10/22/2015,17.3,-0.09,0.09,0.18,28.3,4,10/21/2015,10/27/2015,17.3,2.1,15.2,8,10/15/2015,0.14,-0.30,0.44,0.406
TEN,Tenneco Inc. Class A,TEN.3Q15,1200,1225,3Q15,2015/3F,35.0,10/23/2015,17.3,1.17,1.22,0.05,-1.4,5,10/22/2015,10/28/2015,17.3,1.8,15.5,13,10/16/2015,1.28,1.06,0.22,0.218
RL,Ralph Lauren Corporation Class A,RL.3Q15,3500,3525,3Q15,2015/2F,119.6,11/05/2015,17.3,1.73,2.13,0.40,0.9,4,11/4/2015,11/10/2015,17.3,-0.9,18.2,18,10/29/2015,1.83,1.65,0.18,2.175
ATHN,"athenahealth, Inc.",ATHN.3Q15,3300,3310,3Q15,2015/3F,48.5,10/23/2015,17.3,0.26,0.36,0.10,1.3,5,10/22/2015,10/28/2015,17.3,1.8,15.4,23,10/16/2015,0.33,0.15,0.18,0.540
EBAY,eBay Inc.,EBAY.3Q15,3400,3450,3Q15,2015/3F,411.3,10/22/2015,17.2,0.40,0.43,0.03,0.2,4,10/21/2015,10/27/2015,17.2,2.1,15.1,29,10/15/2015,0.44,0.38,0.06,0.500
CLF,Cleveland-Cliffs Inc,CLF.3Q15,1100,1105,3Q15,2015/3F,19.8,10/29/2015,17.0,-0.23,-0.35,-0.12,0.2,4,10/28/2015,11/3/2015,17.0,0.9,16.1,14,10/22/2015,-0.06,-0.34,0.28,-0.435
SFM,"Sprouts Farmers Markets, Inc.",SFM.3Q15,3500,3505,3Q15,2015/3F,50.8,11/05/2015,17.0,0.19,0.21,0.02,0.5,4,11/4/2015,11/10/2015,17.0,-0.9,17.9,23,10/29/2015,0.20,0.18,0.02,0.872
INT,World Fuel Services Corporation,INT.3Q15,3250,3255,3Q15,2015/3F,20.3,10/29/2015,17.0,0.69,0.71,0.02,-10.2,4,10/28/2015,11/3/2015,17.0,0.9,16.1,5,10/22/2015,0.75,0.60,0.15,0.120
INVN,"InvenSense, Inc.",INVN.3Q15,1300,1305,3Q15,2015/2F,22.4,10/29/2015,16.8,0.15,0.16,0.01,1.6,4,10/28/2015,11/3/2015,16.8,0.9,15.9,14,10/22/2015,0.19,0.14,0.05,0.271
DO,"Diamond Offshore Drilling, Inc.",DO.3Q15,3100,3105,3Q15,2015/3F,66.3,11/02/2015,16.8,0.60,1.03,0.43,2.6,1,10/30/2015,11/5/2015,16.8,1.1,15.7,30,10/26/2015,0.75,0.42,0.33,1.293
BLDR,"Builders FirstSource, Inc.",BLDR.3Q15,1200,1230,3Q15,2015/3F,19.6,11/06/2015,16.7,0.18,0.31,0.13,-16.4,5,11/5/2015,11/11/2015,16.7,-1.2,17.9,5,10/30/2015,0.22,0.08,0.14,0.932
LNKD,LinkedIn Corporation Class A,LNKD.3Q15,3300,3320,3Q15,2015/3F,379.9,10/30/2015,16.6,0.45,0.78,0.33,3.1,5,10/29/2015,11/4/2015,16.6,0.7,15.9,37,10/23/2015,0.67,0.34,0.33,0.991
WPZ,"Williams Partners, L.P.",WPZ.3Q15,3100,3130,3Q15,2015/3F,88.6,10/29/2015,16.6,0.14,-0.32,-0.47,-11.3,4,10/28/2015,11/3/2015,16.6,0.9,15.6,7,10/22/2015,0.28,-0.02,0.30,-1.564
DWA,"DreamWorks Animation SKG, Inc. Class A",DWA.3Q15,3400,3430,3Q15,2015/3F,17.2,11/06/2015,16.5,0.02,0.02,0.00,0.0,5,11/5/2015,11/11/2015,16.5,-1.2,17.7,11,10/30/2015,0.14,-0.22,0.36,0.000
ESV,Ensco plc Class A,ESV.3Q15,3100,3105,3Q15,2015/3F,120.2,10/29/2015,16.4,0.78,0.88,0.10,1.0,4,10/28/2015,11/3/2015,16.4,0.9,15.5,29,10/22/2015,1.34,0.41,0.93,0.111
UTHR,United Therapeutics Corporation,UTHR.3Q15,2300,2310,3Q15,2015/3F,93.0,10/27/2015,16.3,2.37,9.24,6.87,6.6,2,10/26/2015,10/30/2015,16.3,0.4,15.9,10,10/20/2015,2.72,2.05,0.67,10.252
PFPT,"Proofpoint, Inc.",PFPT.3Q15,3300,3308,3Q15,2015/3F,33.1,10/22/2015,16.3,-0.11,-0.06,0.05,4.7,4,10/21/2015,10/27/2015,16.3,2.1,14.2,23,10/15/2015,-0.11,-0.12,0.01,4.406
WPX,"WPX Energy, Inc.",WPX.3Q15,2100,2105,3Q15,2015/3F,94.8,11/05/2015,16.1,-0.13,-0.17,-0.04,14.1,4,11/4/2015,11/10/2015,16.1,-0.9,17.0,17,10/29/2015,-0.05,-0.18,0.13,-0.276
GPN,Global Payments Inc.,GPN.3Q15,3300,3305,3Q15,2015/1F,58.8,10/07/2015,15.9,0.71,0.79,0.07,3.4,3,10/6/2015,10/12/2015,15.9,2.0,13.9,26,9/30/2015,0.77,0.66,0.11,0.654
PHH,PHH Corporation,PHH.3Q15,4800,4830,3Q15,2015/3F,18.0,11/05/2015,15.9,-0.16,-0.61,-0.45,-14.2,4,11/4/2015,11/10/2015,15.9,-0.9,16.8,6,10/29/2015,-0.11,-0.29,0.18,-2.491
TSN,"Tyson Foods, Inc. Class A",TSN.3Q15,2400,2415,3Q15,2015/4F,187.1,11/23/2015,15.8,0.87,0.83,-0.04,3.6,1,11/20/2015,11/26/2015,14.2,0.1,14.1,5,11/16/2015,0.90,0.83,0.06,-0.649
QRVO,"Qorvo, Inc.",QRVO.3Q15,1300,1305,3Q15,2015/2F,144.0,11/06/2015,15.8,1.11,1.22,0.11,1.3,5,11/5/2015,11/11/2015,15.8,-1.2,17.0,18,10/30/2015,1.14,1.08,0.06,1.770
CBT,Cabot Corporation,CBT.3Q15,2200,2240,3Q15,2015/4F,13.3,11/03/2015,15.2,0.65,0.78,0.13,-5.1,2,11/2/2015,11/6/2015,15.2,-0.2,15.4,6,10/27/2015,0.70,0.61,0.09,1.417
SUM,"Summit Materials, Inc. Class A",SUM.3Q15,1100,1135,3Q15,2015/3F,17.7,11/03/2015,15.2,0.64,0.69,0.05,-2.7,2,11/2/2015,11/6/2015,15.2,-0.2,15.4,12,10/27/2015,0.84,0.43,0.40,0.122
FSLR,"First Solar, Inc.",FSLR.3Q15,1300,1310,3Q15,2015/3F,101.4,10/30/2015,15.0,1.50,3.38,1.88,14.5,5,10/29/2015,11/4/2015,15.0,0.7,14.3,14,10/23/2015,1.86,0.81,1.05,1.785
PSXP,Phillips 66 Partners LP,PSXP.3Q15,3100,3130,3Q15,2015/3F,16.9,10/30/2015,15.0,0.45,0.50,0.05,-3.9,5,10/29/2015,11/4/2015,15.0,0.7,14.3,7,10/23/2015,0.69,0.28,0.41,0.123
MNST,Monster Beverage Corporation,MNST.3Q15,2400,2420,3Q15,2015/3F,174.0,11/06/2015,15.0,0.27,0.28,0.01,3.2,5,11/5/2015,11/11/2015,15.0,-1.2,16.2,17,10/30/2015,0.30,0.24,0.06,0.172
AR,Antero Resources Corporation,AR.3Q15,2100,2105,3Q15,2015/3F,66.6,10/29/2015,14.9,0.04,0.05,0.01,3.8,4,10/28/2015,11/3/2015,14.9,0.9,14.0,26,10/22/2015,0.15,0.00,0.15,0.076
SM,SM Energy Company,SM.3Q15,2100,2105,3Q15,2015/3F,68.5,10/28/2015,14.9,-0.29,-0.34,-0.05,-12.9,3,10/27/2015,11/2/2015,14.9,2.0,12.9,22,10/21/2015,-0.09,-0.67,0.58,-0.078
ITG,"Investment Technology Group, Inc.",ITG.3Q15,4800,4840,3Q15,2015/3F,10.3,11/05/2015,14.8,-0.07,0.12,0.19,2.0,4,11/4/2015,11/10/2015,14.8,-0.9,15.7,4,10/29/2015,-0.04,-0.09,0.05,3.795
JBL,Jabil Inc.,JBL.3Q15,1300,1310,3Q15,2015/4F,42.3,09/25/2015,14.7,0.45,0.53,0.08,2.8,5,9/24/2015,9/30/2015,14.7,-0.7,15.5,1,9/18/2015,0.48,0.44,0.04,2.210
DATA,"Tableau Software, Inc. Class A",DATA.3Q15,3300,3308,3Q15,2015/3F,154.7,11/06/2015,14.6,0.07,0.14,0.07,8.4,5,11/5/2015,11/11/2015,14.6,-1.2,15.8,24,10/30/2015,0.09,0.05,0.04,1.790
QEP,"QEP Resources, Inc.",QEP.3Q15,2100,2105,3Q15,2015/3F,57.9,10/29/2015,14.6,-0.09,0.01,0.10,-14.1,4,10/28/2015,11/3/2015,14.6,0.9,13.7,15,10/22/2015,-0.01,-0.19,0.18,0.554
KING,King Digital Entertainment Plc,KING.3Q15,3300,3310,3Q15,2015/3F,21.5,11/03/2015,14.6,0.37,0.44,0.08,8.2,2,11/2/2015,11/6/2015,14.6,-0.2,14.8,13,10/27/2015,0.42,0.33,0.09,0.872
YNDX,Yandex NV Class A,YNDX.3Q15,3300,3320,3Q15,2015/3F,42.6,10/27/2015,14.6,0.16,0.15,-0.01,-11.4,2,10/26/2015,10/30/2015,14.6,0.4,14.2,4,10/20/2015,0.17,0.16,0.01,-0.834
CTXS,"Citrix Systems, Inc.",CTXS.3Q15,3300,3310,3Q15,2015/3F,108.0,10/22/2015,14.3,0.67,0.83,0.15,3.5,4,10/21/2015,10/27/2015,14.3,2.1,12.2,31,10/15/2015,0.71,0.66,0.05,3.221
OIS,"Oil States International, Inc.",OIS.3Q15,3100,3110,3Q15,2015/3F,37.2,10/30/2015,14.3,0.03,0.11,0.08,-2.5,5,10/29/2015,11/4/2015,14.3,0.7,13.6,19,10/23/2015,0.08,-0.01,0.09,0.857
ROST,"Ross Stores, Inc.",ROST.3Q15,3500,3525,3Q15,2015/3F,136.9,11/20/2015,14.2,0.50,0.53,0.03,0.6,5,11/19/2015,11/25/2015,14.2,0.5,13.6,25,11/13/2015,0.52,0.48,0.04,0.734
KOS,Kosmos Energy Ltd.,KOS.3Q15,2100,2105,3Q15,2015/3F,10.5,11/02/2015,13.9,-0.03,0.02,0.05,-34.2,1,10/30/2015,11/5/2015,13.9,1.1,12.9,7,10/26/2015,0.03,-0.05,0.08,0.542
MTSI,"MACOM Technology Solutions Holdings, Inc.",MTSI.3Q15,1300,1305,3Q15,2015/4F,14.9,11/18/2015,13.7,0.33,0.34,0.01,0.3,3,11/17/2015,11/23/2015,13.7,1.8,11.8,4,11/11/2015,0.41,0.33,0.08,0.094
EBIX,"Ebix, Inc.",EBIX.3Q15,4800,4880,3Q15,2015/3F,11.7,11/06/2015,13.6,0.51,0.60,0.09,2.6,5,11/5/2015,11/11/2015,13.6,-1.2,14.8,1,10/30/2015,0.51,0.51,0.00,#DIV/0!
AWAY,"Homeaway, Inc.",AWAY.3Q15,3400,3450,3Q15,2015/3F,38.0,11/05/2015,13.6,0.20,0.24,0.04,0.3,4,11/4/2015,11/10/2015,13.6,-0.9,14.5,22,10/29/2015,0.25,0.13,0.12,0.308
QLGC,QLogic Corporation,QLGC.3Q15,1300,1345,3Q15,2015/2F,13.7,10/23/2015,13.5,0.14,0.17,0.03,0.6,5,10/22/2015,10/28/2015,13.5,1.8,11.6,6,10/16/2015,0.15,0.13,0.02,1.500
LL,"Lumber Liquidators Holdings, Inc.",LL.3Q15,3500,3540,3Q15,2015/3F,31.3,11/04/2015,13.4,-0.18,-0.31,-0.13,-8.4,3,11/3/2015,11/9/2015,13.4,-1.4,14.9,14,10/28/2015,0.08,-0.43,0.51,-0.251
LDOS,"Leidos Holdings, Inc.",LDOS.3Q15,3300,3308,3Q15,2015/3F,16.5,10/29/2015,13.4,0.65,0.71,0.06,4.8,4,10/28/2015,11/3/2015,13.4,0.9,12.5,8,10/22/2015,0.76,0.58,0.18,0.309
HUN,Huntsman Corporation,HUN.3Q15,2200,2205,3Q15,2015/3F,68.3,10/27/2015,13.2,0.41,0.47,0.06,0.6,2,10/26/2015,10/30/2015,13.2,0.4,12.8,12,10/20/2015,0.46,0.37,0.09,0.649
SEM,Select Medical Holdings Corporation,SEM.3Q15,3350,3360,3Q15,2015/3F,11.7,10/30/2015,13.1,0.19,0.22,0.03,#N/A,5,10/29/2015,11/4/2015,13.1,0.7,12.4,6,10/23/2015,0.22,0.18,0.04,0.614
CPA,"Copa Holdings, S.A. Class A",CPA.3Q15,4600,4610,3Q15,2015/3F,47.8,11/13/2015,13.1,0.83,0.85,0.02,-0.3,5,11/12/2015,11/18/2015,13.1,1.8,11.2,11,11/6/2015,1.00,0.60,0.40,0.050
UBNT,"Ubiquiti Networks, Inc.",UBNT.3Q15,1300,1320,3Q15,2016/1F,20.9,11/06/2015,13.0,0.48,0.51,0.03,0.8,5,11/5/2015,11/11/2015,13.0,-1.2,14.2,14,10/30/2015,0.49,0.46,0.03,0.926
CCOI,Cogent Communications Holdings Inc,CCOI.3Q15,4900,4910,3Q15,2015/3F,16.4,11/05/2015,13.0,0.05,0.07,0.02,2.1,4,11/4/2015,11/10/2015,13.0,-0.9,14.0,15,10/29/2015,0.10,-0.02,0.12,0.172
NEP,NextEra Energy Partners LP,NEP.3Q15,4700,4760,3Q15,2015/3F,15.7,10/28/2015,12.9,0.21,0.05,-0.16,-15.8,3,10/27/2015,11/2/2015,12.9,2.0,11.0,10,10/21/2015,0.43,-0.05,0.48,-0.343
SBH,"Sally Beauty Holdings, Inc.",SBH.3Q15,3500,3540,3Q15,2015/4F,55.2,11/12/2015,12.9,0.39,0.38,-0.01,0.0,4,11/11/2015,11/17/2015,12.9,-1.3,14.1,15,11/5/2015,0.44,0.37,0.07,-0.161
ULTA,Ulta Beauty Inc,ULTA.3Q15,3500,3540,3Q15,2015/3F,151.1,12/04/2015,12.8,1.05,1.11,0.06,3.5,5,12/3/2015,12/9/2015,12.8,-0.3,13.1,18,11/27/2015,1.10,1.03,0.07,0.829
AGCO,AGCO Corporation,AGCO.3Q15,1200,1220,3Q15,2015/3F,62.7,10/28/2015,12.8,0.50,0.77,0.27,0.8,3,10/27/2015,11/2/2015,12.8,2.0,10.8,16,10/21/2015,0.65,0.40,0.25,1.081
ACHC,"Acadia Healthcare Company, Inc.",ACHC.3Q15,3350,3365,3Q15,2015/3F,56.9,11/04/2015,12.7,0.57,0.62,0.05,1.8,3,11/3/2015,11/9/2015,12.7,-1.4,14.1,16,10/28/2015,0.59,0.50,0.09,0.544
TXN,Texas Instruments Incorporated,TXN.3Q15,1300,1305,3Q15,2015/3F,416.6,10/22/2015,12.6,0.67,0.76,0.09,4.6,4,10/21/2015,10/27/2015,12.6,2.1,10.5,35,10/15/2015,0.74,0.65,0.09,0.964
MUR,Murphy Oil Corporation,MUR.3Q15,2100,2105,3Q15,2015/3F,99.1,10/29/2015,12.5,-0.93,-0.72,0.21,11.5,4,10/28/2015,11/3/2015,12.5,0.9,11.6,15,10/22/2015,-0.67,-1.17,0.50,0.420
GMED,"Globus Medical, Inc. Class A",GMED.3Q15,2300,2325,3Q15,2015/3F,12.2,11/04/2015,12.5,0.25,0.28,0.03,7.5,3,11/3/2015,11/9/2015,12.5,-1.4,14.0,11,10/28/2015,0.27,0.24,0.03,0.987
NE,Noble Corporation plc,NE.3Q15,3100,3105,3Q15,2015/3F,133.5,10/29/2015,12.4,0.54,0.72,0.18,0.1,4,10/28/2015,11/3/2015,12.4,0.9,11.5,31,10/22/2015,0.72,0.39,0.33,0.560
